DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-11-10 00:00:00;0;1;0;0;2;3;2;4;1;0;739;0;0
2020-11-10 00:15:00;1;2;0;1;6;9;4;3;1;1;1255;0;0
2020-11-10 00:30:00;1;1;0;0;0;1;3;3;2;0;1060;0;1
2020-11-10 00:45:00;0;0;0;0;2;2;4;2;0;0;13;0;0
2020-11-10 01:00:00;3;5;0;0;1;2;1;0;0;0;65;0;0
2020-11-10 01:15:00;1;0;0;0;1;1;1;1;0;0;12;0;0
2020-11-10 01:30:00;0;0;0;0;0;1;2;1;0;0;357;0;0
2020-11-10 01:45:00;1;1;0;0;1;0;1;1;0;0;88;0;0
2020-11-10 02:00:00;1;1;1;0;2;1;0;1;0;0;119;0;0
2020-11-10 02:15:00;0;0;0;0;0;1;1;0;2;0;288;0;0
2020-11-10 02:30:00;1;1;0;0;3;1;1;0;3;0;1560;0;0
2020-11-10 02:45:00;1;1;0;1;3;2;1;2;0;1;2789;0;0
2020-11-10 03:00:00;3;2;1;0;1;0;0;0;1;0;1522;0;2
2020-11-10 03:15:00;0;1;0;0;2;1;4;1;1;1;1069;0;0
2020-11-10 03:30:00;2;0;0;0;2;0;1;0;2;0;657;0;0
2020-11-10 03:45:00;0;0;0;0;1;1;2;1;2;1;695;0;0
2020-11-10 04:00:00;2;0;0;0;3;2;1;0;1;0;2179;0;0
2020-11-10 04:15:00;0;0;0;0;1;1;1;1;3;0;2829;0;0
2020-11-10 04:30:00;3;3;1;0;5;4;4;1;4;0;2696;0;0
2020-11-10 04:45:00;2;3;1;1;8;7;6;6;9;3;351;0;0
2020-11-10 05:00:00;1;4;1;0;10;13;16;16;2;4;10;1;0
2020-11-10 05:15:00;4;3;0;0;10;6;37;31;6;3;338;1;0
2020-11-10 05:30:00;1;2;0;1;12;9;52;33;17;6;392;2;0
2020-11-10 05:45:00;11;8;0;2;27;37;53;39;35;8;791;0;1
2020-11-10 06:00:00;9;8;0;1;46;39;28;38;26;9;1111;0;0
2020-11-10 06:15:00;19;20;0;0;42;36;51;35;27;9;930;2;2
2020-11-10 06:30:00;16;14;5;3;38;44;78;68;39;18;576;3;1
2020-11-10 06:45:00;16;12;2;4;56;58;68;72;49;21;1629;7;0
2020-11-10 07:00:00;18;16;0;3;36;36;77;50;64;29;1524;3;1
2020-11-10 07:15:00;26;12;2;3;49;70;99;81;98;58;2;1;4
2020-11-10 07:30:00;29;24;1;10;73;56;65;67;105;75;2;2;1
2020-11-10 07:45:00;33;28;1;10;100;89;83;56;98;63;28;1;1
2020-11-10 08:00:00;36;22;2;5;84;83;85;42;64;30;14;2;1
2020-11-10 08:15:00;20;18;0;5;65;66;60;36;62;22;3;2;0
2020-11-10 08:30:00;20;18;2;3;57;54;65;43;56;27;6;1;2
2020-11-10 08:45:00;28;15;0;4;55;49;66;31;60;25;4;1;2
2020-11-10 09:00:00;32;21;1;3;51;56;57;17;49;22;5;2;0
2020-11-10 09:15:00;33;15;1;6;51;60;65;31;53;21;111;1;0
2020-11-10 09:30:00;34;21;0;5;45;48;52;25;55;18;7;1;2
2020-11-10 09:45:00;31;22;2;2;55;41;61;23;52;12;819;1;1
2020-11-10 10:00:00;35;13;0;3;65;57;50;20;49;18;153;1;1
2020-11-10 10:15:00;28;17;2;4;49;50;52;15;47;16;6;3;0
2020-11-10 10:30:00;43;20;1;4;50;59;59;23;46;21;10;0;2
2020-11-10 10:45:00;33;20;1;2;55;49;57;25;46;24;5;2;5
2020-11-10 11:00:00;35;17;0;3;60;59;62;22;48;16;8;0;1
2020-11-10 11:15:00;44;24;5;3;62;64;61;26;39;17;6;0;3
2020-11-10 11:30:00;36;29;2;3;67;77;56;26;31;14;13;0;0
2020-11-10 11:45:00;36;23;2;4;51;52;65;27;45;13;953;0;2
2020-11-10 12:00:00;54;33;4;0;48;54;50;20;39;16;700;4;0
2020-11-10 12:15:00;43;30;1;1;55;70;60;20;34;21;416;4;1
2020-11-10 12:30:00;38;25;2;1;57;61;60;25;52;25;429;1;4
2020-11-10 12:45:00;41;30;0;2;64;79;65;31;47;17;13;1;3
2020-11-10 13:00:00;51;43;7;2;70;76;58;33;44;17;6;0;2
2020-11-10 13:15:00;48;40;7;7;69;79;60;33;44;23;7;1;6
2020-11-10 13:30:00;42;27;6;4;58;65;80;53;47;22;4;0;1
2020-11-10 13:45:00;37;26;0;3;76;92;66;42;53;14;2;1;1
2020-11-10 14:00:00;50;36;2;4;77;95;73;30;27;20;3;1;3
2020-11-10 14:15:00;54;37;1;6;105;109;54;28;44;25;1021;1;3
2020-11-10 14:30:00;34;35;0;3;96;85;54;27;44;25;897;0;1
2020-11-10 14:45:00;45;43;3;4;95;84;53;36;62;27;1074;1;2
2020-11-10 15:00:00;51;55;3;3;87;81;52;21;37;22;225;1;0
2020-11-10 15:15:00;54;50;5;4;104;88;61;30;60;26;173;0;4
2020-11-10 15:30:00;47;38;3;5;96;78;61;36;53;36;1086;0;2
2020-11-10 15:45:00;60;61;2;3;119;103;67;33;69;33;1123;2;1
2020-11-10 16:00:00;60;56;3;2;112;116;83;39;47;21;587;3;2
2020-11-10 16:15:00;60;55;5;2;116;111;78;40;57;31;205;4;1
2020-11-10 16:30:00;60;59;1;6;99;111;62;34;55;31;437;1;2
2020-11-10 16:45:00;58;49;2;4;95;92;68;29;61;26;1453;4;1
2020-11-10 17:00:00;49;38;1;5;96;86;66;32;62;30;1581;1;5
2020-11-10 17:15:00;53;32;1;3;71;80;54;38;42;20;1091;0;2
2020-11-10 17:30:00;46;42;1;4;72;74;54;32;47;24;524;1;2
2020-11-10 17:45:00;30;29;3;3;62;58;55;33;37;14;1072;7;5
2020-11-10 18:00:00;37;36;0;3;74;74;47;26;34;15;1490;2;8
2020-11-10 18:15:00;33;34;0;2;52;53;36;20;36;24;1898;2;140
2020-11-10 18:30:00;34;31;3;1;35;42;48;20;32;15;1689;0;1
