DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-30 00:00:00;2;9;9;1;6;4;0
2019-10-30 00:15:00;2;6;6;1;5;1;0
2019-10-30 00:30:00;1;6;5;2;1;4;0
2019-10-30 00:45:00;0;0;0;3;5;4;0
2019-10-30 01:00:00;0;4;4;2;4;6;0
2019-10-30 01:15:00;2;14;13;1;7;7;0
2019-10-30 01:30:00;2;7;6;1;5;4;0
2019-10-30 01:45:00;0;3;3;0;7;3;0
2019-10-30 02:00:00;1;4;4;2;7;5;0
2019-10-30 02:15:00;1;4;4;1;6;2;0
2019-10-30 02:30:00;0;2;2;1;5;2;0
2019-10-30 02:45:00;0;6;6;2;3;4;0
2019-10-30 03:00:00;1;6;6;4;7;2;0
2019-10-30 03:15:00;0;9;9;1;6;4;0
2019-10-30 03:30:00;0;9;9;2;2;2;0
2019-10-30 03:45:00;0;7;7;0;6;3;0
2019-10-30 04:00:00;0;6;6;2;7;7;0
2019-10-30 04:15:00;1;9;9;2;7;7;0
2019-10-30 04:30:00;0;8;8;1;9;4;0
2019-10-30 04:45:00;2;22;22;8;12;10;0
2019-10-30 05:00:00;4;26;24;8;19;8;0
2019-10-30 05:15:00;6;52;52;11;28;13;0
2019-10-30 05:30:00;4;52;53;8;43;14;0
2019-10-30 05:45:00;9;81;82;14;57;25;0
2019-10-30 06:00:00;8;79;79;18;61;28;0
2019-10-30 06:15:00;13;124;125;18;77;38;0
2019-10-30 06:30:00;25;119;118;34;83;36;0
2019-10-30 06:45:00;34;155;144;32;108;54;0
2019-10-30 07:00:00;36;119;120;36;114;44;1
2019-10-30 07:15:00;22;162;155;64;104;32;0
2019-10-30 07:30:00;29;122;126;49;96;33;3
2019-10-30 07:45:00;21;139;134;63;91;31;4
2019-10-30 08:00:00;22;117;115;54;75;19;0
2019-10-30 08:15:00;23;102;97;58;95;35;0
2019-10-30 08:30:00;16;106;103;35;93;31;2
2019-10-30 08:45:00;14;106;108;41;92;44;0
2019-10-30 09:00:00;20;118;115;49;88;50;0
2019-10-30 09:15:00;14;133;129;30;77;44;0
2019-10-30 09:30:00;20;123;119;47;87;52;0
2019-10-30 09:45:00;24;126;123;43;95;41;2
2019-10-30 10:00:00;28;134;132;55;81;52;2
2019-10-30 10:15:00;25;123;122;46;81;45;2
2019-10-30 10:30:00;22;123;122;43;101;42;0
2019-10-30 10:45:00;22;119;116;51;84;51;0
2019-10-30 11:00:00;35;119;112;41;91;41;1
2019-10-30 11:15:00;23;121;118;51;91;65;4
2019-10-30 11:30:00;22;115;112;60;109;60;4
2019-10-30 11:45:00;24;127;117;44;112;56;5
2019-10-30 12:00:00;37;120;109;65;89;65;6
2019-10-30 12:15:00;24;129;118;44;87;58;10
2019-10-30 12:30:00;29;136;129;48;95;63;5
2019-10-30 12:45:00;38;129;121;39;116;65;1
2019-10-30 13:00:00;18;105;100;54;104;55;4
2019-10-30 13:15:00;19;122;121;57;102;58;1
2019-10-30 13:30:00;30;132;125;41;92;40;2
2019-10-30 13:45:00;17;135;133;50;112;51;1
2019-10-30 14:00:00;29;105;102;50;101;67;0
2019-10-30 14:15:00;31;117;118;160;105;64;0
2019-10-30 14:30:00;27;154;143;49;103;54;0
2019-10-30 14:45:00;25;145;141;42;100;60;2
2019-10-30 15:00:00;20;134;134;61;108;64;4
2019-10-30 15:15:00;37;161;155;53;121;88;0
2019-10-30 15:30:00;29;145;143;68;127;57;0
2019-10-30 15:45:00;20;135;130;113;124;48;1
2019-10-30 16:00:00;41;200;146;79;121;70;2
2019-10-30 16:15:00;27;178;168;72;111;62;2
2019-10-30 16:30:00;35;124;115;71;137;75;1
2019-10-30 16:45:00;43;176;161;76;136;65;1
2019-10-30 17:00:00;44;146;138;80;108;53;0
2019-10-30 17:15:00;21;117;115;58;121;59;2
2019-10-30 17:30:00;34;137;133;38;108;51;5
2019-10-30 17:45:00;22;92;86;30;95;50;1
2019-10-30 18:00:00;30;108;100;38;89;29;1
2019-10-30 18:15:00;30;106;102;28;86;39;3
2019-10-30 18:30:00;15;73;70;31;72;23;2
2019-10-30 18:45:00;20;90;87;18;64;20;0
2019-10-30 19:00:00;16;71;67;17;69;25;0
2019-10-30 19:15:00;12;42;39;12;62;24;1
2019-10-30 19:30:00;12;39;36;8;49;24;4
2019-10-30 19:45:00;13;40;40;8;38;17;0
2019-10-30 20:00:00;7;28;29;15;40;8;3
2019-10-30 20:15:00;4;37;37;16;39;21;0
2019-10-30 20:30:00;6;29;27;4;34;15;0
2019-10-30 20:45:00;5;26;26;9;41;15;0
2019-10-30 21:00:00;5;36;36;6;28;7;3
2019-10-30 21:15:00;4;24;24;11;28;9;0
2019-10-30 21:30:00;3;21;21;4;32;19;0
2019-10-30 21:45:00;2;30;30;5;27;10;0
2019-10-30 22:00:00;6;19;19;6;40;11;0
2019-10-30 22:15:00;4;28;27;6;43;10;0
2019-10-30 22:30:00;1;20;19;6;22;7;0
2019-10-30 22:45:00;1;18;18;4;17;8;0
2019-10-30 23:00:00;6;15;14;3;10;7;0
2019-10-30 23:15:00;2;15;16;8;13;9;0
2019-10-30 23:30:00;7;12;11;5;8;9;0
2019-10-30 23:45:00;1;9;9;5;14;4;0
