DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-10-24 00:00:00;4;6;3;2;0;1;0;0;6;4;2;1;2;2;0;0;0;0;0;0;0
2019-10-24 00:15:00;4;4;2;1;2;3;0;1;6;6;3;1;1;0;0;0;0;0;0;0;0
2019-10-24 00:30:00;0;9;4;3;5;6;1;0;5;3;0;0;2;0;0;0;0;0;0;0;0
2019-10-24 00:45:00;3;4;2;2;2;0;0;0;6;5;0;1;3;0;0;0;0;0;0;0;0
2019-10-24 01:00:00;4;3;2;0;0;1;0;2;4;4;1;0;1;2;0;0;0;0;0;0;0
2019-10-24 01:15:00;4;8;0;1;0;3;0;0;2;5;0;0;2;3;0;0;0;0;0;0;0
2019-10-24 01:30:00;4;6;2;1;0;0;0;0;4;1;1;0;0;1;0;0;0;0;0;0;0
2019-10-24 01:45:00;2;0;1;0;0;0;0;0;3;1;0;0;3;3;0;0;0;0;0;0;0
2019-10-24 02:00:00;1;5;0;0;0;1;0;0;2;2;0;0;1;2;0;0;0;0;0;0;0
2019-10-24 02:15:00;1;4;2;0;2;0;0;0;3;1;0;0;1;2;0;0;0;0;0;0;0
2019-10-24 02:30:00;1;2;0;0;0;0;0;0;5;3;0;2;2;4;1;0;0;0;0;0;0
2019-10-24 02:45:00;2;3;1;1;0;0;0;0;0;3;2;0;5;2;0;0;0;0;0;0;0
2019-10-24 03:00:00;3;5;1;0;0;0;0;0;2;1;4;1;0;0;1;0;0;0;0;0;0
2019-10-24 03:15:00;2;8;1;1;0;1;0;0;2;1;0;0;1;2;0;0;0;0;0;0;0
2019-10-24 03:30:00;4;5;1;0;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0
2019-10-24 03:45:00;5;7;3;0;0;2;0;1;6;2;3;0;0;5;1;0;0;0;0;0;0
2019-10-24 04:00:00;3;6;1;1;2;2;0;0;1;1;0;0;3;3;0;0;0;0;0;0;0
2019-10-24 04:15:00;0;5;2;0;0;1;0;0;0;3;0;1;3;3;0;0;0;0;0;0;0
2019-10-24 04:30:00;7;4;0;0;1;3;2;2;10;3;0;1;3;5;0;0;0;0;0;0;0
2019-10-24 04:45:00;8;11;3;1;2;5;0;0;12;9;7;0;6;5;3;0;0;0;0;0;0
2019-10-24 05:00:00;14;18;3;1;5;9;1;0;11;10;8;1;7;5;4;0;0;0;0;0;0
2019-10-24 05:15:00;5;23;5;4;16;17;4;0;8;12;19;2;8;5;3;0;0;0;0;0;0
2019-10-24 05:30:00;35;26;11;7;32;39;4;0;34;31;18;5;17;10;13;0;0;0;0;0;0
2019-10-24 05:45:00;53;42;31;6;14;46;4;4;34;36;13;16;32;18;14;0;0;0;0;0;0
2019-10-24 06:00:00;48;43;33;3;10;32;4;2;25;29;13;36;52;18;19;0;1;0;0;0;0
2019-10-24 06:15:00;45;45;42;3;24;35;1;2;42;55;13;13;40;13;27;0;0;0;0;0;0
2019-10-24 06:30:00;68;43;39;10;26;48;7;4;55;54;16;6;38;24;23;0;0;0;0;0;0
2019-10-24 06:45:00;86;55;59;1;23;54;2;4;48;48;32;8;56;31;25;0;0;0;0;0;0
2019-10-24 07:00:00;87;59;49;7;31;62;11;0;31;50;25;8;61;39;38;0;0;0;1;1;0
2019-10-24 07:15:00;81;56;35;15;46;76;11;1;62;61;26;5;54;39;41;0;0;0;0;0;0
2019-10-24 07:30:00;78;71;55;19;44;70;14;3;46;72;30;13;43;47;44;0;0;4;0;0;0
2019-10-24 07:45:00;95;73;75;21;90;87;28;7;59;74;28;22;71;35;41;0;0;0;0;0;0
2019-10-24 08:00:00;79;78;53;29;68;73;12;5;64;72;35;18;60;29;23;0;0;0;0;0;0
2019-10-24 08:15:00;77;58;58;28;51;66;12;3;58;70;39;22;52;32;26;0;0;0;0;0;0
2019-10-24 08:30:00;65;63;64;19;45;56;15;5;48;45;13;24;56;32;41;0;0;0;0;0;0
2019-10-24 08:45:00;74;82;53;18;45;53;18;3;56;57;22;27;73;25;31;0;0;2;0;0;0
2019-10-24 09:00:00;61;55;58;13;31;52;11;3;44;49;14;16;47;18;14;0;0;0;1;0;0
2019-10-24 09:15:00;54;96;68;18;42;36;12;4;35;41;25;15;112;25;15;0;0;1;0;0;0
2019-10-24 09:30:00;43;77;43;21;42;43;20;0;48;54;20;26;47;30;30;4;0;0;0;1;0
2019-10-24 09:45:00;42;75;65;21;39;42;20;5;51;51;24;31;49;25;22;0;0;1;0;0;0
2019-10-24 10:00:00;37;86;73;25;44;44;15;11;61;52;23;16;61;25;24;14;0;0;0;0;0
2019-10-24 10:15:00;37;81;68;28;45;47;17;7;63;66;24;19;52;35;15;0;0;0;0;0;0
2019-10-24 10:30:00;30;78;45;23;43;38;19;7;59;54;23;26;67;24;16;5;0;1;0;0;0
2019-10-24 10:45:00;46;74;55;17;43;48;17;5;47;47;23;30;66;30;25;0;0;0;0;0;2
2019-10-24 11:00:00;29;64;46;18;36;63;17;9;59;53;24;17;42;23;22;0;5;0;0;0;0
2019-10-24 11:15:00;29;85;58;21;42;46;19;9;61;63;20;22;51;31;26;0;0;0;0;0;0
2019-10-24 11:30:00;54;71;77;24;39;50;15;9;50;56;21;27;51;28;17;0;0;1;3;0;0
2019-10-24 11:45:00;41;89;59;24;43;54;15;10;69;65;22;24;54;35;23;0;0;0;0;0;0
2019-10-24 12:00:00;41;83;67;20;49;53;17;12;46;49;20;35;43;29;21;0;0;0;0;2;2
2019-10-24 12:15:00;33;67;47;24;45;44;9;12;66;56;25;30;52;28;35;0;0;0;0;1;0
2019-10-24 12:30:00;30;76;58;24;37;43;15;6;66;52;30;26;61;29;24;1;0;0;0;0;0
2019-10-24 12:45:00;44;69;41;28;47;56;18;17;54;53;27;20;65;29;32;0;0;0;0;0;0
2019-10-24 13:00:00;41;72;53;25;50;43;11;7;62;62;25;22;49;39;28;1;0;0;0;0;0
2019-10-24 13:15:00;45;97;59;15;51;70;14;14;56;69;32;25;39;31;26;1;0;0;0;1;0
2019-10-24 13:30:00;48;69;48;15;50;51;19;14;64;61;30;25;64;31;27;0;0;0;0;0;0
2019-10-24 13:45:00;31;100;59;18;37;39;15;11;49;45;33;41;40;25;19;0;0;0;0;10;4
2019-10-24 14:00:00;44;75;51;29;50;60;16;7;67;53;25;39;83;25;26;5;0;0;0;11;0
2019-10-24 14:15:00;52;84;55;35;35;42;11;8;58;63;21;58;100;34;41;0;0;0;0;0;0
2019-10-24 14:30:00;53;105;64;21;46;38;15;12;63;54;15;41;87;26;40;0;0;0;2;4;0
2019-10-24 14:45:00;56;81;73;32;36;49;12;11;66;77;34;35;90;33;33;0;0;1;0;0;0
2019-10-24 15:00:00;47;77;52;58;41;37;15;12;61;80;19;39;89;46;59;0;0;0;0;0;0
2019-10-24 15:15:00;38;105;84;34;46;38;13;14;72;65;29;47;81;43;36;0;0;1;0;0;0
2019-10-24 15:30:00;38;109;81;29;54;57;16;15;72;75;24;45;103;63;61;0;0;0;0;0;0
2019-10-24 15:45:00;62;99;89;40;47;47;13;22;78;72;24;50;115;56;59;0;3;0;0;1;4
2019-10-24 16:00:00;52;124;73;36;61;49;21;9;79;75;18;60;97;55;60;0;0;0;0;0;3
2019-10-24 16:15:00;38;98;70;31;38;44;20;17;80;88;17;48;102;42;46;8;0;0;0;4;0
2019-10-24 16:30:00;51;111;84;26;65;64;23;15;70;77;29;37;93;61;66;0;16;0;0;0;0
2019-10-24 16:45:00;54;103;93;35;52;58;29;17;80;82;32;50;83;53;79;6;0;1;0;0;0
2019-10-24 17:00:00;40;112;80;37;52;69;30;18;91;90;32;50;94;57;50;0;3;24;0;2;0
2019-10-24 17:15:00;48;116;88;26;58;58;22;16;75;97;20;23;102;55;55;0;0;0;2;1;0
2019-10-24 17:30:00;40;107;92;33;55;75;24;13;94;99;26;34;100;47;49;2;0;0;4;1;2
2019-10-24 17:45:00;51;100;64;40;45;42;16;20;84;90;21;36;101;42;38;0;0;2;0;0;0
2019-10-24 18:00:00;35;100;77;36;46;69;38;21;76;75;31;21;80;38;43;4;0;0;0;0;0
2019-10-24 18:15:00;54;85;81;43;36;49;22;19;80;94;44;31;70;61;58;8;0;0;0;22;0
2019-10-24 18:30:00;48;79;62;19;56;54;25;20;72;64;21;35;82;37;41;0;23;5;0;0;1
2019-10-24 18:45:00;43;97;60;12;45;39;11;14;74;62;15;24;59;32;28;0;0;0;0;2;0
2019-10-24 19:00:00;27;84;70;22;41;40;12;15;60;61;21;26;55;20;19;0;1;8;0;0;0
2019-10-24 19:15:00;24;70;47;17;35;40;4;22;51;61;17;20;46;20;15;8;0;0;0;0;0
2019-10-24 19:30:00;15;56;51;16;20;37;11;11;68;60;11;15;36;17;14;0;0;0;0;0;0
2019-10-24 19:45:00;16;57;31;14;11;23;13;9;54;68;8;11;43;17;10;0;0;0;0;0;0
2019-10-24 20:00:00;20;53;35;15;18;23;11;22;66;85;12;12;33;12;5;0;0;0;0;0;0
2019-10-24 20:15:00;17;35;23;13;11;24;5;8;40;45;6;26;31;12;10;0;0;0;0;0;0
2019-10-24 20:30:00;9;43;25;9;14;23;5;3;46;36;15;6;20;13;4;0;0;0;0;0;0
2019-10-24 20:45:00;13;27;16;7;11;36;5;5;30;35;20;6;23;5;7;0;0;13;0;1;1
2019-10-24 21:00:00;14;25;12;9;18;23;4;3;30;35;8;8;7;11;2;0;0;0;0;0;0
2019-10-24 21:15:00;22;40;24;13;23;23;8;2;34;42;20;4;14;13;5;0;0;0;0;0;0
2019-10-24 21:30:00;22;23;14;5;20;27;3;3;29;28;19;9;14;13;5;0;0;0;0;0;0
2019-10-24 21:45:00;7;36;20;6;15;18;3;4;26;23;14;16;21;6;8;0;0;0;0;0;0
2019-10-24 22:00:00;10;37;17;6;21;33;15;2;22;16;3;26;43;9;11;0;0;0;0;0;0
2019-10-24 22:15:00;11;31;14;4;13;25;10;2;23;19;6;10;22;5;5;0;0;0;0;0;0
2019-10-24 22:30:00;12;26;10;2;10;16;6;4;30;12;0;3;12;5;6;0;0;0;0;0;0
2019-10-24 22:45:00;9;15;7;9;10;15;3;2;19;14;4;0;14;6;3;0;0;0;0;0;0
2019-10-24 23:00:00;8;10;8;3;7;13;1;3;14;11;0;4;10;3;8;0;0;0;0;0;0
2019-10-24 23:15:00;5;9;7;2;5;9;3;2;12;10;2;2;8;3;1;0;0;0;0;0;0
2019-10-24 23:30:00;4;10;7;2;1;9;2;0;13;14;0;3;3;1;0;0;0;0;0;1;0
2019-10-24 23:45:00;2;9;1;2;2;1;1;0;7;12;3;0;7;4;2;0;0;0;0;0;0
