DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-10-20 00:00:00;11;3;0;0;0;12;6;0;0
2020-10-20 00:15:00;13;3;0;0;0;10;8;0;0
2020-10-20 00:30:00;6;0;0;0;0;10;3;0;0
2020-10-20 00:45:00;9;3;0;0;0;8;2;0;0
2020-10-20 01:00:00;7;1;0;0;0;7;4;0;0
2020-10-20 01:15:00;7;3;0;0;0;8;3;0;0
2020-10-20 01:30:00;4;3;0;0;0;6;3;0;0
2020-10-20 01:45:00;7;4;0;0;0;7;3;0;0
2020-10-20 02:00:00;9;3;0;0;0;8;3;0;0
2020-10-20 02:15:00;12;5;0;0;0;7;3;0;0
2020-10-20 02:30:00;3;1;0;0;0;3;0;0;0
2020-10-20 02:45:00;9;2;0;0;0;12;1;0;0
2020-10-20 03:00:00;2;2;0;0;0;3;1;0;0
2020-10-20 03:15:00;10;3;0;0;0;7;6;0;0
2020-10-20 03:30:00;7;3;0;0;1;7;1;0;0
2020-10-20 03:45:00;7;2;0;0;0;11;2;0;0
2020-10-20 04:00:00;6;4;0;0;0;5;2;0;0
2020-10-20 04:15:00;16;5;0;0;1;12;4;0;0
2020-10-20 04:30:00;16;4;0;1;0;21;16;0;0
2020-10-20 04:45:00;23;19;0;1;1;58;23;0;2
2020-10-20 05:00:00;33;20;1;2;2;101;57;0;0
2020-10-20 05:15:00;42;36;2;1;1;195;172;0;4
2020-10-20 05:30:00;51;43;6;2;5;189;166;0;5
2020-10-20 05:45:00;153;149;2;1;3;168;147;0;5
2020-10-20 06:00:00;169;171;2;3;1;137;109;0;6
2020-10-20 06:15:00;152;150;2;2;4;188;177;0;7
2020-10-20 06:30:00;96;105;7;3;11;188;175;3;8
2020-10-20 06:45:00;94;129;7;4;9;183;206;1;3
2020-10-20 07:00:00;90;93;8;13;15;170;199;19;10
2020-10-20 07:15:00;97;85;11;20;21;181;232;4;7
2020-10-20 07:30:00;118;111;9;12;16;194;243;35;8
2020-10-20 07:45:00;128;152;13;8;13;206;235;3;10
2020-10-20 08:00:00;104;124;8;10;26;168;216;12;6
2020-10-20 08:15:00;108;107;5;14;10;161;185;1;9
2020-10-20 08:30:00;117;110;10;17;16;141;181;17;7
2020-10-20 08:45:00;114;107;9;20;19;139;172;9;6
2020-10-20 09:00:00;100;92;8;15;14;113;129;2;3
2020-10-20 09:15:00;107;102;9;17;17;101;150;9;1
2020-10-20 09:30:00;107;101;13;19;10;128;160;7;1
2020-10-20 09:45:00;106;116;14;9;16;123;128;1;0
2020-10-20 10:00:00;118;110;17;32;19;102;127;5;1
2020-10-20 10:15:00;107;111;17;24;18;97;137;3;1
2020-10-20 10:30:00;113;106;15;27;24;91;130;8;1
2020-10-20 10:45:00;106;124;14;30;30;104;131;4;3
2020-10-20 11:00:00;138;133;16;37;21;103;155;7;1
2020-10-20 11:15:00;111;123;14;31;22;102;136;15;1
2020-10-20 11:30:00;113;139;13;20;17;99;120;0;2
2020-10-20 11:45:00;132;128;10;18;13;96;140;5;0
2020-10-20 12:00:00;145;164;17;40;15;89;139;7;0
2020-10-20 12:15:00;129;134;16;26;20;76;112;16;0
2020-10-20 12:30:00;113;134;10;23;17;102;133;9;0
2020-10-20 12:45:00;128;145;18;22;21;101;151;22;1
2020-10-20 13:00:00;143;167;9;15;22;121;144;87;3
2020-10-20 13:15:00;143;145;12;23;15;147;187;26;0
2020-10-20 13:30:00;164;162;12;31;23;193;185;2;1
2020-10-20 13:45:00;145;149;11;22;13;161;211;2;4
2020-10-20 14:00:00;176;205;14;22;17;127;135;4;0
2020-10-20 14:15:00;266;257;16;21;9;112;137;6;1
2020-10-20 14:30:00;271;264;17;31;18;96;129;7;2
2020-10-20 14:45:00;233;242;13;21;15;117;149;25;1
2020-10-20 15:00:00;193;211;15;21;14;112;136;37;2
2020-10-20 15:15:00;224;234;15;21;11;95;149;24;1
2020-10-20 15:30:00;216;219;13;21;19;120;174;7;3
2020-10-20 15:45:00;217;230;18;21;15;117;153;3;3
2020-10-20 16:00:00;254;249;14;38;12;118;150;2;1
2020-10-20 16:15:00;212;236;14;21;22;129;184;25;2
2020-10-20 16:30:00;220;225;17;23;21;110;141;7;3
2020-10-20 16:45:00;239;239;18;28;14;121;159;14;5
2020-10-20 17:00:00;211;227;16;43;23;120;160;8;0
2020-10-20 17:15:00;216;237;10;32;19;137;190;6;4
2020-10-20 17:30:00;188;183;13;28;26;111;157;15;6
2020-10-20 17:45:00;163;180;4;29;12;124;164;2;3
2020-10-20 18:00:00;161;170;9;21;18;103;137;15;4
2020-10-20 18:15:00;152;170;10;20;12;99;142;2;5
2020-10-20 18:30:00;119;127;5;16;7;91;124;6;1
2020-10-20 18:45:00;155;130;1;16;8;102;115;6;1
2020-10-20 19:00:00;104;105;3;21;3;94;109;0;60
2020-10-20 19:15:00;118;101;1;12;5;76;84;0;2
2020-10-20 19:30:00;83;62;1;4;3;76;80;3;2
2020-10-20 19:45:00;91;90;3;1;0;66;71;9;38
2020-10-20 20:00:00;93;82;1;5;2;64;76;5;3
2020-10-20 20:15:00;87;73;1;0;0;71;69;1;2
2020-10-20 20:30:00;68;52;0;1;1;63;47;0;6
2020-10-20 20:45:00;70;57;0;1;0;89;76;0;1
2020-10-20 21:00:00;57;56;0;0;1;133;101;0;0
2020-10-20 21:15:00;65;76;0;0;1;183;156;0;3
2020-10-20 21:30:00;55;63;0;1;1;120;88;0;0
2020-10-20 21:45:00;126;115;0;2;1;63;55;0;2
2020-10-20 22:00:00;172;167;1;1;0;33;25;0;1
2020-10-20 22:15:00;116;79;1;0;0;36;32;0;0
2020-10-20 22:30:00;44;31;1;1;0;32;28;0;3
2020-10-20 22:45:00;41;25;0;1;1;21;18;0;0
2020-10-20 23:00:00;20;13;0;1;1;20;21;0;0
2020-10-20 23:15:00;21;10;0;0;0;16;18;0;0
2020-10-20 23:30:00;15;4;0;0;0;11;10;0;0
