DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-08-09 00:00:00;8;10;10;2;4;4;14;6
2019-08-09 00:15:00;11;13;14;1;3;4;10;6
2019-08-09 00:30:00;4;12;12;2;4;6;12;6
2019-08-09 00:45:00;9;10;9;1;2;4;13;8
2019-08-09 01:00:00;5;7;6;2;4;6;8;1
2019-08-09 01:15:00;1;6;6;1;4;4;11;3
2019-08-09 01:30:00;6;7;6;2;2;4;3;4
2019-08-09 01:45:00;10;5;7;4;5;3;3;7
2019-08-09 02:00:00;4;4;5;0;1;0;2;4
2019-08-09 02:15:00;2;6;6;0;3;6;5;1
2019-08-09 02:30:00;1;8;8;2;2;4;1;0
2019-08-09 02:45:00;3;6;7;3;5;3;2;1
2019-08-09 03:00:00;0;2;2;1;2;1;3;2
2019-08-09 03:15:00;4;1;2;0;0;1;4;1
2019-08-09 03:30:00;2;4;4;0;1;4;2;2
2019-08-09 03:45:00;5;7;7;2;3;3;3;0
2019-08-09 04:00:00;2;3;3;7;6;3;4;3
2019-08-09 04:15:00;3;8;8;3;4;2;2;2
2019-08-09 04:30:00;1;9;9;1;5;5;5;2
2019-08-09 04:45:00;6;16;15;9;11;7;6;1
2019-08-09 05:00:00;10;19;21;9;14;8;4;3
2019-08-09 05:15:00;28;57;55;9;17;17;25;9
2019-08-09 05:30:00;27;56;56;13;16;16;32;16
2019-08-09 05:45:00;43;51;53;24;32;18;46;23
2019-08-09 06:00:00;40;45;45;13;16;14;35;15
2019-08-09 06:15:00;47;56;56;13;17;20;35;15
2019-08-09 06:30:00;63;54;54;10;21;25;46;24
2019-08-09 06:45:00;71;76;75;8;15;15;45;31
2019-08-09 07:00:00;77;93;90;10;24;25;53;34
2019-08-09 07:15:00;64;69;68;10;21;17;51;25
2019-08-09 07:30:00;93;91;93;16;24;28;68;45
2019-08-09 07:45:00;81;85;86;11;17;27;62;42
2019-08-09 08:00:00;86;81;81;11;16;37;54;37
2019-08-09 08:15:00;81;55;52;15;20;20;64;39
2019-08-09 08:30:00;68;79;74;11;24;27;71;32
2019-08-09 08:45:00;70;63;61;10;22;32;55;40
2019-08-09 09:00:00;62;58;58;15;21;30;50;31
2019-08-09 09:15:00;59;58;59;17;20;29;68;33
2019-08-09 09:30:00;78;70;66;20;31;33;59;30
2019-08-09 09:45:00;66;76;73;22;26;30;69;41
2019-08-09 10:00:00;47;54;52;17;27;28;52;30
2019-08-09 10:15:00;65;52;54;13;20;27;78;40
2019-08-09 10:30:00;65;61;63;18;21;30;68;39
2019-08-09 10:45:00;67;81;81;14;23;31;72;46
2019-08-09 11:00:00;79;65;69;15;23;33;63;42
2019-08-09 11:15:00;86;66;65;23;41;37;65;52
2019-08-09 11:30:00;75;75;73;16;22;25;70;43
2019-08-09 11:45:00;67;73;68;15;21;23;81;42
2019-08-09 12:00:00;77;65;63;16;32;24;78;58
2019-08-09 12:15:00;77;56;60;20;53;34;82;59
2019-08-09 12:30:00;58;66;62;21;20;31;92;63
2019-08-09 12:45:00;78;60;62;20;30;36;79;47
2019-08-09 13:00:00;73;64;59;18;15;31;78;46
2019-08-09 13:15:00;73;62;63;20;33;35;76;51
2019-08-09 13:30:00;73;68;70;13;35;25;84;60
2019-08-09 13:45:00;90;69;66;21;31;29;86;59
2019-08-09 14:00:00;62;67;66;27;37;39;87;67
2019-08-09 14:15:00;74;62;57;34;44;44;107;82
2019-08-09 14:30:00;79;53;51;25;46;30;95;55
2019-08-09 14:45:00;64;57;56;35;44;27;74;48
2019-08-09 15:00:00;66;60;59;21;29;30;71;48
2019-08-09 15:15:00;69;71;68;18;24;41;74;49
2019-08-09 15:30:00;75;61;56;22;35;23;91;58
2019-08-09 15:45:00;73;57;56;15;31;25;76;46
2019-08-09 16:00:00;63;55;56;17;19;39;75;44
2019-08-09 16:15:00;67;55;51;20;20;24;78;62
2019-08-09 16:30:00;79;65;58;21;22;23;76;52
2019-08-09 16:45:00;65;56;56;21;24;22;76;42
2019-08-09 17:00:00;74;53;51;17;15;21;73;45
2019-08-09 17:15:00;62;55;51;10;23;25;75;39
2019-08-09 17:30:00;61;58;56;19;26;26;69;44
