DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-08-30 00:00:00;9;13;14;3;2;5;12;8
2019-08-30 00:15:00;9;16;18;0;6;5;7;4
2019-08-30 00:30:00;9;6;6;2;5;2;6;4
2019-08-30 00:45:00;10;9;10;2;4;3;8;4
2019-08-30 01:00:00;6;8;8;1;2;3;8;5
2019-08-30 01:15:00;2;8;8;3;4;3;1;6
2019-08-30 01:30:00;4;5;5;1;1;3;3;2
2019-08-30 01:45:00;3;6;7;0;1;3;6;5
2019-08-30 02:00:00;3;2;2;0;0;1;3;4
2019-08-30 02:15:00;4;4;4;2;1;2;3;2
2019-08-30 02:30:00;4;6;6;1;3;4;1;4
2019-08-30 02:45:00;4;9;8;2;3;5;5;5
2019-08-30 03:00:00;4;1;1;1;1;0;3;1
2019-08-30 03:15:00;1;2;2;1;3;2;7;3
2019-08-30 03:30:00;1;2;2;1;3;2;6;1
2019-08-30 03:45:00;1;2;2;3;5;0;3;3
2019-08-30 04:00:00;7;4;4;3;6;1;4;4
2019-08-30 04:15:00;4;8;8;3;3;2;4;2
2019-08-30 04:30:00;4;4;4;0;3;3;5;2
2019-08-30 04:45:00;11;12;13;2;7;6;10;4
2019-08-30 05:00:00;16;20;21;8;7;10;13;8
2019-08-30 05:15:00;45;69;70;7;14;14;33;10
2019-08-30 05:30:00;44;69;69;4;12;14;37;9
2019-08-30 05:45:00;61;75;79;19;22;20;61;23
2019-08-30 06:00:00;39;35;38;14;25;15;37;25
2019-08-30 06:15:00;58;63;60;10;15;17;37;12
2019-08-30 06:30:00;93;77;80;10;11;11;46;29
2019-08-30 06:45:00;115;104;101;15;14;15;60;30
2019-08-30 07:00:00;101;96;95;10;20;16;53;47
2019-08-30 07:15:00;88;107;110;7;21;18;50;32
2019-08-30 07:30:00;99;99;96;10;19;23;66;42
2019-08-30 07:45:00;106;77;76;12;15;23;60;50
2019-08-30 08:00:00;92;82;81;10;23;24;48;31
2019-08-30 08:15:00;85;75;75;14;16;23;57;32
2019-08-30 08:30:00;75;74;72;12;21;20;62;47
2019-08-30 08:45:00;74;75;76;12;15;21;57;35
2019-08-30 09:00:00;52;62;60;12;16;24;46;30
2019-08-30 09:15:00;61;72;72;18;18;24;61;25
2019-08-30 09:30:00;54;53;52;13;21;19;57;44
2019-08-30 09:45:00;69;58;61;15;22;26;62;45
2019-08-30 10:00:00;74;73;67;22;26;34;61;33
2019-08-30 10:15:00;64;56;56;18;21;24;71;40
2019-08-30 10:30:00;70;47;47;15;22;25;56;39
2019-08-30 10:45:00;67;75;74;18;17;21;54;46
2019-08-30 11:00:00;67;56;58;17;26;21;86;40
2019-08-30 11:15:00;83;67;70;15;23;21;67;47
2019-08-30 11:30:00;77;76;73;13;20;32;84;52
2019-08-30 11:45:00;78;68;65;14;23;19;70;57
2019-08-30 12:00:00;71;60;58;26;33;32;92;58
2019-08-30 12:15:00;78;61;57;21;35;33;94;67
2019-08-30 12:30:00;66;50;46;17;17;24;87;57
2019-08-30 12:45:00;80;61;60;13;21;28;80;70
2019-08-30 13:00:00;61;53;51;21;26;20;69;40
2019-08-30 13:15:00;70;71;71;15;15;24;68;50
2019-08-30 13:30:00;81;80;79;23;22;37;78;54
2019-08-30 13:45:00;92;107;102;27;39;27;97;77
2019-08-30 14:00:00;71;75;75;28;42;28;74;56
2019-08-30 14:15:00;69;72;70;30;42;53;120;89
2019-08-30 14:30:00;89;61;52;31;38;43;93;63
2019-08-30 14:45:00;69;58;62;22;30;38;80;63
2019-08-30 15:00:00;70;75;72;21;35;32;104;76
2019-08-30 15:15:00;79;69;66;22;28;39;102;81
2019-08-30 15:30:00;76;65;62;17;29;35;61;54
2019-08-30 15:45:00;73;71;68;17;21;28;76;60
2019-08-30 16:00:00;85;80;69;21;31;23;87;51
2019-08-30 16:15:00;77;59;59;14;27;31;83;54
2019-08-30 16:30:00;67;48;47;12;21;20;93;65
2019-08-30 16:45:00;55;52;53;11;21;28;79;53
2019-08-30 17:00:00;79;55;58;23;24;22;73;51
2019-08-30 17:15:00;65;47;44;12;17;25;63;37
2019-08-30 17:30:00;75;55;55;19;25;28;69;56
2019-08-30 17:45:00;86;69;64;15;28;22;69;46
2019-08-30 18:00:00;55;60;59;21;25;28;62;45
2019-08-30 18:15:00;67;62;57;17;30;24;63;40
2019-08-30 18:30:00;49;65;62;19;26;18;76;60
2019-08-30 18:45:00;57;52;51;11;20;26;60;47
2019-08-30 19:00:00;53;51;48;8;14;25;52;30
2019-08-30 19:15:00;62;51;50;7;15;23;52;33
2019-08-30 19:30:00;63;55;55;13;17;22;53;30
2019-08-30 19:45:00;53;47;49;15;24;23;50;27
2019-08-30 20:00:00;52;53;51;11;17;21;53;32
2019-08-30 20:15:00;65;47;44;10;13;17;45;32
2019-08-30 20:30:00;40;43;45;7;11;20;45;26
2019-08-30 20:45:00;42;50;50;13;16;22;31;22
2019-08-30 21:00:00;52;52;54;7;13;11;38;19
2019-08-30 21:15:00;45;57;56;5;13;14;44;23
2019-08-30 21:30:00;32;39;38;6;10;14;41;18
2019-08-30 21:45:00;33;41;43;18;21;13;39;29
2019-08-30 22:00:00;26;39;39;21;35;9;43;30
2019-08-30 22:15:00;24;23;23;9;16;10;36;20
2019-08-30 22:30:00;16;24;25;8;6;5;33;16
2019-08-30 22:45:00;18;23;23;8;9;13;27;13
2019-08-30 23:00:00;15;36;36;5;5;6;19;11
2019-08-30 23:15:00;23;27;28;1;5;9;18;15
2019-08-30 23:30:00;21;22;25;7;9;4;16;13
2019-08-30 23:45:00;15;20;19;6;6;11;21;9
