DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-05-07 00:00:00;2;0;1;0;0;3;4;0;0;0;0;0;1
2020-05-07 00:15:00;7;1;0;0;3;9;5;1;1;5;6;3;0
2020-05-07 00:30:00;4;3;1;4;1;2;2;1;1;0;2;1;1
2020-05-07 00:45:00;4;3;1;2;1;3;0;1;1;2;4;0;1
2020-05-07 01:00:00;2;1;0;0;1;3;2;2;2;1;2;1;0
2020-05-07 01:15:00;1;0;0;0;1;3;3;0;0;0;0;0;0
2020-05-07 01:30:00;2;1;2;0;1;5;4;0;0;1;2;0;2
2020-05-07 01:45:00;2;0;0;1;5;7;5;0;0;0;0;0;0
2020-05-07 02:00:00;4;0;0;3;5;10;7;0;0;0;3;0;0
2020-05-07 02:15:00;2;1;0;1;0;6;1;2;1;0;0;0;0
2020-05-07 02:30:00;7;0;2;0;1;14;1;0;0;0;1;0;2
2020-05-07 02:45:00;5;0;1;0;0;4;0;0;0;3;2;0;1
2020-05-07 03:00:00;2;1;0;1;0;3;1;1;0;0;1;1;0
2020-05-07 03:15:00;6;1;0;4;1;4;1;2;2;2;3;1;0
2020-05-07 03:30:00;2;2;0;3;5;9;3;0;0;0;2;1;0
2020-05-07 03:45:00;7;3;1;1;1;9;1;0;0;3;7;1;1
2020-05-07 04:00:00;7;1;0;1;3;8;1;1;1;3;5;1;0
2020-05-07 04:15:00;5;1;4;1;5;14;2;2;2;1;4;0;4
2020-05-07 04:30:00;5;4;3;3;7;23;9;2;0;2;3;0;2
2020-05-07 04:45:00;5;0;1;2;7;21;14;4;1;5;6;1;1
2020-05-07 05:00:00;17;6;1;2;11;27;26;9;4;3;2;1;1
2020-05-07 05:15:00;26;14;2;12;17;30;29;13;6;3;2;0;2
2020-05-07 05:30:00;32;26;8;18;32;39;46;9;5;5;3;1;8
2020-05-07 05:45:00;24;14;1;19;26;49;37;27;24;17;7;1;1
2020-05-07 06:00:00;24;21;7;14;19;32;36;9;7;0;0;0;7
2020-05-07 06:15:00;41;32;6;21;35;51;53;25;12;9;3;0;6
2020-05-07 06:30:00;44;33;7;54;45;96;82;37;28;12;6;4;6
2020-05-07 06:45:00;52;39;18;71;46;105;103;47;42;28;18;3;16
2020-05-07 07:00:00;59;45;11;29;40;88;86;44;26;25;15;6;12
2020-05-07 07:15:00;54;60;15;39;41;90;97;45;28;18;28;10;12
2020-05-07 07:30:00;55;50;20;31;50;87;93;48;33;23;20;6;13
2020-05-07 07:45:00;57;43;14;47;42;108;115;57;40;23;26;16;10
2020-05-07 08:00:00;44;39;16;41;23;78;75;49;36;30;27;8;16
2020-05-07 08:15:00;48;45;16;48;29;82;79;46;25;29;31;11;16
2020-05-07 08:30:00;51;47;16;53;33;85;86;52;26;33;33;9;15
2020-05-07 08:45:00;51;46;21;53;33;108;105;56;33;39;34;13;20
2020-05-07 09:00:00;63;42;14;41;23;80;80;49;23;26;39;19;13
2020-05-07 09:15:00;69;63;17;63;37;91;82;41;39;45;27;12;15
2020-05-07 09:30:00;69;45;22;63;39;94;89;64;41;45;42;18;21
2020-05-07 09:45:00;79;63;18;77;28;103;79;60;38;53;43;19;18
2020-05-07 10:00:00;70;57;20;60;37;84;79;56;32;51;45;21;22
2020-05-07 10:15:00;74;37;18;58;35;100;84;51;38;69;56;30;17
2020-05-07 10:30:00;82;63;29;53;46;107;85;62;39;59;60;25;27
2020-05-07 10:45:00;79;65;17;60;37;95;84;62;38;72;61;32;18
2020-05-07 11:00:00;74;72;29;76;34;90;89;51;31;71;61;23;28
2020-05-07 11:15:00;70;58;23;76;34;103;105;59;44;73;68;31;23
2020-05-07 11:30:00;101;56;27;65;25;97;89;60;45;87;68;27;27
2020-05-07 11:45:00;85;72;26;87;34;84;96;62;55;90;62;35;24
