DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-04-13 00:00:00;4;2;0;1;0;7;4;0;0;2;2
2020-04-13 00:15:00;4;4;2;1;0;3;2;0;1;4;2
2020-04-13 00:30:00;7;5;0;0;0;5;2;1;0;1;1
2020-04-13 00:45:00;3;2;0;0;0;1;2;1;1;3;1
2020-04-13 01:00:00;5;4;0;0;0;2;2;0;0;0;0
2020-04-13 01:15:00;3;3;0;0;0;1;0;0;0;1;0
2020-04-13 01:30:00;2;3;0;0;0;3;1;0;0;0;0
2020-04-13 01:45:00;2;1;0;1;0;0;0;0;0;0;0
2020-04-13 02:00:00;3;1;0;1;0;0;0;0;0;0;0
2020-04-13 02:15:00;2;3;0;0;0;2;3;0;0;0;0
2020-04-13 02:30:00;5;2;0;0;0;0;0;0;0;0;0
2020-04-13 02:45:00;2;2;0;0;1;1;2;0;0;1;1
2020-04-13 03:00:00;0;2;1;0;0;4;5;0;0;0;0
2020-04-13 03:15:00;1;0;0;0;0;5;2;0;0;0;0
2020-04-13 03:30:00;2;2;0;0;0;0;0;0;0;0;0
2020-04-13 03:45:00;2;2;0;0;0;2;1;0;0;0;0
2020-04-13 04:00:00;0;0;0;0;0;0;0;1;0;0;0
2020-04-13 04:15:00;4;4;1;0;0;1;1;0;1;1;1
2020-04-13 04:30:00;1;0;0;0;0;2;2;0;0;0;0
2020-04-13 04:45:00;2;2;0;0;0;1;0;0;0;1;0
2020-04-13 05:00:00;3;1;0;1;1;5;5;0;0;0;0
2020-04-13 05:15:00;4;7;2;2;2;2;4;1;2;1;0
2020-04-13 05:30:00;4;2;1;3;3;7;10;0;0;1;1
2020-04-13 05:45:00;3;4;1;2;1;13;7;1;3;2;1
2020-04-13 06:00:00;12;7;2;4;4;4;5;2;0;0;0
2020-04-13 06:15:00;9;2;1;5;2;7;3;0;0;2;1
2020-04-13 06:30:00;9;8;0;1;1;8;1;1;0;3;0
2020-04-13 06:45:00;7;6;1;0;0;7;5;0;2;2;0
2020-04-13 07:00:00;6;6;1;1;1;3;5;2;0;3;1
2020-04-13 07:15:00;6;6;2;5;1;5;1;1;2;2;1
2020-04-13 07:30:00;7;2;1;2;0;5;4;2;2;3;1
2020-04-13 07:45:00;10;3;2;5;5;5;6;3;2;3;3
2020-04-13 08:00:00;11;5;4;6;1;6;2;1;3;8;3
2020-04-13 08:15:00;6;4;2;6;2;5;3;0;3;12;2
2020-04-13 08:30:00;6;3;1;4;1;4;7;6;0;8;1
2020-04-13 08:45:00;14;1;1;6;3;15;5;1;3;6;4
2020-04-13 09:00:00;10;5;1;8;2;6;4;4;3;9;1
2020-04-13 09:15:00;18;10;6;7;1;7;6;5;5;6;2
2020-04-13 09:30:00;13;7;3;4;1;7;4;2;4;12;4
2020-04-13 09:45:00;15;10;3;14;5;11;6;6;5;18;10
2020-04-13 10:00:00;14;10;6;8;3;15;8;5;8;8;2
2020-04-13 10:15:00;24;10;2;6;3;12;8;5;5;13;4
2020-04-13 10:30:00;23;16;4;8;5;21;6;6;7;17;9
2020-04-13 10:45:00;23;21;4;14;6;18;8;5;5;8;5
2020-04-13 11:00:00;21;22;5;20;8;25;12;7;5;17;6
2020-04-13 11:15:00;20;22;7;14;1;23;9;3;6;13;6
2020-04-13 11:30:00;23;19;6;12;10;14;15;6;8;21;5
2020-04-13 11:45:00;32;24;4;12;8;16;8;5;7;13;4
2020-04-13 12:00:00;26;19;5;10;6;20;13;6;7;14;1
2020-04-13 12:15:00;28;18;10;11;11;27;15;4;11;27;7
2020-04-13 12:30:00;31;27;7;19;8;18;12;6;2;17;7
2020-04-13 12:45:00;30;24;5;19;12;24;11;8;8;19;10
2020-04-13 13:00:00;25;29;11;13;8;23;14;4;10;16;6
2020-04-13 13:15:00;29;24;11;10;5;24;22;5;11;14;6
2020-04-13 13:30:00;27;19;7;16;5;22;19;7;5;28;10
2020-04-13 13:45:00;20;18;9;15;8;26;13;7;7;9;4
2020-04-13 14:00:00;41;28;14;9;9;26;12;6;14;21;10
2020-04-13 14:15:00;21;17;8;14;4;24;17;4;7;8;3
2020-04-13 14:30:00;29;24;12;24;7;30;11;7;8;20;9
2020-04-13 14:45:00;26;27;8;14;7;23;19;10;4;15;3
2020-04-13 15:00:00;32;21;8;15;4;26;20;8;6;21;10
2020-04-13 15:15:00;38;21;11;6;9;19;6;5;6;12;3
2020-04-13 15:30:00;21;19;7;16;8;28;14;7;8;12;5
2020-04-13 15:45:00;36;25;9;17;8;31;14;4;13;21;11
2020-04-13 16:00:00;40;26;7;15;6;28;20;8;8;20;10
2020-04-13 16:15:00;21;20;9;11;7;29;18;8;6;25;11
2020-04-13 16:30:00;27;17;9;19;7;32;14;2;5;12;5
2020-04-13 16:45:00;41;18;8;16;7;27;22;4;5;21;12
2020-04-13 17:00:00;31;32;9;12;8;26;16;7;7;27;7
2020-04-13 17:15:00;32;25;7;14;4;32;27;8;11;15;9
2020-04-13 17:30:00;32;22;8;12;4;29;25;12;9;19;8
2020-04-13 17:45:00;33;17;7;11;6;29;17;11;9;23;10
2020-04-13 18:00:00;42;24;6;15;5;27;15;7;15;30;17
2020-04-13 18:15:00;33;21;5;18;9;33;22;7;8;13;5
2020-04-13 18:30:00;29;17;5;20;7;24;19;8;10;20;9
2020-04-13 18:45:00;33;30;9;20;4;25;13;11;9;22;12
2020-04-13 19:00:00;25;18;7;19;8;24;17;9;8;17;6
2020-04-13 19:15:00;27;12;5;41;3;22;17;9;8;15;7
2020-04-13 19:30:00;20;16;5;10;1;21;16;4;6;21;8
2020-04-13 19:45:00;27;19;7;12;5;22;16;3;5;13;4
2020-04-13 20:00:00;34;15;8;11;6;20;17;7;9;15;7
2020-04-13 20:15:00;15;10;8;8;1;23;16;7;9;11;2
2020-04-13 20:30:00;17;13;12;10;5;12;17;5;9;14;7
2020-04-13 20:45:00;14;10;4;11;9;16;12;6;3;10;3
2020-04-13 21:00:00;13;12;5;7;4;18;20;3;5;6;2
2020-04-13 21:15:00;25;17;2;3;1;22;18;4;5;9;4
2020-04-13 21:30:00;19;12;4;8;4;19;9;1;2;7;4
2020-04-13 21:45:00;20;12;5;5;3;10;11;6;1;4;3
2020-04-13 22:00:00;16;9;3;0;3;10;10;2;1;6;2
2020-04-13 22:15:00;14;11;1;3;2;12;8;4;1;3;1
2020-04-13 22:30:00;9;9;2;2;1;10;4;3;2;5;3
2020-04-13 22:45:00;5;4;2;5;5;6;6;0;0;1;0
2020-04-13 23:00:00;4;5;2;5;2;8;2;1;1;4;4
2020-04-13 23:15:00;6;2;1;1;1;4;4;1;1;2;0
2020-04-13 23:30:00;9;5;0;6;0;4;2;1;2;3;1
2020-04-13 23:45:00;3;2;1;1;2;7;1;1;1;4;3
