DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-08-13 00:00:00;9;1;0;14;0;10;1;0;0
2020-08-13 00:15:00;10;0;0;5;0;14;1;0;0
2020-08-13 00:30:00;6;0;0;8;0;12;1;0;0
2020-08-13 00:45:00;7;1;0;4;0;13;0;0;0
2020-08-13 01:00:00;9;1;0;3;0;12;1;0;0
2020-08-13 01:15:00;7;2;1;10;0;14;1;0;0
2020-08-13 01:30:00;7;3;0;4;0;12;1;0;0
2020-08-13 01:45:00;4;0;0;2;0;14;1;0;0
2020-08-13 02:00:00;4;2;0;4;0;12;0;0;0
2020-08-13 02:15:00;5;2;0;3;0;14;1;0;0
2020-08-13 02:30:00;6;0;0;6;0;12;1;0;0
2020-08-13 02:45:00;2;0;0;1;0;13;1;0;0
2020-08-13 03:00:00;4;1;0;4;0;12;1;0;0
2020-08-13 03:15:00;3;0;0;2;0;14;0;0;0
2020-08-13 03:30:00;2;1;0;4;0;12;1;0;0
2020-08-13 03:45:00;2;0;0;2;0;14;1;0;0
2020-08-13 04:00:00;2;0;0;6;0;12;1;0;0
2020-08-13 04:15:00;4;2;1;7;0;13;1;0;0
2020-08-13 04:30:00;9;0;0;7;0;12;0;0;0
2020-08-13 04:45:00;11;4;1;5;0;14;1;0;0
2020-08-13 05:00:00;11;4;0;13;0;9;1;0;0
2020-08-13 05:15:00;31;5;2;27;0;11;0;0;0
2020-08-13 05:30:00;63;8;2;43;0;9;1;0;0
2020-08-13 05:45:00;81;14;2;67;0;11;1;0;0
2020-08-13 06:00:00;70;12;1;61;0;9;0;0;0
2020-08-13 06:15:00;76;16;2;98;0;11;1;0;0
2020-08-13 06:30:00;70;15;4;80;0;9;1;0;0
2020-08-13 06:45:00;79;17;3;94;0;10;0;0;0
2020-08-13 07:00:00;63;16;4;93;0;10;1;0;0
2020-08-13 07:15:00;76;12;6;125;0;10;0;0;0
2020-08-13 07:30:00;77;16;6;99;0;10;1;0;0
2020-08-13 07:45:00;89;10;8;113;1;10;1;0;0
2020-08-13 08:00:00;83;23;10;100;0;10;0;0;0
2020-08-13 08:15:00;87;17;10;120;0;10;1;0;0
2020-08-13 08:30:00;85;10;11;105;0;10;1;0;0
2020-08-13 08:45:00;65;18;10;112;0;10;0;0;0
2020-08-13 09:00:00;80;7;11;105;1;12;1;0;0
2020-08-13 09:15:00;78;17;13;114;1;13;0;0;0
2020-08-13 09:30:00;92;20;21;110;8;13;1;0;0
2020-08-13 09:45:00;80;14;17;124;0;13;1;0;0
2020-08-13 10:00:00;77;14;22;123;4;13;1;0;0
2020-08-13 10:15:00;72;15;16;90;0;13;0;0;0
2020-08-13 10:30:00;91;11;13;102;0;12;1;0;0
2020-08-13 10:45:00;99;14;16;101;0;13;1;0;0
2020-08-13 11:00:00;101;13;14;98;5;13;0;0;0
2020-08-13 11:15:00;99;24;20;103;0;13;1;0;0
2020-08-13 11:30:00;85;11;22;112;3;13;1;0;0
2020-08-13 11:45:00;97;7;17;119;0;13;0;0;0
2020-08-13 12:00:00;103;16;18;88;0;13;1;0;0
2020-08-13 12:15:00;87;10;20;91;1;12;1;0;0
2020-08-13 12:30:00;95;19;14;98;0;13;1;0;0
2020-08-13 12:45:00;76;10;10;91;8;13;0;0;0
2020-08-13 13:00:00;99;16;17;86;0;13;1;0;0
2020-08-13 13:15:00;100;17;10;124;0;9;1;0;0
2020-08-13 13:30:00;129;18;11;109;0;10;0;0;0
2020-08-13 13:45:00;109;14;14;148;1;10;1;0;0
2020-08-13 14:00:00;112;16;11;131;0;10;0;0;0
2020-08-13 14:15:00;104;16;6;120;9;10;1;0;0
2020-08-13 14:30:00;105;20;9;125;0;10;1;0;0
2020-08-13 14:45:00;122;14;18;100;3;10;0;0;0
2020-08-13 15:00:00;108;20;18;104;7;10;1;0;0
2020-08-13 15:15:00;113;17;14;136;0;10;1;0;0
2020-08-13 15:30:00;115;17;22;124;0;10;0;0;0
2020-08-13 15:45:00;125;25;13;115;0;10;1;0;0
