DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-05-04 00:00:00;11;4;1;8;1;1
2020-05-04 00:15:00;12;4;7;5;1;2
2020-05-04 00:30:00;15;3;5;6;0;2
2020-05-04 00:45:00;8;3;2;1;0;2
2020-05-04 01:00:00;7;0;5;5;0;2
2020-05-04 01:15:00;4;0;1;3;0;1
2020-05-04 01:30:00;8;2;2;2;0;0
2020-05-04 01:45:00;9;4;4;6;0;1
2020-05-04 02:00:00;2;1;2;2;1;1
2020-05-04 02:15:00;5;2;1;3;1;4
2020-05-04 02:30:00;7;0;2;3;0;0
2020-05-04 02:45:00;4;1;7;4;0;3
2020-05-04 03:00:00;5;0;2;3;0;1
2020-05-04 03:15:00;4;1;1;1;0;2
2020-05-04 03:30:00;5;2;5;4;1;1
2020-05-04 03:45:00;6;3;2;4;0;1
2020-05-04 04:00:00;9;3;3;5;0;1
2020-05-04 04:15:00;10;1;3;6;0;2
2020-05-04 04:30:00;20;7;7;11;1;7
2020-05-04 04:45:00;12;3;7;7;0;6
2020-05-04 05:00:00;21;12;9;14;0;4
2020-05-04 05:15:00;49;35;12;31;2;11
2020-05-04 05:30:00;76;58;19;40;1;12
2020-05-04 05:45:00;70;59;16;40;1;11
2020-05-04 06:00:00;55;43;19;35;0;8
2020-05-04 06:15:00;87;64;21;48;6;12
2020-05-04 06:30:00;122;88;36;62;2;16
2020-05-04 06:45:00;112;105;42;85;2;17
2020-05-04 07:00:00;98;88;37;66;5;19
2020-05-04 07:15:00;92;80;42;59;6;21
2020-05-04 07:30:00;82;63;41;42;0;18
2020-05-04 07:45:00;135;118;63;104;9;26
2020-05-04 08:00:00;78;54;56;68;8;26
2020-05-04 08:15:00;
2020-05-04 08:30:00;
2020-05-04 08:45:00;
2020-05-04 09:00:00;95;82;59;96;8;24
2020-05-04 09:15:00;107;94;60;115;12;43
2020-05-04 09:30:00;122;89;78;101;13;29
2020-05-04 09:45:00;123;98;77;91;6;35
2020-05-04 10:00:00;103;82;64;101;3;27
2020-05-04 10:15:00;119;69;88;122;10;26
2020-05-04 10:30:00;117;84;79;121;14;35
2020-05-04 10:45:00;120;96;76;99;9;37
2020-05-04 11:00:00;126;74;64;111;11;21
2020-05-04 11:15:00;127;104;69;113;3;37
2020-05-04 11:30:00;113;84;80;127;16;34
2020-05-04 11:45:00;132;95;57;118;12;34
2020-05-04 12:00:00;102;77;78;127;13;41
2020-05-04 12:15:00;120;100;80;150;10;42
2020-05-04 12:30:00;130;98;77;128;7;31
2020-05-04 12:45:00;102;75;70;122;9;36
2020-05-04 13:00:00;121;99;66;132;13;33
2020-05-04 13:15:00;128;111;75;152;15;45
2020-05-04 13:30:00;150;133;87;157;15;44
2020-05-04 13:45:00;136;132;89;126;12;39
2020-05-04 14:00:00;112;105;74;124;15;35
2020-05-04 14:15:00;128;77;97;197;18;32
2020-05-04 14:30:00;146;107;81;153;11;52
2020-05-04 14:45:00;136;118;92;157;15;41
2020-05-04 15:00:00;123;91;79;139;6;43
2020-05-04 15:15:00;136;129;89;148;16;30
2020-05-04 15:30:00;134;113;109;174;16;43
2020-05-04 15:45:00;127;111;93;181;19;41
2020-05-04 16:00:00;116;87;73;128;10;31
2020-05-04 16:15:00;134;122;123;196;16;58
2020-05-04 16:30:00;135;110;109;166;21;44
2020-05-04 16:45:00;141;105;104;203;34;30
2020-05-04 17:00:00;140;109;100;164;16;43
2020-05-04 17:15:00;134;109;108;175;20;54
2020-05-04 17:30:00;124;114;79;147;22;48
2020-05-04 17:45:00;126;112;80;120;20;42
2020-05-04 18:00:00;110;80;74;105;10;49
2020-05-04 18:15:00;109;100;82;149;15;34
2020-05-04 18:30:00;114;72;51;106;16;38
2020-05-04 18:45:00;106;68;47;93;10;41
2020-05-04 19:00:00;93;53;52;70;10;31
2020-05-04 19:15:00;86;48;39;84;11;28
2020-05-04 19:30:00;80;50;48;69;5;28
2020-05-04 19:45:00;73;42;42;69;5;24
2020-05-04 20:00:00;72;36;34;56;4;17
2020-05-04 20:15:00;59;32;36;71;6;13
2020-05-04 20:30:00;50;16;19;34;1;12
2020-05-04 20:45:00;49;19;20;34;1;3
2020-05-04 21:00:00;42;19;20;26;1;6
2020-05-04 21:15:00;36;26;19;32;6;5
2020-05-04 21:30:00;28;19;28;35;1;6
2020-05-04 21:45:00;36;22;35;48;5;4
2020-05-04 22:00:00;38;20;41;60;4;5
2020-05-04 22:15:00;32;6;25;46;2;6
2020-05-04 22:30:00;28;8;10;21;2;6
2020-05-04 22:45:00;23;8;7;19;0;1
2020-05-04 23:00:00;12;2;8;16;1;5
2020-05-04 23:15:00;19;6;5;13;1;3
2020-05-04 23:30:00;18;5;3;6;0;5
2020-05-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
