DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-21 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 00:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 00:30:00;3;4;2;2;0;2;0;0;0;0;0;0;0;0
2020-12-21 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:00:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-21 01:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-21 02:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-21 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 02:30:00;1;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-21 02:45:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-21 03:00:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-21 03:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-21 03:30:00;3;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-21 03:45:00;3;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-21 04:00:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-21 04:15:00;0;1;1;0;3;2;2;2;0;0;0;0;0;0
2020-12-21 04:30:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 04:45:00;3;0;0;0;4;1;2;1;0;0;0;0;0;0
2020-12-21 05:00:00;4;0;0;0;7;7;8;9;0;0;0;0;0;0
2020-12-21 05:15:00;13;6;5;4;10;0;0;1;0;0;0;0;0;0
2020-12-21 05:30:00;8;1;1;0;23;5;3;5;0;0;0;0;0;0
2020-12-21 05:45:00;13;2;1;0;24;8;6;5;0;0;0;0;0;0
2020-12-21 06:00:00;9;3;3;2;18;3;2;1;0;0;0;0;0;0
2020-12-21 06:15:00;20;1;1;1;27;12;11;4;0;0;0;0;0;0
2020-12-21 06:30:00;20;10;8;2;32;13;14;14;0;0;0;0;0;0
2020-12-21 06:45:00;28;8;5;3;25;19;14;14;0;0;0;0;0;0
2020-12-21 07:00:00;24;8;8;7;41;23;18;15;0;0;0;0;0;0
2020-12-21 07:15:00;23;10;12;11;44;20;16;15;0;1;0;0;0;0
2020-12-21 07:30:00;27;5;7;4;57;26;23;14;0;0;0;0;0;0
2020-12-21 07:45:00;38;9;9;6;59;30;23;15;1;1;0;0;0;0
2020-12-21 08:00:00;40;3;2;2;41;23;14;23;0;1;0;0;0;0
2020-12-21 08:15:00;37;9;12;6;50;21;19;17;0;0;1;0;0;0
2020-12-21 08:30:00;40;11;9;7;45;20;16;12;0;3;0;0;0;0
2020-12-21 08:45:00;55;6;4;3;47;32;27;20;0;2;0;0;0;0
2020-12-21 09:00:00;49;10;10;6;44;28;22;17;3;0;0;0;0;0
2020-12-21 09:15:00;53;9;9;7;48;31;26;19;4;2;0;0;0;0
2020-12-21 09:30:00;66;12;11;8;57;30;22;24;1;0;0;0;0;0
2020-12-21 09:45:00;61;9;10;10;62;28;25;22;0;0;0;0;0;0
2020-12-21 10:00:00;56;10;10;9;72;39;31;23;0;3;0;0;0;0
2020-12-21 10:15:00;70;12;14;10;49;37;26;20;1;1;0;0;0;0
2020-12-21 10:30:00;47;10;7;5;86;27;26;21;2;0;0;0;0;0
2020-12-21 10:45:00;68;13;11;12;63;33;28;24;4;3;0;0;0;0
2020-12-21 11:00:00;63;11;12;9;58;40;31;31;1;1;0;0;0;0
2020-12-21 11:15:00;70;15;12;11;62;36;31;22;1;5;0;0;0;0
2020-12-21 11:30:00;70;10;10;8;56;27;21;21;2;5;0;0;0;0
2020-12-21 11:45:00;70;14;10;12;62;36;29;20;0;0;0;0;0;0
2020-12-21 12:00:00;58;17;10;9;72;43;32;20;3;1;0;0;0;0
2020-12-21 12:15:00;62;14;12;10;65;26;21;19;2;2;0;0;0;0
2020-12-21 12:30:00;73;7;6;7;46;27;24;24;1;3;0;0;0;0
2020-12-21 12:45:00;66;11;11;7;57;27;18;20;0;0;0;0;0;0
2020-12-21 13:00:00;44;12;9;11;50;33;29;25;3;2;0;0;1;0
2020-12-21 13:15:00;62;13;9;11;46;30;28;24;1;1;0;0;0;0
2020-12-21 13:30:00;50;7;7;6;55;32;22;19;3;2;2;0;0;0
2020-12-21 13:45:00;67;14;9;8;64;22;21;20;0;0;0;0;0;0
2020-12-21 14:00:00;55;18;17;13;57;29;26;21;1;1;0;0;0;0
2020-12-21 14:15:00;80;9;6;7;76;50;37;28;4;3;0;0;0;0
2020-12-21 14:30:00;68;13;7;6;63;35;33;25;1;2;1;0;0;0
2020-12-21 14:45:00;62;9;7;6;65;28;20;21;6;1;0;0;0;0
2020-12-21 15:00:00;74;9;9;8;73;40;36;21;1;4;0;0;0;1
2020-12-21 15:15:00;67;9;7;6;61;36;27;18;1;4;0;0;2;0
2020-12-21 15:30:00;66;13;9;10;89;40;33;25;1;5;0;0;0;0
2020-12-21 15:45:00;77;14;12;11;63;31;25;26;0;3;0;0;0;0
2020-12-21 16:00:00;89;21;17;19;85;40;28;29;5;5;0;0;0;0
2020-12-21 16:15:00;55;13;9;11;62;27;23;20;1;2;0;0;2;0
2020-12-21 16:30:00;81;11;11;9;69;26;17;18;4;3;0;0;0;0
2020-12-21 16:45:00;73;13;12;12;74;47;38;33;3;4;3;0;0;0
2020-12-21 17:00:00;74;13;10;7;74;41;34;28;6;4;2;0;2;0
2020-12-21 17:15:00;68;10;6;8;65;28;26;20;4;1;0;0;0;0
2020-12-21 17:30:00;71;9;8;9;56;25;18;21;0;3;0;0;0;0
2020-12-21 17:45:00;50;9;8;7;48;23;17;16;1;6;10;0;0;19
2020-12-21 18:00:00;50;9;8;10;40;22;11;14;1;3;0;0;0;0
2020-12-21 18:15:00;50;4;2;1;48;26;19;21;2;1;22;0;0;2
2020-12-21 18:30:00;50;6;6;7;31;23;16;21;0;4;0;0;0;0
2020-12-21 18:45:00;20;8;9;8;25;22;20;16;1;0;0;0;0;0
2020-12-21 19:00:00;34;10;13;10;21;22;15;13;4;6;0;0;0;0
2020-12-21 19:15:00;19;8;4;7;21;16;9;11;0;0;0;0;0;0
2020-12-21 19:30:00;21;2;1;3;29;12;12;11;2;0;0;0;0;0
2020-12-21 19:45:00;26;3;4;4;13;9;9;10;0;0;0;0;0;0
2020-12-21 20:00:00;18;3;2;2;18;8;3;4;0;0;0;0;0;0
2020-12-21 20:15:00;18;3;4;2;13;16;15;14;0;0;0;0;0;0
2020-12-21 20:30:00;21;5;2;2;9;16;8;8;0;0;0;0;0;0
2020-12-21 20:45:00;18;4;3;3;14;9;8;6;0;0;0;0;0;0
2020-12-21 21:00:00;10;3;4;2;4;7;4;3;0;0;0;0;0;0
2020-12-21 21:15:00;4;2;4;3;4;1;1;1;0;0;0;0;0;0
2020-12-21 21:30:00;7;1;1;0;6;1;2;1;0;0;0;0;0;0
