DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-11-01 00:00:00;9;13;1;0;9;8;14;3;3;3;674;2;1
2019-11-01 00:15:00;8;10;0;0;14;28;6;3;8;2;369;6;1
2019-11-01 00:30:00;1;4;0;0;9;16;9;7;6;5;766;0;0
2019-11-01 00:45:00;6;2;0;1;9;12;14;6;11;4;1034;1;0
2019-11-01 01:00:00;7;4;0;0;4;6;5;7;6;3;719;0;0
2019-11-01 01:15:00;9;14;1;0;4;11;13;8;11;6;1824;0;0
2019-11-01 01:30:00;3;11;0;0;13;13;5;5;10;1;1041;0;0
2019-11-01 01:45:00;8;3;0;1;12;14;7;3;8;1;816;0;0
2019-11-01 02:00:00;9;5;0;0;5;8;6;3;3;1;1064;0;0
2019-11-01 02:15:00;4;5;1;0;11;13;4;3;4;1;1246;0;0
2019-11-01 02:30:00;5;3;0;0;5;7;8;6;6;2;951;0;0
2019-11-01 02:45:00;3;6;1;0;7;4;5;4;12;5;1609;0;0
2019-11-01 03:00:00;6;3;0;0;6;8;5;4;3;1;764;0;0
2019-11-01 03:15:00;2;5;2;0;8;11;7;4;1;3;913;0;0
2019-11-01 03:30:00;4;7;0;0;1;1;6;4;1;2;945;0;0
2019-11-01 03:45:00;5;4;1;0;1;4;6;6;0;1;931;0;0
2019-11-01 04:00:00;6;8;0;0;8;7;6;3;6;3;1527;0;0
2019-11-01 04:15:00;3;5;1;0;6;7;6;4;6;1;1856;0;1
2019-11-01 04:30:00;6;0;0;0;1;3;1;1;0;1;963;0;0
2019-11-01 04:45:00;1;4;0;0;4;5;1;1;1;2;706;0;0
2019-11-01 05:00:00;3;2;0;0;4;7;3;1;1;0;775;0;0
2019-11-01 05:15:00;5;6;0;0;1;3;8;5;2;2;402;0;0
2019-11-01 05:30:00;4;1;0;0;8;6;13;7;6;10;1315;0;0
2019-11-01 05:45:00;1;4;0;0;10;8;3;5;3;4;914;1;0
2019-11-01 06:00:00;3;1;0;1;19;10;5;2;2;2;1097;0;0
2019-11-01 06:15:00;4;4;0;0;9;10;9;3;6;3;1503;2;0
2019-11-01 06:30:00;1;1;0;0;7;10;5;9;6;1;1371;0;0
2019-11-01 06:45:00;7;6;0;0;9;9;9;3;1;1;1238;0;0
2019-11-01 07:00:00;5;6;0;0;11;14;13;6;3;5;16;0;0
2019-11-01 07:15:00;6;3;0;0;9;11;11;5;4;1;0;0;0
2019-11-01 07:30:00;6;4;0;0;10;7;18;7;6;0;0;0;1
2019-11-01 07:45:00;4;1;0;0;8;10;9;4;10;4;2;1;1
2019-11-01 08:00:00;10;4;1;0;20;20;11;1;6;1;25;0;0
2019-11-01 08:15:00;7;6;0;1;15;18;20;3;8;1;4;0;0
2019-11-01 08:30:00;5;6;0;0;20;22;18;2;5;1;0;0;1
2019-11-01 08:45:00;9;5;0;1;30;27;19;7;8;4;1;0;0
2019-11-01 09:00:00;7;8;0;0;21;29;14;6;14;2;2;0;0
2019-11-01 09:15:00;10;4;2;0;21;27;21;10;11;6;2;0;0
2019-11-01 09:30:00;9;4;0;1;23;30;32;10;13;1;2;0;1
2019-11-01 09:45:00;9;8;2;1;20;25;29;10;19;4;1;1;0
2019-11-01 10:00:00;7;4;1;2;35;38;38;7;9;4;2;1;0
2019-11-01 10:15:00;11;7;1;2;26;29;35;16;8;3;2;0;0
2019-11-01 10:30:00;14;10;1;1;34;32;39;17;16;7;5;0;3
2019-11-01 10:45:00;14;8;0;0;41;42;37;14;18;3;71;4;0
2019-11-01 11:00:00;11;8;0;2;34;39;39;16;24;7;2;1;0
2019-11-01 11:15:00;9;14;2;0;43;47;36;26;21;7;5;0;0
2019-11-01 11:30:00;16;11;2;0;40;45;42;24;17;9;3;0;2
2019-11-01 11:45:00;15;15;6;1;40;55;44;26;28;11;2;2;0
2019-11-01 12:00:00;21;8;1;0;38;47;33;17;24;7;3;2;0
2019-11-01 12:15:00;16;16;2;1;32;37;28;18;21;9;4;0;0
2019-11-01 12:30:00;22;11;0;1;40;44;47;16;26;11;3;1;1
2019-11-01 12:45:00;13;8;1;0;41;45;49;18;17;7;4;0;0
2019-11-01 13:00:00;25;12;1;0;53;48;54;16;16;3;18;0;0
2019-11-01 13:15:00;26;18;0;0;79;82;53;14;29;11;4;0;0
2019-11-01 13:30:00;18;9;1;2;49;55;53;28;23;8;1;1;1
2019-11-01 13:45:00;18;9;1;2;56;51;47;20;26;8;42;3;0
2019-11-01 14:00:00;26;18;1;3;51;42;39;21;32;8;3;0;1
2019-11-01 14:15:00;25;10;1;5;34;46;39;19;26;12;8;1;0
2019-11-01 14:30:00;18;15;2;1;53;54;46;25;30;14;10;1;1
2019-11-01 14:45:00;20;12;2;0;37;46;55;14;22;8;8;0;0
2019-11-01 15:00:00;23;12;1;1;37;42;46;15;20;1;6;2;0
2019-11-01 15:15:00;19;16;0;0;38;46;51;20;23;10;4;0;1
2019-11-01 15:30:00;21;16;0;0;34;44;57;18;27;9;4;0;2
2019-11-01 15:45:00;13;11;0;1;39;45;52;17;27;3;4;0;1
2019-11-01 16:00:00;20;14;0;0;44;57;44;17;26;6;8;0;0
2019-11-01 16:15:00;22;14;2;2;52;57;48;24;25;11;2;0;0
2019-11-01 16:30:00;21;21;5;0;34;36;45;23;18;7;5;4;2
2019-11-01 16:45:00;23;13;1;5;46;46;32;13;24;7;2;0;0
2019-11-01 17:00:00;15;10;1;2;41;44;38;21;27;7;629;2;1
2019-11-01 17:15:00;19;20;0;0;43;42;52;19;29;10;941;0;89
2019-11-01 17:30:00;19;13;0;1;53;45;52;27;30;13;1769;1;137
2019-11-01 17:45:00;16;13;1;2;28;44;40;20;34;7;1976;2;0
2019-11-01 18:00:00;16;9;1;3;28;34;43;16;33;9;1789;1;0
2019-11-01 18:15:00;17;11;3;1;31;34;45;26;33;10;539;3;0
2019-11-01 18:30:00;16;14;2;2;34;40;44;17;37;11;1512;1;15
2019-11-01 18:45:00;9;5;0;0;25;30;37;19;30;10;1139;0;0
2019-11-01 19:00:00;16;7;0;1;31;26;33;14;26;6;1676;1;0
2019-11-01 19:15:00;13;9;0;2;36;39;43;18;23;7;1818;3;3
2019-11-01 19:30:00;16;11;1;1;25;27;39;22;28;8;806;0;2
2019-11-01 19:45:00;15;9;0;0;25;36;49;19;26;15;1988;1;0
2019-11-01 20:00:00;18;10;1;3;24;29;41;17;12;6;984;0;11
2019-11-01 20:15:00;15;15;1;0;18;21;31;15;19;12;1435;0;112
2019-11-01 20:30:00;9;8;0;2;25;27;28;17;14;2;1429;1;0
2019-11-01 20:45:00;14;12;0;2;18;26;34;11;10;3;1182;2;0
2019-11-01 21:00:00;19;15;2;0;33;31;22;6;29;4;1660;2;0
2019-11-01 21:15:00;21;12;0;2;20;24;28;12;19;8;907;0;26
2019-11-01 21:30:00;14;12;0;1;17;25;26;11;13;2;1219;0;44
2019-11-01 21:45:00;16;16;0;1;25;27;31;18;20;8;921;0;0
2019-11-01 22:00:00;27;9;1;2;25;24;22;7;16;4;1631;0;0
2019-11-01 22:15:00;19;14;1;0;20;21;13;5;9;3;1837;0;0
2019-11-01 22:30:00;6;11;1;2;15;24;13;7;13;3;1995;0;1
2019-11-01 22:45:00;14;9;0;2;16;17;18;11;8;1;1450;0;0
2019-11-01 23:00:00;12;4;0;0;12;22;18;8;19;7;1070;0;0
2019-11-01 23:15:00;13;7;0;1;16;14;11;3;8;1;2910;0;0
2019-11-01 23:30:00;10;5;0;2;17;16;15;2;7;0;2839;0;0
2019-11-01 23:45:00;7;4;0;1;7;6;9;6;6;0;2312;0;0
