DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-05-21 00:00:00;4;8;5;2;4;5;0;1;9;7;1;0;3;3;0;0;0;0;0;0;0
2020-05-21 00:15:00;4;11;5;3;6;2;5;0;7;14;3;3;2;2;3;0;0;0;0;0;0
2020-05-21 00:30:00;1;7;5;4;4;3;1;0;11;7;1;0;4;7;0;0;0;0;0;0;0
2020-05-21 00:45:00;6;11;6;1;3;0;0;0;3;9;1;2;2;1;2;0;0;0;0;0;0
2020-05-21 01:00:00;2;5;1;0;4;1;1;0;1;5;1;0;6;4;3;0;0;0;0;0;0
2020-05-21 01:15:00;3;7;8;3;2;3;0;1;9;3;0;0;0;2;0;0;0;0;0;0;0
2020-05-21 01:30:00;0;3;1;1;2;3;0;1;4;4;0;0;0;2;0;0;0;0;0;0;0
2020-05-21 01:45:00;1;2;0;1;3;5;0;2;6;1;0;1;3;2;0;0;0;0;0;0;0
2020-05-21 02:00:00;1;5;5;0;4;6;0;0;2;1;2;0;2;3;0;0;0;0;0;0;0
2020-05-21 02:15:00;1;8;3;2;4;3;0;0;5;8;1;1;0;2;0;0;0;0;0;0;0
2020-05-21 02:30:00;1;4;1;1;2;1;0;0;2;2;0;1;1;1;0;0;0;0;0;0;0
2020-05-21 02:45:00;1;6;1;2;0;1;0;0;4;3;3;1;1;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;0;2;0;2;1;0;1;0;3;2;0;1;0;1;0;0;0;0;0;0;0
2020-05-21 03:15:00;2;3;2;0;0;0;0;0;2;1;0;0;1;1;1;0;0;0;0;0;0
2020-05-21 03:30:00;2;3;0;0;2;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-05-21 03:45:00;0;0;0;0;3;3;0;0;1;0;0;0;1;2;3;0;0;0;0;0;0
2020-05-21 04:00:00;1;0;0;2;0;0;0;0;2;0;1;1;1;0;2;0;0;0;0;0;0
