2020-11-18 00:00:00;5;7;7;0;0;8;0;1;2;2;1;2;0;0;0;0
2020-11-18 00:15:00;6;7;8;0;1;10;1;1;2;2;2;2;0;0;0;0
2020-11-18 00:30:00;6;17;13;1;2;16;0;2;2;2;2;2;0;0;0;0
2020-11-18 00:45:00;5;8;7;0;1;7;1;1;1;1;1;1;0;0;0;0
2020-11-18 01:00:00;5;3;3;1;0;5;2;1;3;4;2;2;0;0;0;0
2020-11-18 01:15:00;6;5;5;0;0;4;1;0;2;2;2;2;0;0;0;0
2020-11-18 01:30:00;6;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0
2020-11-18 01:45:00;4;7;5;0;3;5;0;0;3;3;3;3;0;0;0;0
2020-11-18 02:00:00;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-11-18 02:15:00;7;6;5;1;1;7;0;1;3;3;3;3;0;0;0;0
2020-11-18 02:30:00;4;2;3;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-18 02:45:00;3;4;4;0;0;4;0;1;0;0;0;0;0;0;0;0
2020-11-18 03:00:00;1;7;5;0;4;6;2;0;1;1;1;1;0;0;0;0
2020-11-18 03:15:00;4;6;6;0;1;9;0;0;2;2;2;2;0;0;0;0
2020-11-18 03:30:00;6;5;4;0;7;4;0;1;1;1;1;1;0;0;0;0
2020-11-18 03:45:00;5;3;4;0;2;3;0;1;0;0;0;0;0;0;0;0
2020-11-18 04:00:00;3;11;7;1;4;9;0;0;1;1;2;2;0;0;0;0
2020-11-18 04:15:00;3;5;5;0;1;3;0;1;2;3;2;2;0;0;0;0
2020-11-18 04:30:00;10;9;7;2;5;9;2;0;8;6;6;6;0;0;0;0
2020-11-18 04:45:00;16;16;13;1;1;14;0;3;2;2;2;2;0;0;0;0
2020-11-18 05:00:00;18;14;13;3;7;15;0;6;5;5;6;6;0;0;0;0
2020-11-18 05:15:00;39;38;26;3;10;31;0;18;19;21;22;23;0;0;0;0
2020-11-18 05:30:00;74;61;43;4;17;57;2;20;45;47;43;43;0;0;0;0
2020-11-18 05:45:00;52;76;37;8;22;69;1;9;24;25;23;23;0;0;0;1
2020-11-18 06:00:00;65;51;33;12;21;41;0;12;15;16;16;16;0;0;0;0
2020-11-18 06:15:00;70;59;36;15;26;54;4;17;30;27;25;26;0;0;0;0
2020-11-18 06:30:00;88;81;44;13;30;86;4;24;45;51;48;51;0;0;0;0
2020-11-18 06:45:00;89;129;67;5;28;124;6;29;55;57;58;56;1;0;0;0
2020-11-18 07:00:00;105;103;59;15;29;95;2;47;47;53;49;47;0;0;0;0
2020-11-18 07:15:00;114;113;54;15;43;107;1;26;48;45;46;48;0;1;1;1
2020-11-18 07:30:00;116;161;89;21;50;155;8;50;49;47;49;51;0;0;2;0
2020-11-18 07:45:00;120;115;88;18;42;108;6;36;51;49;48;48;0;0;1;2
2020-11-18 08:00:00;123;98;75;20;47;89;3;24;45;43;38;44;0;0;0;0
2020-11-18 08:15:00;106;103;79;16;50;103;2;26;54;54;50;49;0;0;1;0
2020-11-18 08:30:00;126;119;84;22;43;116;10;32;52;50;48;51;1;0;2;0
2020-11-18 08:45:00;137;134;87;15;37;128;4;27;57;58;56;53;0;0;0;0
2020-11-18 09:00:00;124;128;93;27;33;115;11;26;35;34;34;33;0;0;0;0
2020-11-18 09:15:00;112;153;111;27;33;141;9;37;63;65;61;60;0;0;0;0
2020-11-18 09:30:00;150;162;119;34;46;135;5;37;49;49;47;49;0;0;0;0
2020-11-18 09:45:00;105;129;98;36;35;134;14;40;47;48;39;44;0;0;0;0
2020-11-18 10:00:00;99;135;104;24;38;133;8;37;51;46;42;42;0;0;0;0
2020-11-18 10:15:00;137;147;120;26;35;129;10;46;48;50;49;51;0;0;1;2
2020-11-18 10:30:00;159;175;133;47;51;132;14;55;63;65;59;62;0;0;0;0
2020-11-18 10:45:00;142;174;162;39;52;143;12;57;73;74;69;73;0;0;0;0
2020-11-18 11:00:00;129;195;170;41;46;180;12;59;57;55;52;52;1;0;0;0
2020-11-18 11:15:00;162;169;142;36;48;144;9;56;45;47;41;41;0;0;0;0
2020-11-18 11:30:00;139;149;114;36;45;141;11;46;55;56;50;52;2;0;1;0
2020-11-18 11:45:00;143;131;137;29;46;137;14;49;58;58;60;63;0;1;2;0
2020-11-18 12:00:00;180;159;106;31;48;146;16;41;81;80;69;69;4;0;0;0
2020-11-18 12:15:00;143;162;113;49;50;139;12;44;64;61;53;56;0;0;1;0
2020-11-18 12:30:00;139;150;105;29;45;150;11;41;57;54;46;53;0;0;0;3
2020-11-18 12:45:00;153;127;97;40;56;123;13;41;67;63;58;60;0;0;0;0
2020-11-18 13:00:00;168;137;92;48;50;135;8;47;61;63;50;54;0;0;1;0
2020-11-18 13:15:00;161;92;105;42;42;168;8;47;68;68;65;66;1;0;1;0
2020-11-18 13:30:00;154;161;124;43;44;147;17;52;57;59;53;55;4;0;0;0
2020-11-18 13:45:00;176;118;86;55;37;128;7;42;57;57;55;54;0;0;0;1
2020-11-18 14:00:00;144;165;98;55;51;140;10;61;53;54;45;47;0;0;5;2
2020-11-18 14:15:00;133;121;87;66;63;118;11;50;55;54;49;49;0;0;0;0
2020-11-18 14:30:00;190;149;87;57;47;140;8;51;51;52;45;50;0;0;0;0
2020-11-18 14:45:00;166;158;88;55;63;154;15;39;53;52;55;54;3;1;1;0
2020-11-18 15:00:00;162;130;90;53;55;122;13;54;45;45;45;44;0;0;2;0
2020-11-18 15:15:00;156;171;115;47;49;148;11;59;72;73;64;65;1;2;11;8
2020-11-18 15:30:00;195;156;110;64;64;134;13;51;47;45;38;40;0;0;1;2
2020-11-18 15:45:00;162;151;123;54;44;145;13;59;70;68;63;68;0;0;0;5
2020-11-18 16:00:00;161;281;277;49;68;137;8;56;60;63;61;64;0;0;1;4
2020-11-18 16:15:00;174;31;17;54;52;158;4;52;80;57;58;58;0;0;0;8
2020-11-18 16:30:00;179;168;90;48;49;156;12;58;47;48;46;46;3;0;2;0
2020-11-18 16:45:00;187;148;82;55;55;140;10;50;57;61;60;59;0;0;14;1
2020-11-18 17:00:00;190;154;102;55;58;138;11;56;88;85;79;85;0;0;0;0
2020-11-18 17:15:00;167;184;116;45;43;149;6;50;49;46;46;45;0;0;2;2
2020-11-18 17:30:00;162;164;84;45;50;144;7;48;49;52;46;46;2;8;0;2
2020-11-18 17:45:00;133;175;89;42;51;143;12;52;42;43;43;40;0;0;0;0
2020-11-18 18:00:00;144;142;83;33;50;132;8;40;50;50;49;48;0;0;1;0
2020-11-18 18:15:00;128;161;78;42;41;140;8;34;52;50;43;46;0;0;0;2
2020-11-18 18:30:00;123;105;71;31;38;100;7;33;54;52;46;48;0;4;0;0
2020-11-18 18:45:00;102;91;57;28;43;88;10;28;43;40;37;39;0;0;0;0
2020-11-18 19:00:00;115;114;64;22;47;91;6;39;30;33;23;27;0;0;0;1
2020-11-18 19:15:00;106;93;61;18;38;82;5;23;40;38;36;37;1;0;0;1
2020-11-18 19:30:00;89;87;52;21;28;71;4;14;18;18;14;17;0;0;0;0
2020-11-18 19:45:00;69;53;35;10;27;57;3;13;18;18;17;17;0;0;0;0
2020-11-18 20:00:00;56;61;40;7;20;61;2;13;26;28;23;24;0;0;0;0
2020-11-18 20:15:00;66;50;40;3;11;52;5;12;24;21;18;19;0;0;0;0
2020-11-18 20:30:00;43;46;34;10;18;50;3;10;12;12;12;12;0;0;0;0
2020-11-18 20:45:00;31;35;29;2;12;32;2;11;6;6;8;7;0;0;0;0
2020-11-18 21:00:00;35;42;32;10;11;43;0;10;13;14;11;11;0;0;3;0
2020-11-18 21:15:00;22;35;27;4;9;35;1;13;19;18;21;20;1;0;0;0
2020-11-18 21:30:00;27;34;27;4;15;32;3;7;17;21;17;18;0;0;0;0
2020-11-18 21:45:00;25;27;24;9;10;23;2;6;6;6;6;6;0;0;0;0
2020-11-18 22:00:00;38;39;32;16;20;31;2;8;12;12;11;11;0;0;0;0
2020-11-18 22:15:00;24;26;26;4;8;25;0;4;3;4;3;3;0;0;0;0
2020-11-18 22:30:00;17;27;23;4;5;29;1;4;5;5;5;5;0;0;0;0
2020-11-18 22:45:00;15;13;15;1;4;17;1;3;257;5;3;3;0;0;0;0
2020-11-18 23:00:00;18;17;18;2;7;21;0;2;5;6;4;5;0;0;0;0
2020-11-18 23:15:00;11;10;9;1;6;12;0;0;6;5;7;5;0;0;0;0
2020-11-18 23:30:00;6;6;6;1;4;5;0;0;3;3;3;3;0;0;0;0
2020-11-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
