DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-13 00:00:00;2;6;2;9;6;0;0;0;0;0;0;0;0
2020-02-13 00:15:00;4;8;5;15;15;1;0;0;0;0;0;0;0
2020-02-13 00:30:00;1;7;3;5;9;1;0;0;0;0;0;0;0
2020-02-13 00:45:00;7;6;3;11;4;0;0;0;0;0;0;0;0
2020-02-13 01:00:00;1;3;1;10;12;0;0;0;0;0;0;0;0
2020-02-13 01:15:00;1;2;6;3;1;0;0;0;0;0;0;0;0
2020-02-13 01:30:00;2;8;1;5;5;0;0;0;0;0;0;0;0
2020-02-13 01:45:00;1;0;1;13;4;2;0;0;0;0;0;0;0
2020-02-13 02:00:00;1;2;3;7;6;0;0;0;0;0;0;0;0
2020-02-13 02:15:00;2;1;1;9;3;0;0;0;0;0;0;0;0
2020-02-13 02:30:00;1;4;3;8;8;1;0;0;0;0;0;0;0
2020-02-13 02:45:00;2;4;2;7;5;0;0;0;0;0;0;0;0
2020-02-13 03:00:00;2;4;2;2;3;0;0;0;0;0;0;0;0
2020-02-13 03:15:00;6;8;2;3;6;0;0;0;0;0;0;0;0
2020-02-13 03:30:00;2;4;1;5;5;0;0;0;0;0;0;0;0
2020-02-13 03:45:00;2;2;4;5;4;0;0;0;0;0;0;0;0
2020-02-13 04:00:00;1;5;5;9;6;0;0;0;0;0;0;0;0
2020-02-13 04:15:00;4;13;3;15;4;0;0;0;0;0;0;0;0
2020-02-13 04:30:00;5;10;5;17;15;0;0;0;0;0;0;0;0
2020-02-13 04:45:00;4;12;7;49;33;2;0;0;0;0;0;0;0
2020-02-13 05:00:00;6;12;5;67;66;1;0;0;0;0;0;0;0
2020-02-13 05:15:00;9;20;14;109;111;2;0;0;0;0;0;0;0
2020-02-13 05:30:00;13;46;11;89;104;3;0;0;0;0;0;0;0
2020-02-13 05:45:00;34;76;32;101;98;5;0;0;0;0;0;0;0
2020-02-13 06:00:00;55;97;27;83;104;2;0;0;5;0;0;0;0
2020-02-13 06:15:00;34;71;25;108;104;5;0;0;0;0;0;0;0
2020-02-13 06:30:00;24;49;44;123;125;7;0;1;4;0;0;0;0
2020-02-13 06:45:00;28;75;40;104;109;6;0;3;4;0;0;0;0
2020-02-13 07:00:00;24;65;36;122;152;10;0;0;0;0;0;0;0
2020-02-13 07:15:00;47;76;58;131;138;12;0;0;0;0;0;7;0
2020-02-13 07:30:00;42;90;60;125;152;17;0;4;0;0;0;2;0
2020-02-13 07:45:00;43;86;62;129;146;50;0;2;0;0;0;1;0
2020-02-13 08:00:00;55;86;48;125;156;36;0;1;8;0;5;0;0
2020-02-13 08:15:00;47;89;48;147;164;40;0;1;6;0;0;0;0
