DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-09-30 00:00:00;0;8;0;0;0;1;13;11;0;0
2019-09-30 00:15:00;0;14;0;0;0;1;19;9;0;0
2019-09-30 00:30:00;0;6;0;0;1;0;15;5;0;0
2019-09-30 00:45:00;0;8;0;0;1;2;16;6;0;0
2019-09-30 01:00:00;0;10;0;1;2;1;10;2;0;0
2019-09-30 01:15:00;0;5;0;0;0;1;15;7;0;0
2019-09-30 01:30:00;0;9;0;0;0;0;4;3;0;0
2019-09-30 01:45:00;0;1;0;0;0;1;10;2;0;0
2019-09-30 02:00:00;0;5;1;1;0;1;1;3;0;0
2019-09-30 02:15:00;0;8;0;1;0;1;4;1;0;0
2019-09-30 02:30:00;0;5;0;0;0;0;7;2;0;0
2019-09-30 02:45:00;0;5;0;0;0;0;9;2;0;0
2019-09-30 03:00:00;0;5;0;0;0;1;7;4;0;0
2019-09-30 03:15:00;0;5;0;0;0;1;7;1;0;0
2019-09-30 03:30:00;0;4;0;0;0;0;2;4;0;0
2019-09-30 03:45:00;0;10;1;0;0;2;7;5;0;0
2019-09-30 04:00:00;0;11;0;0;1;4;11;1;0;0
2019-09-30 04:15:00;0;15;1;1;1;6;18;8;0;0
2019-09-30 04:30:00;0;22;0;0;0;12;24;2;0;0
2019-09-30 04:45:00;0;26;0;1;0;21;25;15;0;0
2019-09-30 05:00:00;0;37;0;2;1;77;68;43;0;0
2019-09-30 05:15:00;0;47;0;5;2;157;75;115;0;0
2019-09-30 05:30:00;0;66;2;7;7;175;100;122;0;0
2019-09-30 05:45:00;0;80;4;3;9;164;68;111;0;0
2019-09-30 06:00:00;0;73;24;40;39;167;71;109;0;0
2019-09-30 06:15:00;0;78;8;5;11;173;70;118;0;0
2019-09-30 06:30:00;0;99;4;11;9;221;96;132;0;0
2019-09-30 06:45:00;0;123;8;11;15;240;115;178;0;0
2019-09-30 07:00:00;0;73;13;14;12;211;81;194;0;0
2019-09-30 07:15:00;0;105;11;23;16;212;101;183;0;0
2019-09-30 07:30:00;0;117;6;16;8;216;121;195;0;0
2019-09-30 07:45:00;0;144;10;22;24;252;96;209;0;0
2019-09-30 08:00:00;0;120;13;17;19;243;94;188;0;0
2019-09-30 08:15:00;0;131;8;17;22;233;111;183;0;0
2019-09-30 08:30:00;0;137;9;9;19;179;98;162;0;0
2019-09-30 08:45:00;0;159;5;13;17;141;98;134;0;0
2019-09-30 09:00:00;0;105;5;18;19;97;89;121;0;0
2019-09-30 09:15:00;0;132;5;13;20;74;107;144;0;0
