DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-02-07 00:00:00;1;3;7;4;2;0;0;0;0;0;0;0
2020-02-07 00:15:00;5;2;7;7;8;0;0;0;0;0;0;0
2020-02-07 00:30:00;3;2;3;4;5;0;0;0;0;0;0;0
2020-02-07 00:45:00;4;3;7;1;3;0;0;0;0;0;0;0
2020-02-07 01:00:00;0;3;2;11;10;0;0;0;0;0;0;0
2020-02-07 01:15:00;2;4;1;5;2;0;0;0;0;0;0;0
2020-02-07 01:30:00;0;5;3;4;7;0;0;0;0;0;0;0
2020-02-07 01:45:00;0;2;4;6;5;0;0;0;0;0;0;0
2020-02-07 02:00:00;3;1;2;2;0;0;0;0;0;0;0;0
2020-02-07 02:15:00;0;3;1;2;1;0;0;0;0;0;0;0
2020-02-07 02:30:00;0;1;2;0;0;0;0;0;0;0;0;0
2020-02-07 02:45:00;2;5;5;2;0;0;0;0;0;0;0;0
2020-02-07 03:00:00;3;6;4;0;0;0;0;0;0;0;0;0
2020-02-07 03:15:00;1;1;1;5;2;0;0;0;0;0;0;0
2020-02-07 03:30:00;1;2;1;2;0;0;0;0;0;0;0;0
2020-02-07 03:45:00;1;1;4;4;4;0;0;0;0;0;0;0
2020-02-07 04:00:00;1;7;7;4;3;0;0;0;0;0;0;0
2020-02-07 04:15:00;2;1;3;5;5;0;0;0;0;0;0;0
2020-02-07 04:30:00;1;6;13;10;5;0;0;0;0;0;0;0
2020-02-07 04:45:00;4;6;5;5;5;0;0;0;0;0;0;0
2020-02-07 05:00:00;8;16;19;26;15;0;0;0;0;0;0;0
2020-02-07 05:15:00;9;29;13;31;30;0;0;0;0;0;0;0
2020-02-07 05:30:00;23;45;31;45;23;0;0;0;0;0;0;0
2020-02-07 05:45:00;13;35;46;57;49;0;0;0;0;0;0;0
2020-02-07 06:00:00;12;54;47;53;43;0;0;0;0;0;0;0
2020-02-07 06:15:00;24;55;49;66;55;0;0;0;0;0;0;0
2020-02-07 06:30:00;17;54;43;119;132;0;1;0;0;5;0;0
2020-02-07 06:45:00;16;59;38;89;98;3;2;0;0;7;0;5
2020-02-07 07:00:00;16;50;35;117;118;4;0;0;0;9;1;1
2020-02-07 07:15:00;17;65;47;115;228;5;3;0;0;31;8;11
2020-02-07 07:30:00;26;71;54;85;240;7;4;0;0;45;6;32
2020-02-07 07:45:00;31;83;64;78;168;6;4;0;0;33;5;2
2020-02-07 08:00:00;26;68;55;88;85;4;3;0;0;8;5;16
2020-02-07 08:15:00;23;43;41;82;70;0;2;0;0;10;2;3
2020-02-07 08:30:00;20;43;52;90;94;7;1;0;0;26;2;1
2020-02-07 08:45:00;25;53;45;77;66;2;1;0;0;10;0;5
2020-02-07 09:00:00;23;50;64;65;37;10;0;0;0;19;1;0
2020-02-07 09:15:00;24;60;62;62;55;3;5;0;0;40;4;5
2020-02-07 09:30:00;17;57;49;64;43;0;5;0;0;3;4;0
2020-02-07 09:45:00;17;57;48;58;55;1;2;0;0;3;4;1
2020-02-07 10:00:00;23;61;54;61;50;5;3;0;0;42;4;1
2020-02-07 10:15:00;21;59;59;48;44;1;1;0;0;1;5;32
2020-02-07 10:30:00;24;57;55;57;55;3;0;0;0;0;6;6
2020-02-07 10:45:00;19;60;54;61;46;1;4;0;0;7;8;5
2020-02-07 11:00:00;28;67;67;56;47;2;2;0;0;5;8;12
2020-02-07 11:15:00;27;67;68;60;50;4;1;0;0;14;2;0
2020-02-07 11:30:00;34;80;80;74;53;2;2;0;2;16;12;15
2020-02-07 11:45:00;28;76;72;59;51;1;3;0;0;1;9;8
2020-02-07 12:00:00;27;71;92;55;52;3;1;0;0;0;8;3
2020-02-07 12:15:00;33;102;89;67;71;1;4;0;0;3;8;17
2020-02-07 12:30:00;25;98;118;68;53;2;6;0;0;8;7;16
2020-02-07 12:45:00;32;114;105;60;57;0;4;0;0;5;7;10
2020-02-07 13:00:00;20;125;98;71;78;4;2;0;0;14;8;19
2020-02-07 13:15:00;29;124;115;75;52;4;4;0;0;21;6;11
2020-02-07 13:30:00;23;121;124;47;145;3;5;0;0;22;9;64
2020-02-07 13:45:00;21;102;78;55;150;7;3;0;0;18;10;80
2020-02-07 14:00:00;28;117;109;46;103;2;4;0;0;14;10;16
2020-02-07 14:15:00;31;144;116;82;77;5;9;0;0;66;26;23
2020-02-07 14:30:00;28;119;124;74;64;10;4;0;0;7;5;0
2020-02-07 14:45:00;17;117;117;64;67;6;3;0;0;2;2;3
2020-02-07 15:00:00;29;116;107;79;54;4;11;0;0;46;7;8
2020-02-07 15:15:00;29;111;115;78;66;5;4;0;0;39;11;13
2020-02-07 15:30:00;34;87;109;72;67;6;3;0;2;6;9;26
2020-02-07 15:45:00;32;112;83;78;68;4;16;0;0;32;13;25
2020-02-07 16:00:00;25;112;114;72;61;9;2;0;26;59;4;7
2020-02-07 16:15:00;29;103;92;62;57;3;19;0;0;39;8;8
2020-02-07 16:30:00;26;93;88;68;50;2;2;0;0;4;10;0
2020-02-07 16:45:00;20;90;92;81;73;5;4;0;0;24;6;11
2020-02-07 17:00:00;25;93;98;94;77;2;9;0;0;12;3;12
2020-02-07 17:15:00;32;102;82;87;79;4;1;0;0;10;4;1
2020-02-07 17:30:00;25;85;89;91;101;1;14;0;0;17;3;8
2020-02-07 17:45:00;24;67;74;78;95;3;8;0;0;3;15;10
2020-02-07 18:00:00;25;75;76;65;76;8;1;0;0;58;3;0
2020-02-07 18:15:00;31;67;70;60;59;6;8;0;0;7;8;22
2020-02-07 18:30:00;23;68;57;46;54;1;3;0;0;4;4;0
2020-02-07 18:45:00;26;64;58;58;44;1;0;0;0;1;2;0
2020-02-07 19:00:00;20;55;57;33;35;2;1;0;0;6;2;1
2020-02-07 19:15:00;31;59;56;39;38;0;2;0;0;2;3;0
2020-02-07 19:30:00;17;58;46;51;47;2;3;0;0;27;5;17
2020-02-07 19:45:00;15;42;58;51;43;1;4;0;22;0;5;30
2020-02-07 20:00:00;15;49;34;49;41;3;2;0;0;11;0;0
2020-02-07 20:15:00;18;40;39;42;50;0;1;0;0;0;0;2
2020-02-07 20:30:00;16;38;42;36;29;0;0;0;0;4;0;0
2020-02-07 20:45:00;18;34;41;37;27;0;1;0;0;6;2;9
2020-02-07 21:00:00;22;34;35;39;25;0;2;0;0;4;3;2
2020-02-07 21:15:00;16;38;29;40;22;1;2;0;0;1;0;0
2020-02-07 21:30:00;13;31;23;24;19;1;2;0;2;6;2;0
2020-02-07 21:45:00;4;31;24;23;17;0;1;0;0;0;0;0
2020-02-07 22:00:00;13;36;31;30;27;2;0;0;0;0;0;0
2020-02-07 22:15:00;15;35;35;29;24;0;1;0;0;0;1;0
2020-02-07 22:30:00;10;30;25;25;13;2;0;0;0;1;1;4
2020-02-07 22:45:00;6;17;11;20;14;0;2;0;0;3;29;63
2020-02-07 23:00:00;9;23;18;20;11;0;0;0;0;0;0;0
2020-02-07 23:15:00;11;13;15;19;5;0;0;0;0;0;0;0
2020-02-07 23:30:00;8;25;16;13;8;0;0;0;0;0;0;0
2020-02-07 23:45:00;6;19;11;20;11;0;0;0;0;0;0;0
