DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-21 00:00:00;6;7;9;4;2;5;7;1;3
2020-07-21 00:15:00;8;8;10;4;4;11;3;1;1
2020-07-21 00:30:00;8;9;9;5;2;11;7;1;1
2020-07-21 00:45:00;9;11;8;4;3;5;5;0;0
2020-07-21 01:00:00;11;10;4;2;2;4;2;0;0
2020-07-21 01:15:00;7;4;4;1;0;8;5;0;0
2020-07-21 01:30:00;6;3;6;1;1;6;3;0;1
2020-07-21 01:45:00;7;5;5;1;0;8;5;1;1
2020-07-21 02:00:00;3;1;2;1;1;8;3;0;0
2020-07-21 02:15:00;3;5;4;2;1;11;8;0;0
2020-07-21 02:30:00;1;6;4;2;2;4;2;0;0
2020-07-21 02:45:00;6;6;6;1;0;5;3;0;0
2020-07-21 03:00:00;8;6;4;3;4;7;3;0;0
2020-07-21 03:15:00;2;4;2;0;0;5;5;0;0
2020-07-21 03:30:00;6;6;6;6;5;9;4;0;0
2020-07-21 03:45:00;4;7;4;2;3;4;1;0;1
2020-07-21 04:00:00;3;6;5;3;4;11;3;0;1
2020-07-21 04:15:00;8;3;2;0;2;13;3;0;2
2020-07-21 04:30:00;14;1;4;0;1;17;4;1;0
2020-07-21 04:45:00;14;1;3;0;0;21;9;1;1
2020-07-21 05:00:00;23;16;8;3;0;23;9;3;3
2020-07-21 05:15:00;24;16;23;8;0;42;24;2;5
2020-07-21 05:30:00;25;26;36;12;4;53;34;4;8
2020-07-21 05:45:00;55;36;45;12;5;73;52;3;8
2020-07-21 06:00:00;40;32;38;8;2;57;44;8;9
2020-07-21 06:15:00;61;51;78;17;7;72;72;8;15
2020-07-21 06:30:00;55;66;71;18;5;79;78;6;13
2020-07-21 06:45:00;92;112;89;22;10;90;96;13;25
2020-07-21 07:00:00;92;116;77;14;12;85;66;1;17
2020-07-21 07:15:00;123;124;87;21;14;84;71;17;17
2020-07-21 07:30:00;117;139;88;17;15;104;86;14;24
2020-07-21 07:45:00;95;132;66;24;12;105;72;12;15
2020-07-21 08:00:00;94;91;68;17;11;71;62;11;18
2020-07-21 08:15:00;82;120;83;21;14;95;78;13;21
