DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-28 00:00:00;11;0;1;0;6;0;0;0;0;0;0;0;0
2020-09-28 00:15:00;14;1;1;0;10;0;0;0;0;0;0;0;0
2020-09-28 00:30:00;7;0;0;0;16;0;0;0;0;0;0;0;0
2020-09-28 00:45:00;8;0;0;0;17;0;0;0;0;0;0;0;0
2020-09-28 01:00:00;4;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 01:15:00;2;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 01:30:00;3;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-28 01:45:00;11;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-28 02:00:00;11;0;0;2;5;0;0;0;0;0;0;0;0
2020-09-28 02:15:00;3;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-28 02:30:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 02:45:00;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-28 03:00:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-09-28 03:15:00;4;1;0;1;4;0;0;0;0;0;0;0;0
2020-09-28 03:30:00;3;1;1;0;5;0;0;0;0;0;0;0;0
2020-09-28 03:45:00;2;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-28 04:00:00;3;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-28 04:15:00;9;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-28 04:30:00;8;0;0;0;8;0;0;0;0;0;0;0;0
2020-09-28 04:45:00;19;0;0;0;14;0;0;0;0;0;0;0;0
2020-09-28 05:00:00;23;1;0;2;20;0;0;0;0;0;0;0;0
2020-09-28 05:15:00;49;1;0;1;19;0;0;0;0;0;0;0;0
2020-09-28 05:30:00;58;0;0;3;54;0;0;0;0;0;0;0;0
2020-09-28 05:45:00;83;0;2;0;59;0;0;0;0;0;0;0;0
2020-09-28 06:00:00;69;2;2;1;67;0;0;0;0;0;0;0;0
2020-09-28 06:15:00;90;4;3;7;73;0;0;0;0;0;0;0;0
2020-09-28 06:30:00;116;4;1;2;84;0;0;5;0;0;0;0;0
2020-09-28 06:45:00;129;2;4;10;119;0;0;0;9;0;2;0;0
2020-09-28 07:00:00;153;6;3;3;111;0;0;17;13;0;0;0;0
2020-09-28 07:15:00;183;8;3;11;102;2;4;9;89;0;0;0;0
2020-09-28 07:30:00;165;4;8;16;98;3;1;1;23;0;0;16;0
2020-09-28 07:45:00;168;12;6;6;106;0;1;0;33;0;1;0;0
2020-09-28 08:00:00;140;10;6;7;111;1;0;3;4;0;0;3;0
2020-09-28 08:15:00;144;9;10;16;125;0;1;0;7;0;0;3;0
2020-09-28 08:30:00;143;13;7;6;114;1;1;0;18;0;0;12;0
2020-09-28 08:45:00;136;15;12;14;104;0;0;6;4;0;0;0;0
2020-09-28 09:00:00;132;11;8;10;119;1;2;9;15;0;0;3;0
2020-09-28 09:15:00;143;7;7;17;107;4;0;2;4;0;0;0;0
2020-09-28 09:30:00;146;6;11;13;100;4;2;2;14;0;0;0;0
2020-09-28 09:45:00;153;9;9;4;131;5;4;0;9;0;0;0;0
2020-09-28 10:00:00;124;6;12;19;132;5;9;2;32;0;0;0;0
2020-09-28 10:15:00;150;8;13;9;133;4;2;0;18;0;2;3;0
2020-09-28 10:30:00;136;7;12;14;134;4;8;4;19;0;0;0;0
2020-09-28 10:45:00;140;8;15;7;130;0;3;1;18;0;0;0;0
2020-09-28 11:00:00;140;10;20;11;154;8;4;11;8;2;0;0;0
2020-09-28 11:15:00;109;11;14;21;142;8;10;4;12;0;0;0;0
2020-09-28 11:30:00;140;11;17;21;146;6;6;0;14;0;0;4;0
