DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-07 00:00:00;14;0;1;1;9;0;0;0;0;0;0;0;0
2020-09-07 00:15:00;11;0;0;0;10;0;0;0;0;0;0;0;0
2020-09-07 00:30:00;7;0;0;0;17;0;0;0;0;0;0;0;0
2020-09-07 00:45:00;11;0;0;0;13;0;0;0;0;0;0;0;0
2020-09-07 01:00:00;8;0;0;0;10;0;0;0;0;0;0;0;0
2020-09-07 01:15:00;5;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-07 01:30:00;4;0;0;1;5;0;0;0;0;0;0;0;0
2020-09-07 01:45:00;5;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-07 02:00:00;8;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-07 02:15:00;6;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-07 02:30:00;6;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-07 02:45:00;4;1;0;0;3;0;0;0;0;0;0;0;0
2020-09-07 03:00:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-07 03:15:00;5;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-07 03:30:00;3;0;0;0;10;0;0;0;0;0;0;0;0
2020-09-07 03:45:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-07 04:00:00;10;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-07 04:15:00;10;0;0;0;9;0;0;0;0;0;0;0;0
2020-09-07 04:30:00;18;1;0;0;7;0;0;0;0;0;0;0;0
2020-09-07 04:45:00;15;1;0;1;15;0;0;0;0;0;0;0;0
2020-09-07 05:00:00;23;0;0;2;19;0;0;0;0;0;0;0;0
2020-09-07 05:15:00;40;2;0;3;31;0;0;0;0;0;0;0;0
2020-09-07 05:30:00;59;7;0;2;51;2;0;0;0;0;0;0;0
2020-09-07 05:45:00;83;3;1;3;62;1;0;0;0;0;0;0;0
2020-09-07 06:00:00;73;1;1;2;62;0;0;0;0;0;0;0;0
2020-09-07 06:15:00;90;2;2;9;67;0;0;0;0;0;0;0;0
2020-09-07 06:30:00;108;1;3;2;112;2;0;0;0;0;0;0;0
2020-09-07 06:45:00;150;5;2;2;110;0;0;1;2;0;0;0;0
2020-09-07 07:00:00;129;8;4;5;112;1;0;0;2;0;0;0;0
2020-09-07 07:15:00;160;9;4;7;111;0;0;0;3;0;0;0;0
2020-09-07 07:30:00;120;6;10;9;107;0;0;0;3;0;0;1;0
2020-09-07 07:45:00;148;10;5;10;107;1;0;3;8;0;0;0;0
2020-09-07 08:00:00;139;14;7;12;108;2;2;2;7;0;0;0;0
2020-09-07 08:15:00;164;9;4;10;101;0;0;2;13;0;0;3;0
2020-09-07 08:30:00;132;7;11;11;119;0;1;14;3;0;0;0;0
2020-09-07 08:45:00;130;10;15;8;114;0;1;2;5;0;0;0;0
2020-09-07 09:00:00;121;13;6;8;113;0;1;25;2;0;0;0;0
2020-09-07 09:15:00;132;14;9;7;118;3;2;9;22;0;0;0;0
2020-09-07 09:30:00;156;10;8;9;119;6;4;5;26;0;0;0;0
2020-09-07 09:45:00;150;12;11;11;137;4;7;3;23;0;0;0;0
2020-09-07 10:00:00;154;6;17;12;130;8;3;0;19;1;0;0;0
2020-09-07 10:15:00;131;6;13;10;144;8;6;2;41;0;0;0;0
2020-09-07 10:30:00;164;11;23;15;134;8;8;4;3;0;0;0;0
2020-09-07 10:45:00;130;9;9;14;124;9;5;1;9;0;0;0;0
2020-09-07 11:00:00;137;8;9;10;131;4;4;2;12;0;0;0;0
2020-09-07 11:15:00;144;6;12;8;144;7;8;42;25;0;0;0;0
2020-09-07 11:30:00;141;9;17;9;145;7;6;3;9;0;3;0;0
2020-09-07 11:45:00;127;13;13;12;133;6;8;3;16;0;0;0;0
2020-09-07 12:00:00;122;9;17;14;146;7;5;6;16;0;0;0;0
2020-09-07 12:15:00;100;12;12;14;140;9;12;1;16;0;0;0;0
2020-09-07 12:30:00;110;9;18;10;132;3;8;9;7;0;0;0;0
2020-09-07 12:45:00;125;4;13;16;125;5;1;28;36;0;0;0;0
2020-09-07 13:00:00;121;6;11;12;150;6;8;0;13;0;0;0;0
2020-09-07 13:15:00;126;5;17;19;144;2;9;5;11;0;0;0;0
2020-09-07 13:30:00;126;8;16;16;143;3;5;4;6;0;0;0;0
2020-09-07 13:45:00;121;6;4;12;149;5;3;16;11;0;0;2;0
2020-09-07 14:00:00;141;6;12;2;156;4;4;8;10;0;0;2;0
2020-09-07 14:15:00;141;4;12;8;172;11;7;7;14;0;0;0;0
