DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-09-11 00:00:00;4;1;1;10;2;4;3;0;1
2020-09-11 00:15:00;8;6;5;4;1;9;2;0;1
2020-09-11 00:30:00;5;3;4;1;3;8;5;0;2
2020-09-11 00:45:00;4;0;2;3;1;5;2;0;2
2020-09-11 01:00:00;3;0;1;2;2;6;9;0;1
2020-09-11 01:15:00;3;4;2;2;4;4;2;0;4
2020-09-11 01:30:00;6;1;0;2;0;2;2;0;1
2020-09-11 01:45:00;5;5;1;1;1;2;6;0;1
2020-09-11 02:00:00;1;2;0;3;1;4;4;0;1
2020-09-11 02:15:00;5;2;1;2;1;0;3;0;2
2020-09-11 02:30:00;3;1;2;4;1;1;1;0;1
2020-09-11 02:45:00;3;0;0;4;2;1;1;0;4
2020-09-11 03:00:00;0;0;0;1;2;2;1;0;4
2020-09-11 03:15:00;1;1;2;3;1;2;2;0;4
2020-09-11 03:30:00;3;1;2;3;5;1;3;0;2
2020-09-11 03:45:00;6;1;2;3;0;4;2;0;2
2020-09-11 04:00:00;4;4;2;6;2;3;4;0;3
2020-09-11 04:15:00;6;4;3;4;2;3;2;0;4
2020-09-11 04:30:00;3;8;0;10;2;6;4;0;5
2020-09-11 04:45:00;8;5;2;11;0;11;10;0;3
2020-09-11 05:00:00;26;6;4;15;8;18;16;0;2
2020-09-11 05:15:00;27;8;2;26;11;24;26;0;6
2020-09-11 05:30:00;42;30;5;22;14;42;38;0;5
2020-09-11 05:45:00;39;23;3;56;49;36;43;0;15
2020-09-11 06:00:00;34;31;9;60;69;39;55;0;11
2020-09-11 06:15:00;42;24;5;37;48;54;68;0;5
2020-09-11 06:30:00;51;36;14;41;23;72;94;0;11
2020-09-11 06:45:00;42;31;7;33;28;89;106;0;18
2020-09-11 07:00:00;49;33;6;35;29;93;131;0;27
2020-09-11 07:15:00;54;30;12;30;27;181;160;0;17
2020-09-11 07:30:00;68;31;13;31;19;124;134;0;16
2020-09-11 07:45:00;77;72;25;32;34;89;86;0;25
2020-09-11 08:00:00;69;37;25;38;27;76;102;0;19
2020-09-11 08:15:00;66;26;20;38;31;78;75;0;21
2020-09-11 08:30:00;54;33;13;48;25;55;71;0;14
2020-09-11 08:45:00;72;42;28;42;29;58;72;0;20
2020-09-11 09:00:00;48;37;19;33;26;57;53;0;11
2020-09-11 09:15:00;67;36;16;37;27;52;49;0;19
2020-09-11 09:30:00;56;35;22;43;40;71;65;0;19
2020-09-11 09:45:00;74;36;21;44;36;50;67;0;18
2020-09-11 10:00:00;57;38;29;31;34;48;63;0;31
2020-09-11 10:15:00;81;51;19;38;46;53;66;0;28
2020-09-11 10:30:00;68;38;28;38;35;55;49;0;14
2020-09-11 10:45:00;65;47;20;40;48;56;67;0;35
2020-09-11 11:00:00;86;53;18;39;42;47;61;0;20
2020-09-11 11:15:00;77;43;22;44;50;41;65;0;20
