DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-06-07 00:00:00;28;28;22;3;9;26;4;6;4;5;4;4;0;0;0;0
2020-06-07 00:15:00;25;25;19;3;6;23;1;9;5;6;6;6;0;0;0;0
2020-06-07 00:30:00;15;36;25;1;5;34;1;6;8;8;7;7;0;0;0;0
2020-06-07 00:45:00;24;20;32;3;5;24;0;4;5;5;4;4;0;0;0;0
2020-06-07 01:00:00;22;24;31;3;1;24;0;2;2;1;1;1;0;0;0;0
2020-06-07 01:15:00;14;18;20;2;5;20;0;2;1;1;1;1;0;0;0;0
2020-06-07 01:30:00;12;21;23;5;2;21;2;1;4;4;3;4;0;0;0;0
2020-06-07 01:45:00;19;17;18;0;7;18;0;2;4;3;3;3;0;0;0;0
2020-06-07 02:00:00;18;13;13;1;6;10;0;2;5;6;5;6;0;0;0;0
2020-06-07 02:15:00;11;11;13;0;0;16;0;3;4;4;4;4;0;0;0;0
2020-06-07 02:30:00;8;7;13;0;1;7;0;1;0;0;0;0;0;0;0;0
2020-06-07 02:45:00;9;12;20;0;2;13;0;1;4;4;4;3;0;0;0;0
2020-06-07 03:00:00;9;8;24;0;1;6;1;2;0;0;0;0;0;0;0;0
2020-06-07 03:15:00;4;3;4;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-06-07 03:30:00;5;4;11;0;3;6;2;4;4;3;2;2;0;0;0;0
2020-06-07 03:45:00;2;4;4;1;1;4;0;1;0;0;0;0;0;0;0;0
2020-06-07 04:00:00;2;10;10;1;0;9;0;0;1;1;1;1;0;0;0;0
2020-06-07 04:15:00;3;6;5;0;4;4;1;4;1;1;1;1;0;0;0;0
2020-06-07 04:30:00;4;2;258;0;1;4;0;0;1;1;1;1;0;0;0;0
2020-06-07 04:45:00;2;5;4;1;0;3;0;2;1;1;1;1;0;0;0;0
2020-06-07 05:00:00;4;3;3;0;2;3;1;0;0;0;0;0;0;0;0;0
2020-06-07 05:15:00;10;3;2;0;0;4;0;3;1;1;1;1;0;0;0;0
2020-06-07 05:30:00;9;9;7;0;2;11;0;0;2;3;2;2;0;0;0;0
2020-06-07 05:45:00;3;18;16;1;2;20;0;1;2;3;2;2;0;0;0;0
