DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-12-08 00:00:00;1;4;5;0;4;1;0;1;1;1;0;0;0;0
2020-12-08 00:15:00;3;7;7;2;4;3;0;0;4;2;0;0;0;0
2020-12-08 00:30:00;2;3;3;0;4;1;2;0;1;1;0;0;0;0
2020-12-08 00:45:00;6;4;5;0;2;2;0;0;2;3;0;0;0;0
2020-12-08 01:00:00;0;2;5;0;2;2;1;0;0;0;0;0;0;0
2020-12-08 01:15:00;0;1;5;0;1;4;0;0;3;1;0;0;0;0
2020-12-08 01:30:00;1;0;3;0;2;4;1;0;0;1;0;0;0;0
2020-12-08 01:45:00;1;1;5;0;7;2;0;0;0;0;0;0;0;0
2020-12-08 02:00:00;2;1;3;0;2;0;0;0;4;2;0;0;0;0
2020-12-08 02:15:00;0;1;1;0;1;0;0;0;1;3;0;0;0;0
2020-12-08 02:30:00;0;1;1;0;8;0;0;1;0;2;0;0;0;0
2020-12-08 02:45:00;1;2;3;1;3;4;1;0;0;2;0;0;0;0
2020-12-08 03:00:00;2;4;2;1;3;3;1;0;1;1;0;0;0;0
2020-12-08 03:15:00;2;2;5;0;1;2;1;0;0;1;0;0;0;0
2020-12-08 03:30:00;0;1;5;0;1;3;0;0;3;3;0;0;0;0
2020-12-08 03:45:00;0;2;6;0;4;3;0;0;0;1;0;0;0;0
2020-12-08 04:00:00;2;3;6;0;2;2;0;1;2;1;0;0;0;0
2020-12-08 04:15:00;4;5;3;0;2;2;0;1;2;4;0;0;0;0
2020-12-08 04:30:00;4;4;11;0;6;5;0;0;4;3;0;0;0;0
2020-12-08 04:45:00;11;16;11;1;7;4;3;1;5;3;0;0;0;0
2020-12-08 05:00:00;39;36;19;5;11;7;5;1;9;12;0;0;0;0
2020-12-08 05:15:00;88;82;34;12;9;18;12;3;8;15;0;0;0;0
2020-12-08 05:30:00;79;58;47;28;16;19;17;8;12;17;0;0;0;0
2020-12-08 05:45:00;74;53;37;18;23;27;18;6;41;59;0;0;0;0
2020-12-08 06:00:00;56;34;40;32;32;31;23;4;47;69;0;0;0;0
2020-12-08 06:15:00;66;54;44;26;35;47;22;9;26;44;0;0;0;0
2020-12-08 06:30:00;111;63;66;48;32;52;35;11;30;31;0;0;0;0
2020-12-08 06:45:00;93;73;96;61;51;63;26;10;25;33;0;0;0;0
2020-12-08 07:00:00;90;67;82;50;48;63;29;11;28;24;0;0;0;0
2020-12-08 07:15:00;110;59;91;65;63;62;64;29;46;30;0;0;0;0
2020-12-08 07:30:00;119;93;87;62;92;66;75;47;66;58;0;0;0;0
2020-12-08 07:45:00;98;84;95;66;65;54;54;33;65;51;0;0;0;0
2020-12-08 08:00:00;130;106;104;69;53;65;46;20;48;43;0;0;0;0
2020-12-08 08:15:00;86;51;77;47;62;61;37;15;44;50;0;0;0;0
2020-12-08 08:30:00;76;41;101;57;62;63;30;12;44;39;0;0;0;0
2020-12-08 08:45:00;56;44;89;48;36;42;34;17;27;32;0;0;0;0
2020-12-08 09:00:00;54;41;82;45;53;58;34;16;35;29;0;0;0;0
2020-12-08 09:15:00;54;39;97;49;57;61;45;25;44;40;0;0;0;0
2020-12-08 09:30:00;50;39;89;48;60;55;31;14;29;41;0;0;0;0
2020-12-08 09:45:00;51;35;94;58;60;57;28;12;40;30;0;0;0;0
2020-12-08 10:00:00;53;42;99;44;53;52;31;17;34;32;0;0;0;0
2020-12-08 10:15:00;56;42;102;58;70;51;45;25;35;45;0;0;0;0
2020-12-08 10:30:00;50;42;94;37;68;70;38;18;38;52;0;0;0;0
2020-12-08 10:45:00;52;41;95;51;69;73;35;28;42;39;0;0;0;0
2020-12-08 11:00:00;63;46;114;61;72;56;40;12;41;38;0;0;0;0
2020-12-08 11:15:00;42;45;106;61;78;72;31;20;46;49;0;0;0;0
2020-12-08 11:30:00;58;41;76;50;83;61;31;16;42;46;0;0;0;0
2020-12-08 11:45:00;50;36;86;53;70;62;37;18;45;41;0;0;0;0
2020-12-08 12:00:00;63;46;69;46;76;51;38;26;49;52;0;0;0;0
2020-12-08 12:15:00;66;40;81;45;73;58;35;19;45;41;0;0;0;0
2020-12-08 12:30:00;64;46;89;52;78;65;38;20;39;38;0;0;0;0
2020-12-08 12:45:00;75;51;84;52;74;74;44;19;56;57;0;0;0;0
2020-12-08 13:00:00;89;53;94;50;78;73;43;19;64;60;0;0;0;0
2020-12-08 13:15:00;88;69;99;52;64;64;33;14;41;54;0;0;0;0
2020-12-08 13:30:00;108;90;103;36;77;72;37;21;54;54;0;0;0;0
2020-12-08 13:45:00;95;75;102;61;73;71;38;14;53;56;0;0;0;0
2020-12-08 14:00:00;76;65;90;49;62;63;36;18;69;69;0;0;0;0
2020-12-08 14:15:00;59;32;66;42;64;68;37;16;71;82;0;0;0;0
2020-12-08 14:30:00;60;40;95;58;72;58;34;15;73;76;0;0;0;0
2020-12-08 14:45:00;78;56;91;58;73;76;34;21;61;62;0;0;0;0
2020-12-08 15:00:00;62;52;94;56;69;64;41;17;63;62;0;0;0;0
2020-12-08 15:15:00;76;53;86;61;74;87;45;18;70;64;0;0;0;0
2020-12-08 15:30:00;59;44;88;65;75;76;48;32;76;58;0;0;0;0
2020-12-08 15:45:00;89;59;93;65;82;91;45;23;71;66;0;0;0;0
2020-12-08 16:00:00;62;47;103;64;84;78;64;30;72;62;0;0;0;0
2020-12-08 16:15:00;83;50;93;60;58;53;52;41;53;52;0;0;0;0
2020-12-08 16:30:00;76;55;93;65;72;72;46;33;64;51;0;0;0;0
2020-12-08 16:45:00;75;50;98;67;72;61;43;26;50;54;0;0;0;0
2020-12-08 17:00:00;51;46;77;53;75;65;57;41;61;46;0;0;0;0
2020-12-08 17:15:00;66;41;85;50;80;74;46;23;51;52;0;0;0;0
2020-12-08 17:30:00;44;35;75;49;60;60;37;14;58;49;0;0;0;0
2020-12-08 17:45:00;57;42;90;57;72;54;35;14;51;57;0;0;0;0
2020-12-08 18:00:00;43;25;74;52;69;58;38;13;50;45;0;0;0;0
2020-12-08 18:15:00;52;42;80;43;67;63;20;11;44;52;0;0;0;0
2020-12-08 18:30:00;31;26;52;33;65;58;23;14;35;28;0;0;0;0
2020-12-08 18:45:00;21;34;56;36;50;54;31;13;38;43;0;0;0;0
2020-12-08 19:00:00;36;27;50;29;63;49;26;9;23;35;0;0;0;0
2020-12-08 19:15:00;28;15;52;23;49;49;22;13;23;31;0;0;0;0
2020-12-08 19:30:00;20;24;47;22;49;38;23;9;21;22;0;0;0;0
2020-12-08 19:45:00;22;11;42;21;46;35;16;10;18;24;0;0;0;0
2020-12-08 20:00:00;24;25;33;9;40;29;20;9;18;19;0;0;0;0
2020-12-08 20:15:00;20;24;33;8;35;27;12;4;15;17;0;0;0;0
2020-12-08 20:30:00;29;22;21;12;28;22;12;6;15;19;0;0;0;0
2020-12-08 20:45:00;32;38;22;3;21;16;11;2;11;19;0;0;0;0
2020-12-08 21:00:00;45;65;29;16;14;15;19;7;11;13;0;0;0;0
2020-12-08 21:15:00;64;62;32;8;10;7;13;3;15;17;0;0;0;0
2020-12-08 21:30:00;22;26;19;4;13;12;6;1;15;14;0;0;0;0
2020-12-08 21:45:00;13;18;16;5;14;10;7;0;43;44;0;0;0;0
2020-12-08 22:00:00;19;7;12;6;29;20;9;1;60;71;0;0;0;0
2020-12-08 22:15:00;15;9;18;2;7;12;8;3;38;46;0;0;0;0
2020-12-08 22:30:00;6;5;19;5;13;7;4;2;16;10;0;0;0;0
2020-12-08 22:45:00;8;12;16;3;9;7;5;2;9;12;0;0;0;0
2020-12-08 23:00:00;7;6;15;2;15;5;6;0;6;9;0;0;0;0
2020-12-08 23:15:00;8;8;10;2;4;2;1;0;6;8;0;0;0;0
2020-12-08 23:30:00;1;1;8;1;6;4;2;1;3;3;0;0;0;0
