DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-04-03 00:00:00;1;1;0;0;0;1;0;0;0;0
2020-04-03 00:15:00;2;3;0;1;0;0;0;0;0;0
2020-04-03 00:30:00;0;2;0;0;0;0;0;0;0;0
2020-04-03 00:45:00;0;0;1;2;1;0;0;0;0;0
2020-04-03 01:00:00;2;1;0;0;0;1;0;0;0;0
2020-04-03 01:15:00;0;0;0;0;0;0;0;0;0;0
2020-04-03 01:30:00;0;0;1;0;0;1;0;0;0;0
2020-04-03 01:45:00;1;1;0;0;0;0;0;0;0;0
2020-04-03 02:00:00;0;0;0;0;1;1;0;0;0;0
2020-04-03 02:15:00;0;0;0;0;1;0;0;0;0;0
2020-04-03 02:30:00;0;0;0;0;0;0;0;0;0;0
2020-04-03 02:45:00;2;1;1;1;0;2;0;0;0;0
2020-04-03 03:00:00;0;0;0;2;0;0;0;0;0;0
2020-04-03 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-04-03 03:30:00;0;0;0;1;0;0;0;0;0;0
2020-04-03 03:45:00;0;0;0;0;1;2;0;0;0;0
2020-04-03 04:00:00;5;1;1;1;0;1;0;0;0;0
2020-04-03 04:15:00;0;0;0;0;1;0;0;0;0;0
2020-04-03 04:30:00;0;0;0;0;2;0;0;0;0;0
2020-04-03 04:45:00;1;0;0;3;0;0;0;0;0;0
2020-04-03 05:00:00;4;5;0;3;6;1;0;0;0;0
2020-04-03 05:15:00;1;1;3;2;1;2;0;0;0;0
2020-04-03 05:30:00;2;4;1;9;3;14;0;0;0;0
2020-04-03 05:45:00;3;11;4;11;4;19;0;0;0;0
2020-04-03 06:00:00;10;16;5;6;9;18;0;0;0;0
2020-04-03 06:15:00;8;14;22;6;15;23;0;0;0;0
2020-04-03 06:30:00;9;12;9;10;12;25;0;0;0;0
2020-04-03 06:45:00;13;15;20;5;17;18;0;0;0;0
2020-04-03 07:00:00;13;16;22;10;15;38;0;0;0;0
2020-04-03 07:15:00;19;14;27;12;24;44;0;0;0;0
2020-04-03 07:30:00;11;13;31;22;20;32;0;0;0;0
2020-04-03 07:45:00;17;19;32;19;25;30;0;0;0;0
2020-04-03 08:00:00;15;20;19;20;15;34;0;0;0;0
2020-04-03 08:15:00;10;15;11;25;19;22;0;0;0;0
2020-04-03 08:30:00;15;21;17;24;18;20;0;0;0;0
2020-04-03 08:45:00;13;15;17;23;18;24;0;0;0;0
