DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-05-28 00:00:00;0;5;8;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-05-28 00:15:00;0;3;4;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-05-28 00:30:00;1;7;1;0;0;3;0;0;3;1;0;0;0;0;0;0;0
2020-05-28 00:45:00;1;3;1;1;1;9;1;0;10;2;0;0;0;0;0;0;0
2020-05-28 01:00:00;0;6;1;0;0;8;2;0;8;0;0;0;0;0;0;0;0
2020-05-28 01:15:00;0;1;1;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-05-28 01:30:00;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-28 01:45:00;1;2;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-28 02:00:00;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:15:00;0;3;0;4;2;5;1;2;8;4;0;0;0;0;0;0;0
2020-05-28 02:30:00;1;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;3;4;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-05-28 03:00:00;0;2;1;0;0;4;0;0;5;1;0;0;0;0;0;0;0
2020-05-28 03:15:00;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;1;5;1;0;0;4;0;0;5;0;1;0;0;0;0;0;0
2020-05-28 03:45:00;0;2;1;0;0;4;0;0;3;1;1;0;0;0;0;0;0
2020-05-28 04:00:00;1;9;2;0;0;5;0;0;4;1;0;1;0;0;0;0;0
2020-05-28 04:15:00;0;6;1;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-05-28 04:30:00;0;8;3;0;0;5;0;0;5;0;0;1;0;0;0;0;0
2020-05-28 04:45:00;3;9;2;2;53;1;1;0;4;2;0;1;0;0;0;0;0
2020-05-28 05:00:00;4;18;2;0;0;10;0;0;10;0;1;0;0;0;0;0;0
2020-05-28 05:15:00;1;16;8;1;0;7;1;0;7;2;1;4;0;0;0;0;0
2020-05-28 05:30:00;7;35;12;0;0;19;0;0;17;0;2;2;0;0;0;0;0
2020-05-28 05:45:00;10;38;12;3;0;27;3;0;29;2;1;4;0;0;0;0;0
2020-05-28 06:00:00;7;32;20;3;86;39;3;2;40;4;3;7;0;0;0;0;0
2020-05-28 06:15:00;5;32;11;1;1;47;0;1;47;3;0;3;0;0;0;0;0
2020-05-28 06:30:00;1;18;5;1;0;32;1;0;29;2;0;1;0;0;0;0;0
2020-05-28 06:45:00;7;52;21;7;4;110;7;3;115;7;2;7;0;0;0;0;0
2020-05-28 07:00:00;6;63;40;12;0;102;11;0;104;11;3;8;0;0;0;0;0
2020-05-28 07:15:00;3;59;38;3;2;106;4;2;101;6;4;6;0;0;0;0;0
2020-05-28 07:30:00;7;60;39;7;3;126;9;2;121;9;8;11;0;0;0;0;0
2020-05-28 07:45:00;11;72;43;5;2;107;4;1;107;5;6;8;0;0;0;0;0
2020-05-28 08:00:00;7;63;42;2;1;99;5;1;88;6;3;9;0;0;0;0;0
2020-05-28 08:15:00;8;49;31;4;0;88;5;0;88;3;15;9;1;0;0;0;0
2020-05-28 08:30:00;6;59;27;5;2;77;3;0;74;3;4;10;1;0;0;0;0
2020-05-28 08:45:00;4;50;23;4;1;61;4;1;64;8;4;12;0;0;0;0;0
2020-05-28 09:00:00;7;75;28;3;2;69;3;0;69;5;3;6;0;0;0;0;0
2020-05-28 09:15:00;9;48;47;2;0;77;2;0;77;3;2;11;0;0;0;0;0
2020-05-28 09:30:00;3;68;38;4;4;63;4;1;70;2;3;5;0;0;0;0;0
2020-05-28 09:45:00;14;57;39;2;2;72;3;0;75;2;3;10;0;0;0;0;0
2020-05-28 10:00:00;7;75;35;4;6;47;4;3;50;4;3;7;0;0;0;0;0
2020-05-28 10:15:00;14;74;40;10;3;61;14;2;63;4;5;8;0;0;0;0;0
2020-05-28 10:30:00;13;71;53;2;1;54;6;0;56;3;7;8;0;0;0;0;0
2020-05-28 10:45:00;10;73;42;1;0;66;1;0;65;3;4;12;0;0;0;0;0
2020-05-28 11:00:00;19;71;48;6;4;54;7;3;57;7;3;9;1;0;0;0;0
2020-05-28 11:15:00;18;91;58;2;1;47;2;0;49;1;4;8;2;0;0;0;0
2020-05-28 11:30:00;8;91;49;1;2;54;1;1;54;4;5;14;0;0;0;0;0
2020-05-28 11:45:00;3;78;43;1;3;61;1;1;59;1;4;8;0;0;0;0;0
2020-05-28 12:00:00;13;85;52;8;5;46;7;2;57;7;4;6;1;0;0;0;0
2020-05-28 12:15:00;7;67;47;6;3;66;5;1;72;1;8;6;1;0;0;0;0
2020-05-28 12:30:00;6;76;57;8;6;60;8;1;72;5;7;9;0;0;0;0;0
2020-05-28 12:45:00;15;92;57;2;1;75;2;1;68;2;12;17;0;0;0;0;0
2020-05-28 13:00:00;15;88;61;2;3;84;5;3;87;5;4;8;0;0;0;0;0
2020-05-28 13:15:00;6;97;66;2;0;70;4;0;69;3;4;17;0;0;0;0;0
2020-05-28 13:30:00;9;81;58;2;1;64;2;1;63;3;4;13;1;0;0;0;0
2020-05-28 13:45:00;8;83;51;4;5;70;4;2;74;9;6;6;1;0;0;0;0
2020-05-28 14:00:00;7;95;61;1;2;74;1;3;68;5;8;7;0;0;0;0;0
2020-05-28 14:15:00;13;96;69;3;0;66;2;0;66;3;10;9;0;0;0;0;0
2020-05-28 14:30:00;16;101;63;3;2;68;4;1;70;3;5;10;0;0;0;0;0
2020-05-28 14:45:00;10;91;51;7;2;78;8;1;76;5;7;7;0;0;0;0;0
2020-05-28 15:00:00;11;88;66;3;0;81;3;0;77;5;11;14;0;0;0;0;0
2020-05-28 15:15:00;16;106;80;2;0;73;3;0;71;2;4;8;0;0;0;0;0
2020-05-28 15:30:00;9;129;80;3;4;60;3;3;60;6;20;14;0;0;0;0;0
2020-05-28 15:45:00;13;113;90;2;1;59;4;1;63;1;13;16;1;0;0;0;0
2020-05-28 16:00:00;19;126;85;6;3;65;5;3;67;5;16;14;0;0;0;0;0
2020-05-28 16:15:00;4;120;100;4;0;70;5;0;73;5;18;12;0;0;0;0;0
2020-05-28 16:30:00;16;137;105;4;3;76;5;0;73;5;14;17;0;0;0;0;0
2020-05-28 16:45:00;20;131;92;6;2;74;8;3;75;7;16;12;2;0;0;0;0
2020-05-28 17:00:00;15;133;107;6;3;70;7;2;70;5;11;8;0;0;0;0;0
2020-05-28 17:15:00;16;151;84;6;3;70;4;2;71;6;14;16;0;0;0;0;0
2020-05-28 17:30:00;18;120;63;7;2;74;6;2;80;3;8;12;4;0;0;0;0
2020-05-28 17:45:00;6;106;78;2;1;79;2;1;76;6;6;7;1;0;0;0;0
2020-05-28 18:00:00;14;113;79;4;4;84;10;4;88;7;8;12;2;0;0;0;0
2020-05-28 18:15:00;11;98;55;4;3;48;6;1;51;5;4;11;0;0;0;0;0
2020-05-28 18:30:00;9;69;41;3;1;52;3;1;59;7;4;5;0;0;0;0;0
2020-05-28 18:45:00;4;65;41;1;0;40;1;0;43;2;9;11;0;0;0;0;0
2020-05-28 19:00:00;8;52;36;2;2;64;5;3;66;5;4;9;0;0;0;0;0
2020-05-28 19:15:00;9;49;29;1;1;35;1;1;36;2;4;10;0;0;0;0;0
2020-05-28 19:30:00;11;43;20;1;0;35;1;0;35;1;8;2;0;0;0;0;0
2020-05-28 19:45:00;4;54;23;0;1;39;2;1;36;1;6;3;0;0;0;0;0
2020-05-28 20:00:00;7;35;22;2;1;32;2;0;31;1;2;2;0;0;0;0;0
2020-05-28 20:15:00;5;29;20;1;1;28;1;0;31;1;5;1;0;0;0;0;0
2020-05-28 20:30:00;4;19;14;4;1;34;5;1;33;3;0;1;3;0;0;0;0
2020-05-28 20:45:00;2;22;10;2;1;21;2;1;23;1;0;2;0;0;0;0;0
2020-05-28 21:00:00;3;24;12;1;0;14;1;0;16;0;1;3;1;0;0;0;0
2020-05-28 21:15:00;1;21;11;2;4;25;3;1;23;4;0;1;0;0;0;0;0
2020-05-28 21:30:00;1;12;9;2;1;15;2;0;17;1;1;0;256;0;0;0;0
2020-05-28 21:45:00;3;13;10;1;0;16;1;0;17;0;0;2;3;0;0;0;0
2020-05-28 22:00:00;0;14;10;0;0;22;0;0;21;0;2;3;0;0;0;0;0
2020-05-28 22:15:00;1;10;11;3;1;18;3;1;20;3;0;3;0;0;0;0;0
2020-05-28 22:30:00;3;11;10;3;1;13;2;1;13;1;0;0;0;0;0;0;0
2020-05-28 22:45:00;0;8;7;0;0;13;0;0;12;0;0;2;0;0;0;0;0
2020-05-28 23:00:00;0;11;3;0;0;8;0;0;8;0;0;1;0;0;0;0;0
2020-05-28 23:15:00;3;15;3;1;0;6;1;0;6;1;1;3;0;0;0;0;0
2020-05-28 23:30:00;1;3;5;3;0;10;3;0;12;3;1;1;0;0;0;0;0
2020-05-28 23:45:00;4;3;13;0;0;13;0;0;12;0;1;0;0;0;0;0;0
