DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-05-17 00:00:00;10;11;0;0;11;14;1;12;16;0;0
2020-05-17 00:15:00;10;13;0;0;17;7;0;14;8;0;0
2020-05-17 00:30:00;7;9;0;0;19;14;1;19;12;0;0
2020-05-17 00:45:00;6;5;0;0;8;10;0;7;9;0;0
2020-05-17 01:00:00;7;7;0;0;14;8;0;14;13;0;0
2020-05-17 01:15:00;7;5;0;0;3;8;0;4;8;0;0
2020-05-17 01:30:00;4;5;0;0;10;5;0;10;3;0;0
2020-05-17 01:45:00;6;5;0;1;12;4;0;13;3;0;0
2020-05-17 02:00:00;7;7;0;0;4;1;0;4;0;0;0
2020-05-17 02:15:00;2;6;0;0;4;2;1;3;1;0;0
2020-05-17 02:30:00;0;4;0;0;6;4;0;5;4;0;0
2020-05-17 02:45:00;2;3;0;0;6;7;1;5;6;0;0
2020-05-17 03:00:00;2;2;0;0;5;7;0;7;7;0;0
2020-05-17 03:15:00;0;2;0;0;5;2;0;1;2;0;0
2020-05-17 03:30:00;2;2;0;0;2;1;0;3;2;0;0
2020-05-17 03:45:00;0;0;0;0;2;1;0;1;1;0;0
2020-05-17 04:00:00;1;2;0;0;3;0;0;3;0;0;0
2020-05-17 04:15:00;1;2;0;0;3;0;0;3;1;0;0
2020-05-17 04:30:00;2;2;0;0;4;2;0;3;3;0;0
2020-05-17 04:45:00;3;6;0;0;2;0;0;1;0;0;0
2020-05-17 05:00:00;2;2;0;0;4;0;0;4;0;0;0
2020-05-17 05:15:00;1;3;2;0;3;0;0;3;1;0;0
2020-05-17 05:30:00;7;5;0;1;11;5;0;10;7;0;0
2020-05-17 05:45:00;6;2;0;1;3;1;0;3;1;0;0
2020-05-17 06:00:00;10;5;0;2;4;2;0;3;3;0;0
2020-05-17 06:15:00;3;3;0;0;2;4;0;2;3;0;0
2020-05-17 06:30:00;10;4;0;0;4;2;0;5;3;0;0
2020-05-17 06:45:00;7;6;1;1;6;1;0;6;3;0;0
2020-05-17 07:00:00;11;16;2;2;10;4;0;9;4;0;0
2020-05-17 07:15:00;6;10;0;0;8;5;0;9;5;0;0
2020-05-17 07:30:00;10;20;1;2;10;4;0;13;4;0;0
2020-05-17 07:45:00;18;14;1;1;9;7;1;9;5;0;0
2020-05-17 08:00:00;22;19;1;0;17;8;2;13;6;0;0
2020-05-17 08:15:00;11;13;1;2;9;4;0;7;4;0;0
2020-05-17 08:30:00;20;24;0;0;16;9;0;14;9;0;0
2020-05-17 08:45:00;23;10;0;1;5;6;1;5;5;0;0
2020-05-17 09:00:00;26;25;3;0;14;11;1;15;10;0;0
2020-05-17 09:15:00;21;38;1;1;16;13;0;14;15;2;20
2020-05-17 09:30:00;29;39;1;2;28;20;0;28;18;0;0
2020-05-17 09:45:00;39;28;1;0;35;27;0;35;25;0;0
2020-05-17 10:00:00;37;39;2;0;22;19;1;25;24;0;3
2020-05-17 10:15:00;46;42;4;0;23;18;1;25;17;1;4
2020-05-17 10:30:00;34;31;1;0;40;29;1;40;36;1;0
2020-05-17 10:45:00;37;37;1;0;39;22;0;41;22;0;20
2020-05-17 11:00:00;53;47;1;0;30;33;0;32;33;1;0
2020-05-17 11:15:00;40;48;1;0;36;26;2;39;28;0;6
2020-05-17 11:30:00;44;45;1;0;30;32;1;34;32;0;94
2020-05-17 11:45:00;37;58;0;1;46;38;5;42;36;1;67
2020-05-17 12:00:00;39;36;6;2;42;38;1;48;34;1;8
2020-05-17 12:15:00;48;41;2;1;43;35;2;42;33;1;67
2020-05-17 12:30:00;40;40;1;0;35;15;0;37;17;2;4
2020-05-17 12:45:00;32;35;1;2;46;39;1;41;44;1;0
2020-05-17 13:00:00;43;43;1;2;38;34;3;41;31;0;28
2020-05-17 13:15:00;64;51;2;0;48;29;2;49;26;2;22
2020-05-17 13:30:00;49;53;1;0;65;52;5;68;49;0;4
2020-05-17 13:45:00;43;60;6;0;63;46;4;67;45;1;3
2020-05-17 14:00:00;47;57;2;0;56;44;5;58;44;1;20
2020-05-17 14:15:00;39;49;2;1;60;49;0;59;55;3;5
2020-05-17 14:30:00;46;46;1;0;55;40;3;54;43;3;40
2020-05-17 14:45:00;39;41;3;0;57;44;2;54;38;0;31
2020-05-17 15:00:00;65;56;3;1;62;57;3;70;55;2;7
2020-05-17 15:15:00;58;48;3;0;56;35;1;61;38;4;8
2020-05-17 15:30:00;51;58;4;0;61;42;1;59;44;2;27
2020-05-17 15:45:00;46;51;4;0;55;55;5;51;55;3;13
2020-05-17 16:00:00;45;47;5;1;62;42;1;64;44;1;0
2020-05-17 16:15:00;51;59;4;0;58;42;3;64;38;0;2
2020-05-17 16:30:00;41;49;3;1;62;45;0;63;45;1;17
2020-05-17 16:45:00;47;45;4;1;54;62;3;55;58;1;17
2020-05-17 17:00:00;44;47;5;0;62;56;3;59;60;0;4
2020-05-17 17:15:00;51;50;6;2;61;41;1;56;47;1;7
2020-05-17 17:30:00;37;47;4;1;75;51;0;70;54;0;18
2020-05-17 17:45:00;52;65;7;1;85;68;1;88;72;0;13
2020-05-17 18:00:00;30;55;5;4;83;60;6;78;61;2;3
2020-05-17 18:15:00;37;43;0;0;52;49;3;55;47;1;9
2020-05-17 18:30:00;52;41;2;3;68;63;3;65;57;0;6
2020-05-17 18:45:00;45;43;6;3;59;58;3;68;54;1;1
2020-05-17 19:00:00;47;53;6;0;67;50;1;60;50;0;1
2020-05-17 19:15:00;31;60;7;2;61;48;1;63;46;0;11
2020-05-17 19:30:00;34;46;0;1;62;53;3;63;46;1;6
2020-05-17 19:45:00;33;35;1;4;60;54;1;66;55;1;0
2020-05-17 20:00:00;46;40;4;3;70;47;0;68;40;0;0
2020-05-17 20:15:00;39;40;7;1;51;40;4;53;44;0;0
2020-05-17 20:30:00;36;42;4;2;52;40;2;50;41;1;0
2020-05-17 20:45:00;34;41;2;1;52;40;0;45;43;0;1
2020-05-17 21:00:00;25;21;3;2;52;27;2;53;28;0;0
2020-05-17 21:15:00;25;23;3;1;34;27;0;35;31;0;7
2020-05-17 21:30:00;16;21;0;0;38;30;0;35;31;0;0
2020-05-17 21:45:00;16;16;0;1;35;21;1;38;24;0;0
2020-05-17 22:00:00;21;34;4;1;30;23;1;27;23;0;0
2020-05-17 22:15:00;18;12;1;1;26;21;1;23;22;0;0
2020-05-17 22:30:00;13;19;3;0;27;17;0;25;15;0;0
2020-05-17 22:45:00;17;16;1;3;22;8;0;22;10;0;0
2020-05-17 23:00:00;12;10;0;0;38;19;0;33;18;0;0
2020-05-17 23:15:00;10;11;3;1;20;14;0;19;17;0;0
2020-05-17 23:30:00;11;11;2;1;20;9;0;21;10;0;0
2020-05-17 23:45:00;4;7;2;1;20;14;0;20;12;0;0
