DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-04-24 00:00:00;7;4;3;1;0;0
2020-04-24 00:15:00;12;12;10;9;0;0
2020-04-24 00:30:00;3;3;8;3;0;0
2020-04-24 00:45:00;1;1;7;4;0;0
2020-04-24 01:00:00;2;2;8;6;0;0
2020-04-24 01:15:00;7;2;3;1;0;0
2020-04-24 01:30:00;5;6;9;3;0;0
2020-04-24 01:45:00;5;2;2;3;0;0
2020-04-24 02:00:00;8;2;3;4;0;0
2020-04-24 02:15:00;4;2;4;2;0;0
2020-04-24 02:30:00;10;7;7;3;0;0
2020-04-24 02:45:00;1;1;3;2;0;0
2020-04-24 03:00:00;4;0;7;8;0;0
2020-04-24 03:15:00;3;3;3;2;0;0
2020-04-24 03:30:00;3;1;8;6;0;0
2020-04-24 03:45:00;3;3;6;6;0;0
2020-04-24 04:00:00;8;4;4;3;0;0
2020-04-24 04:15:00;9;5;3;3;0;0
2020-04-24 04:30:00;12;7;6;5;0;0
2020-04-24 04:45:00;8;9;20;6;0;0
2020-04-24 05:00:00;23;13;23;11;0;0
2020-04-24 05:15:00;29;25;58;25;0;0
2020-04-24 05:30:00;42;30;92;80;0;0
2020-04-24 05:45:00;51;20;82;64;0;0
2020-04-24 06:00:00;49;51;65;43;0;0
2020-04-24 06:15:00;59;46;91;82;0;0
2020-04-24 06:30:00;64;71;104;97;0;0
2020-04-24 06:45:00;60;61;97;65;2;0
2020-04-24 07:00:00;61;50;91;76;4;0
2020-04-24 07:15:00;65;59;89;90;9;2
2020-04-24 07:30:00;74;59;87;81;1;0
2020-04-24 07:45:00;67;56;82;77;2;0
2020-04-24 08:00:00;64;47;83;65;4;0
2020-04-24 08:15:00;60;44;69;61;0;0
2020-04-24 08:30:00;60;52;74;64;2;0
2020-04-24 08:45:00;67;56;70;52;3;0
2020-04-24 09:00:00;73;74;67;55;6;0
2020-04-24 09:15:00;75;68;67;61;8;0
2020-04-24 09:30:00;81;84;75;81;7;1
2020-04-24 09:45:00;83;62;70;54;5;0
2020-04-24 10:00:00;79;77;83;57;27;1
2020-04-24 10:15:00;82;101;79;69;16;0
2020-04-24 10:30:00;93;89;74;61;29;0
2020-04-24 10:45:00;74;89;76;41;14;0
2020-04-24 11:00:00;98;82;94;79;6;0
2020-04-24 11:15:00;89;102;84;54;10;0
2020-04-24 11:30:00;90;89;89;60;9;0
2020-04-24 11:45:00;106;102;85;77;20;0
2020-04-24 12:00:00;115;136;100;81;25;1
2020-04-24 12:15:00;114;142;82;69;12;0
2020-04-24 12:30:00;112;132;87;63;11;0
2020-04-24 12:45:00;105;114;110;69;3;0
2020-04-24 13:00:00;111;104;95;77;36;1
2020-04-24 13:15:00;101;110;70;61;5;0
2020-04-24 13:30:00;98;108;92;64;13;3
2020-04-24 13:45:00;132;128;79;70;5;0
2020-04-24 14:00:00;124;124;89;74;17;0
2020-04-24 14:15:00;125;138;85;65;1;0
2020-04-24 14:30:00;137;142;87;91;6;0
2020-04-24 14:45:00;89;82;83;71;19;0
2020-04-24 15:00:00;104;111;87;71;19;0
2020-04-24 15:15:00;108;126;95;55;18;1
2020-04-24 15:30:00;94;101;70;58;37;0
2020-04-24 15:45:00;97;92;93;56;30;0
2020-04-24 16:00:00;110;94;69;73;4;0
2020-04-24 16:15:00;87;100;99;75;8;0
2020-04-24 16:30:00;85;82;86;80;4;0
2020-04-24 16:45:00;92;95;60;71;42;7
2020-04-24 17:00:00;90;89;72;62;27;0
2020-04-24 17:15:00;91;97;70;51;10;0
2020-04-24 17:30:00;90;73;71;55;9;2
2020-04-24 17:45:00;82;77;74;61;8;0
2020-04-24 18:00:00;72;66;65;58;6;0
2020-04-24 18:15:00;80;62;61;42;6;0
2020-04-24 18:30:00;79;79;64;60;27;11
2020-04-24 18:45:00;58;58;62;42;14;2
2020-04-24 19:00:00;88;64;59;54;8;0
2020-04-24 19:15:00;58;45;39;37;38;0
2020-04-24 19:30:00;59;52;60;35;7;5
2020-04-24 19:45:00;55;46;50;47;22;9
2020-04-24 20:00:00;48;40;39;40;1;0
2020-04-24 20:15:00;35;33;32;19;0;0
2020-04-24 20:30:00;26;31;34;31;0;3
2020-04-24 20:45:00;30;25;27;23;0;0
2020-04-24 21:00:00;28;21;39;24;3;0
2020-04-24 21:15:00;30;27;39;27;3;0
2020-04-24 21:30:00;24;21;29;21;0;0
2020-04-24 21:45:00;29;26;21;20;0;0
2020-04-24 22:00:00;34;17;24;14;0;0
2020-04-24 22:15:00;16;19;24;16;0;0
2020-04-24 22:30:00;26;13;15;11;0;0
2020-04-24 22:45:00;15;8;15;5;0;0
2020-04-24 23:00:00;20;15;22;12;0;0
2020-04-24 23:15:00;7;9;12;6;0;0
2020-04-24 23:30:00;8;8;18;15;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
