DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-04-25 00:00:00;3;2;0;0;2
2020-04-25 00:15:00;3;2;4;6;1
2020-04-25 00:30:00;0;0;0;1;0
2020-04-25 00:45:00;0;0;1;2;1
2020-04-25 01:00:00;0;0;0;2;2
2020-04-25 01:15:00;2;0;0;0;5
2020-04-25 01:30:00;0;0;0;0;0
2020-04-25 01:45:00;2;0;0;0;2
2020-04-25 02:00:00;0;0;1;0;2
2020-04-25 02:15:00;0;0;0;0;0
2020-04-25 02:30:00;2;1;0;1;0
2020-04-25 02:45:00;1;0;1;2;0
2020-04-25 03:00:00;0;0;0;0;0
2020-04-25 03:15:00;0;0;1;2;0
2020-04-25 03:30:00;0;0;0;0;0
2020-04-25 03:45:00;0;0;0;0;0
2020-04-25 04:00:00;0;0;0;1;0
2020-04-25 04:15:00;0;0;0;0;2
2020-04-25 04:30:00;1;0;0;0;0
2020-04-25 04:45:00;3;2;0;0;0
2020-04-25 05:00:00;3;0;0;0;1
2020-04-25 05:15:00;1;0;0;2;2
2020-04-25 05:30:00;2;0;0;5;1
2020-04-25 05:45:00;4;3;0;3;6
2020-04-25 06:00:00;5;2;1;3;2
2020-04-25 06:15:00;8;5;2;1;4
2020-04-25 06:30:00;3;5;1;12;2
2020-04-25 06:45:00;13;8;3;6;3
2020-04-25 07:00:00;11;16;2;12;6
2020-04-25 07:15:00;17;10;4;12;11
2020-04-25 07:30:00;19;12;4;13;13
2020-04-25 07:45:00;15;12;11;14;19
2020-04-25 08:00:00;28;17;9;14;15
2020-04-25 08:15:00;15;10;10;17;23
2020-04-25 08:30:00;22;15;11;21;25
2020-04-25 08:45:00;21;12;17;21;29
2020-04-25 09:00:00;20;20;6;10;37
2020-04-25 09:15:00;13;10;16;22;34
2020-04-25 09:30:00;29;13;6;18;33
2020-04-25 09:45:00;25;20;11;24;28
2020-04-25 10:00:00;28;16;17;16;41
2020-04-25 10:15:00;26;12;12;15;35
2020-04-25 10:30:00;29;17;14;19;29
2020-04-25 10:45:00;32;8;20;24;36
2020-04-25 11:00:00;25;13;21;26;33
2020-04-25 11:15:00;24;10;7;13;36
2020-04-25 11:30:00;28;12;18;23;43
2020-04-25 11:45:00;32;12;14;27;31
2020-04-25 12:00:00;35;13;10;21;43
2020-04-25 12:15:00;29;9;10;16;37
2020-04-25 12:30:00;17;9;14;14;35
2020-04-25 12:45:00;21;5;14;17;45
2020-04-25 13:00:00;30;7;13;15;29
2020-04-25 13:15:00;28;2;10;17;26
2020-04-25 13:30:00;23;10;11;18;35
2020-04-25 13:45:00;21;2;8;12;35
2020-04-25 14:00:00;19;8;10;16;32
2020-04-25 14:15:00;23;3;5;17;26
2020-04-25 14:30:00;27;6;6;21;43
2020-04-25 14:45:00;20;4;7;18;38
2020-04-25 15:00:00;24;6;9;11;22
2020-04-25 15:15:00;27;3;11;10;32
2020-04-25 15:30:00;19;7;11;11;23
2020-04-25 15:45:00;15;4;5;11;40
2020-04-25 16:00:00;26;6;3;13;31
2020-04-25 16:15:00;23;5;4;14;24
2020-04-25 16:30:00;25;9;11;10;36
2020-04-25 16:45:00;15;8;4;10;20
2020-04-25 17:00:00;16;5;5;18;19
2020-04-25 17:15:00;23;5;7;13;27
2020-04-25 17:30:00;16;10;13;19;14
2020-04-25 17:45:00;26;2;10;15;40
2020-04-25 18:00:00;24;9;4;10;27
2020-04-25 18:15:00;15;5;9;19;15
2020-04-25 18:30:00;25;5;10;18;27
2020-04-25 18:45:00;18;4;7;12;20
2020-04-25 19:00:00;21;7;8;14;29
2020-04-25 19:15:00;15;3;1;11;27
2020-04-25 19:30:00;15;4;4;12;27
2020-04-25 19:45:00;11;4;9;17;13
2020-04-25 20:00:00;10;10;4;8;20
2020-04-25 20:15:00;15;4;4;9;20
2020-04-25 20:30:00;14;2;5;9;11
2020-04-25 20:45:00;5;4;3;9;5
2020-04-25 21:00:00;16;5;6;9;17
2020-04-25 21:15:00;2;0;2;9;6
2020-04-25 21:30:00;4;0;2;2;10
2020-04-25 21:45:00;6;0;3;3;8
2020-04-25 22:00:00;8;2;6;11;7
2020-04-25 22:15:00;1;0;0;2;6
2020-04-25 22:30:00;5;0;0;5;6
2020-04-25 22:45:00;3;0;0;1;5
2020-04-25 23:00:00;3;2;4;2;4
2020-04-25 23:15:00;1;0;1;2;1
2020-04-25 23:30:00;0;0;1;1;1
2020-04-25 23:45:00;4;0;1;0;2
