DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-04-19 00:00:00;0;0;0;1;2
2020-04-19 00:15:00;2;2;5;7;1
2020-04-19 00:30:00;1;0;0;0;2
2020-04-19 00:45:00;0;0;0;0;0
2020-04-19 01:00:00;0;0;0;0;1
2020-04-19 01:15:00;0;0;2;0;1
2020-04-19 01:30:00;0;0;0;1;0
2020-04-19 01:45:00;0;0;0;1;3
2020-04-19 02:00:00;0;0;0;0;1
2020-04-19 02:15:00;1;0;0;1;0
2020-04-19 02:30:00;0;0;0;0;2
2020-04-19 02:45:00;1;0;0;0;0
2020-04-19 03:00:00;0;0;0;0;1
2020-04-19 03:15:00;0;0;0;0;1
2020-04-19 03:30:00;0;0;0;0;0
2020-04-19 03:45:00;0;0;0;0;0
2020-04-19 04:00:00;1;0;0;0;0
2020-04-19 04:15:00;2;2;2;3;2
2020-04-19 04:30:00;0;0;0;0;0
2020-04-19 04:45:00;0;0;0;1;0
2020-04-19 05:00:00;0;0;1;0;0
2020-04-19 05:15:00;2;2;2;5;0
2020-04-19 05:30:00;2;0;0;1;2
2020-04-19 05:45:00;3;0;0;2;2
2020-04-19 06:00:00;0;0;0;0;4
2020-04-19 06:15:00;5;2;2;3;0
2020-04-19 06:30:00;0;0;0;0;0
2020-04-19 06:45:00;0;0;0;0;0
2020-04-19 07:00:00;0;0;1;2;3
2020-04-19 07:15:00;1;1;2;4;3
2020-04-19 07:30:00;1;1;0;2;1
2020-04-19 07:45:00;1;0;2;1;1
2020-04-19 08:00:00;3;1;0;0;2
2020-04-19 08:15:00;3;2;2;1;4
2020-04-19 08:30:00;4;2;0;2;6
2020-04-19 08:45:00;6;1;0;4;2
2020-04-19 09:00:00;0;1;3;1;3
2020-04-19 09:15:00;5;1;5;4;9
2020-04-19 09:30:00;15;3;2;1;9
2020-04-19 09:45:00;10;1;5;3;22
2020-04-19 10:00:00;5;1;2;3;16
2020-04-19 10:15:00;11;0;1;4;11
2020-04-19 10:30:00;14;3;4;3;19
2020-04-19 10:45:00;16;2;6;8;16
2020-04-19 11:00:00;15;3;5;7;12
2020-04-19 11:15:00;7;2;2;3;7
2020-04-19 11:30:00;14;3;2;4;14
2020-04-19 11:45:00;8;2;7;11;18
2020-04-19 12:00:00;17;1;7;9;18
2020-04-19 12:15:00;13;0;2;7;17
2020-04-19 12:30:00;12;4;2;11;8
2020-04-19 12:45:00;5;2;4;4;14
2020-04-19 13:00:00;8;2;6;4;14
2020-04-19 13:15:00;14;3;4;11;21
2020-04-19 13:30:00;13;4;3;8;17
2020-04-19 13:45:00;10;0;8;6;25
2020-04-19 14:00:00;11;3;5;12;20
2020-04-19 14:15:00;3;0;8;6;25
2020-04-19 14:30:00;14;5;6;10;24
2020-04-19 14:45:00;9;2;2;11;14
2020-04-19 15:00:00;16;4;8;6;21
2020-04-19 15:15:00;18;0;3;9;14
2020-04-19 15:30:00;14;8;7;10;16
2020-04-19 15:45:00;15;0;2;10;23
2020-04-19 16:00:00;12;3;9;11;27
2020-04-19 16:15:00;24;3;6;14;18
2020-04-19 16:30:00;14;4;10;12;17
2020-04-19 16:45:00;8;4;5;12;23
2020-04-19 17:00:00;19;2;8;14;21
2020-04-19 17:15:00;16;1;5;7;21
2020-04-19 17:30:00;14;5;4;12;22
2020-04-19 17:45:00;10;2;7;12;20
2020-04-19 18:00:00;18;8;6;8;19
2020-04-19 18:15:00;17;1;8;9;22
2020-04-19 18:30:00;15;3;2;10;18
2020-04-19 18:45:00;8;3;9;9;14
2020-04-19 19:00:00;17;2;7;22;14
2020-04-19 19:15:00;14;5;3;12;14
2020-04-19 19:30:00;8;2;3;16;15
2020-04-19 19:45:00;10;1;4;15;23
2020-04-19 20:00:00;16;2;1;4;18
2020-04-19 20:15:00;11;2;1;10;11
2020-04-19 20:30:00;7;1;1;6;6
2020-04-19 20:45:00;8;1;1;2;12
2020-04-19 21:00:00;6;4;4;4;8
2020-04-19 21:15:00;4;1;2;6;9
2020-04-19 21:30:00;4;1;0;4;3
2020-04-19 21:45:00;0;0;1;1;0
2020-04-19 22:00:00;3;2;2;1;7
2020-04-19 22:15:00;3;0;0;3;4
2020-04-19 22:30:00;1;0;1;3;2
2020-04-19 22:45:00;3;0;0;3;2
2020-04-19 23:00:00;2;2;2;3;2
2020-04-19 23:15:00;0;0;1;1;2
2020-04-19 23:30:00;0;1;0;0;0
2020-04-19 23:45:00;0;0;0;1;1
