DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-04-24 00:00:00;1;3;2;3;2;1;0
2020-04-24 00:15:00;2;1;1;2;2;1;0
2020-04-24 00:30:00;4;3;2;3;2;2;0
2020-04-24 00:45:00;2;2;2;1;6;3;0
2020-04-24 01:00:00;0;3;3;2;0;0;0
2020-04-24 01:15:00;2;2;2;0;2;2;0
2020-04-24 01:30:00;2;2;1;2;3;1;0
2020-04-24 01:45:00;1;2;3;2;5;0;0
2020-04-24 02:00:00;4;3;1;0;2;1;0
2020-04-24 02:15:00;2;3;2;0;8;4;0
2020-04-24 02:30:00;3;0;0;0;5;2;0
2020-04-24 02:45:00;3;4;5;3;8;6;0
2020-04-24 03:00:00;1;3;2;3;4;4;0
2020-04-24 03:15:00;0;0;0;4;6;5;0
2020-04-24 03:30:00;3;5;4;2;3;3;0
2020-04-24 03:45:00;1;3;3;5;3;1;0
2020-04-24 04:00:00;3;5;4;3;8;2;0
2020-04-24 04:15:00;2;0;0;2;4;1;0
2020-04-24 04:30:00;2;2;1;2;11;3;0
2020-04-24 04:45:00;13;8;5;7;11;5;0
2020-04-24 05:00:00;6;7;6;4;9;4;0
2020-04-24 05:15:00;22;12;10;8;27;6;0
2020-04-24 05:30:00;34;17;12;8;35;10;0
2020-04-24 05:45:00;32;24;19;8;38;27;0
2020-04-24 06:00:00;28;17;15;7;42;20;0
2020-04-24 06:15:00;45;31;25;17;41;15;0
2020-04-24 06:30:00;67;41;38;24;46;33;1
2020-04-24 06:45:00;71;45;40;20;102;44;0
2020-04-24 07:00:00;55;39;34;26;59;32;0
2020-04-24 07:15:00;87;54;47;25;77;46;1
2020-04-24 07:30:00;64;51;46;39;56;21;3
2020-04-24 07:45:00;75;51;43;27;70;31;1
2020-04-24 08:00:00;64;47;44;25;66;25;1
2020-04-24 08:15:00;59;39;35;31;55;29;1
2020-04-24 08:30:00;55;28;27;28;58;21;1
2020-04-24 08:45:00;53;32;28;32;69;30;0
2020-04-24 09:00:00;61;47;39;32;70;42;1
2020-04-24 09:15:00;59;43;38;39;75;37;1
2020-04-24 09:30:00;78;37;30;46;60;37;0
2020-04-24 09:45:00;83;52;46;35;62;46;2
2020-04-24 10:00:00;60;45;42;31;76;45;0
2020-04-24 10:15:00;74;42;38;30;75;42;2
2020-04-24 10:30:00;67;57;50;46;79;50;0
2020-04-24 10:45:00;78;42;38;30;82;61;2
2020-04-24 11:00:00;85;56;50;44;70;51;0
2020-04-24 11:15:00;79;61;48;45;92;59;4
2020-04-24 11:30:00;70;62;54;54;90;56;1
2020-04-24 11:45:00;67;56;49;38;100;48;4
2020-04-24 12:00:00;69;51;45;40;100;56;5
2020-04-24 12:15:00;80;57;51;29;97;48;1
2020-04-24 12:30:00;75;48;43;36;91;55;1
2020-04-24 12:45:00;79;38;35;33;101;45;2
2020-04-24 13:00:00;73;46;43;53;95;49;2
2020-04-24 13:15:00;80;57;52;45;91;53;1
2020-04-24 13:30:00;81;63;55;48;85;42;3
2020-04-24 13:45:00;84;52;49;38;94;57;1
2020-04-24 14:00:00;89;53;49;37;98;46;1
2020-04-24 14:15:00;75;52;52;53;84;46;5
2020-04-24 14:30:00;81;54;51;44;98;54;2
2020-04-24 14:45:00;71;47;43;38;78;38;0
2020-04-24 15:00:00;62;42;41;56;77;43;0
2020-04-24 15:15:00;69;42;38;68;79;54;3
2020-04-24 15:30:00;55;44;38;35;76;30;3
2020-04-24 15:45:00;62;52;48;31;83;36;0
2020-04-24 16:00:00;58;50;42;38;55;26;0
2020-04-24 16:15:00;48;38;34;33;98;49;2
2020-04-24 16:30:00;50;36;28;34;67;26;0
2020-04-24 16:45:00;64;38;35;33;70;44;5
2020-04-24 17:00:00;54;36;30;22;57;25;1
2020-04-24 17:15:00;55;40;40;28;63;43;0
2020-04-24 17:30:00;53;39;34;20;49;23;0
2020-04-24 17:45:00;46;29;22;11;51;25;3
2020-04-24 18:00:00;61;19;14;11;49;20;0
2020-04-24 18:15:00;35;20;20;15;49;32;2
2020-04-24 18:30:00;36;25;19;13;44;13;0
2020-04-24 18:45:00;25;24;18;6;33;19;0
2020-04-24 19:00:00;23;16;14;7;30;15;0
2020-04-24 19:15:00;27;22;20;11;35;13;0
2020-04-24 19:30:00;25;14;11;9;29;10;1
2020-04-24 19:45:00;24;14;8;6;31;13;1
2020-04-24 20:00:00;18;11;7;3;31;8;0
2020-04-24 20:15:00;22;11;7;4;25;8;0
2020-04-24 20:30:00;13;10;6;3;20;9;0
2020-04-24 20:45:00;24;13;8;6;20;7;0
2020-04-24 21:00:00;14;10;6;8;17;8;0
2020-04-24 21:15:00;18;15;10;3;11;7;0
2020-04-24 21:30:00;16;11;7;4;11;5;0
2020-04-24 21:45:00;14;6;2;5;11;3;0
2020-04-24 22:00:00;11;5;5;1;6;6;0
2020-04-24 22:15:00;8;7;4;7;7;4;0
2020-04-24 22:30:00;7;7;5;6;7;3;0
2020-04-24 22:45:00;9;3;3;4;8;5;0
2020-04-24 23:00:00;10;10;6;4;4;2;0
2020-04-24 23:15:00;8;3;1;1;5;3;0
2020-04-24 23:30:00;1;2;1;0;1;2;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
