DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-18 00:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-18 00:15:00;4;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-18 00:30:00;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-18 00:45:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-18 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:30:00;1;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-18 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:00:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-18 02:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-18 02:30:00;2;0;2;2;3;0;1;0;0;0;0;0;0;0
2020-12-18 02:45:00;2;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-18 03:00:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-18 03:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:00:00;3;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-18 04:15:00;0;0;1;1;4;0;0;0;0;0;0;0;0;0
2020-12-18 04:30:00;1;0;1;1;3;0;2;2;0;0;0;0;0;0
2020-12-18 04:45:00;2;0;1;1;7;0;3;3;0;0;0;0;0;0
2020-12-18 05:00:00;4;0;2;2;9;0;5;5;0;0;0;0;0;0
2020-12-18 05:15:00;24;0;1;1;13;0;14;14;0;0;0;0;0;0
2020-12-18 05:30:00;28;0;6;6;24;0;11;11;0;0;0;0;0;0
2020-12-18 05:45:00;36;0;17;12;25;0;5;7;0;0;0;0;0;0
2020-12-18 06:00:00;24;0;5;4;24;0;3;3;0;0;0;0;0;0
2020-12-18 06:15:00;29;0;8;9;33;0;11;9;0;0;0;0;0;0
2020-12-18 06:30:00;42;0;12;10;42;0;18;15;0;0;0;0;0;0
2020-12-18 06:45:00;36;0;12;10;36;0;10;12;0;0;0;0;0;0
2020-12-18 07:00:00;25;0;6;6;36;0;12;12;0;0;0;0;0;0
2020-12-18 07:15:00;30;0;4;8;44;0;11;11;0;0;0;0;0;0
2020-12-18 07:30:00;39;0;11;9;44;0;12;13;0;0;0;0;0;0
2020-12-18 07:45:00;45;0;17;15;51;0;12;12;0;0;0;0;0;0
2020-12-18 08:00:00;24;0;14;16;22;0;15;15;0;0;0;0;0;0
2020-12-18 08:15:00;33;0;14;13;32;0;10;11;0;0;0;0;0;0
2020-12-18 08:30:00;37;0;12;11;29;0;10;11;1;0;0;0;0;0
2020-12-18 08:45:00;41;0;18;15;32;0;11;12;1;0;0;0;0;0
2020-12-18 09:00:00;37;0;20;18;29;0;10;16;0;0;0;0;0;0
2020-12-18 09:15:00;42;0;20;18;30;0;13;14;0;0;0;0;0;0
