DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-02-24 00:00:00;5;5;2;4;7;2;4;11;0;0;0;0;0;0;0
2020-02-24 00:15:00;7;2;2;2;8;3;6;6;0;0;0;0;0;0;0
2020-02-24 00:30:00;8;1;5;7;13;0;6;10;0;0;0;0;0;0;0
2020-02-24 00:45:00;6;2;4;4;3;0;2;7;0;0;0;0;0;0;0
2020-02-24 01:00:00;1;0;1;2;2;1;3;4;0;0;0;0;0;0;0
2020-02-24 01:15:00;5;3;5;4;5;2;3;8;0;0;0;0;0;0;0
2020-02-24 01:30:00;1;0;3;3;3;0;1;4;0;0;0;0;0;0;0
2020-02-24 01:45:00;3;1;7;1;4;0;1;9;0;0;1;0;0;0;0
2020-02-24 02:00:00;2;0;2;3;2;0;1;4;0;0;0;0;0;0;0
2020-02-24 02:15:00;4;1;5;2;0;1;1;6;0;0;0;0;0;0;0
2020-02-24 02:30:00;1;2;7;3;2;1;4;8;0;0;0;0;0;0;0
2020-02-24 02:45:00;5;0;3;2;4;0;3;4;0;0;0;0;0;0;0
2020-02-24 03:00:00;3;0;1;3;4;1;3;3;0;0;0;0;0;0;0
2020-02-24 03:15:00;2;0;1;3;1;2;5;1;0;0;0;0;0;0;0
2020-02-24 03:30:00;3;3;4;6;4;1;2;13;0;0;0;0;0;0;0
2020-02-24 03:45:00;2;4;3;8;3;1;2;8;0;0;0;0;0;0;0
2020-02-24 04:00:00;8;4;3;1;5;0;3;9;0;0;0;0;0;0;0
2020-02-24 04:15:00;6;0;4;2;5;1;3;7;0;0;0;0;0;0;0
2020-02-24 04:30:00;9;3;5;8;7;1;6;14;0;0;0;0;0;0;0
2020-02-24 04:45:00;18;1;5;7;8;0;4;10;0;0;0;0;0;0;0
2020-02-24 05:00:00;23;3;4;5;15;0;7;12;0;0;0;0;0;0;0
