DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-04-13 10:15:00;6;8;7;10;5;3;5;5;5;0;0;0;0;0;0;0;0
2020-04-13 10:30:00;5;9;2;3;7;4;9;7;8;0;0;0;0;0;0;0;0
2020-04-13 10:45:00;6;17;12;9;7;4;9;9;9;0;0;0;0;0;0;0;0
2020-04-13 11:00:00;13;10;11;10;4;3;7;7;9;0;0;0;0;0;0;0;0
2020-04-13 11:15:00;7;7;9;8;4;5;4;6;5;0;0;1;0;0;0;0;0
2020-04-13 11:30:00;5;3;4;3;7;2;6;6;8;0;0;0;0;0;0;0;0
2020-04-13 11:45:00;8;15;15;21;5;8;8;8;9;0;0;0;0;0;0;0;0
2020-04-13 12:00:00;5;10;14;10;7;3;6;8;7;0;0;0;0;0;0;0;0
2020-04-13 12:15:00;6;11;5;7;6;2;2;3;3;0;0;1;0;0;1;0;0
2020-04-13 12:30:00;8;6;10;7;5;6;8;11;12;0;0;0;0;0;0;0;0
2020-04-13 12:45:00;11;12;9;6;6;3;6;9;9;0;0;0;0;0;0;0;0
2020-04-13 13:00:00;12;11;9;10;8;7;10;11;13;0;0;0;0;0;0;0;0
2020-04-13 13:15:00;9;13;14;6;8;4;4;6;6;0;0;0;0;0;0;0;0
2020-04-13 13:30:00;9;14;11;12;8;7;8;10;10;0;0;0;0;0;0;0;0
2020-04-13 13:45:00;7;9;13;7;9;9;4;8;8;1;1;0;0;0;0;0;0
2020-04-13 14:00:00;9;13;13;14;11;7;5;13;13;0;0;8;0;0;0;0;0
2020-04-13 14:15:00;7;10;8;9;7;9;8;12;12;1;1;1;0;0;1;0;0
2020-04-13 14:30:00;9;16;12;9;5;4;2;7;7;0;0;1;0;0;0;0;0
2020-04-13 14:45:00;8;13;17;15;12;6;9;8;8;0;0;0;0;0;1;0;0
2020-04-13 15:00:00;5;12;5;12;2;14;5;8;9;1;0;0;0;0;0;0;0
2020-04-13 15:15:00;7;12;15;5;8;6;4;6;6;0;0;0;0;0;0;0;0
2020-04-13 15:30:00;5;14;19;14;8;7;5;8;8;0;0;1;0;0;0;0;0
2020-04-13 15:45:00;6;8;12;9;9;5;9;11;13;0;0;0;0;0;1;0;0
2020-04-13 16:00:00;5;11;9;10;5;9;6;9;10;0;0;0;0;0;0;0;0
2020-04-13 16:15:00;7;15;11;10;8;8;2;4;4;0;0;0;0;0;0;0;0
2020-04-13 16:30:00;8;16;16;9;10;7;7;3;5;0;0;0;0;0;0;0;0
2020-04-13 16:45:00;4;14;10;10;9;6;7;6;8;0;0;2;0;0;0;0;0
2020-04-13 17:00:00;12;8;17;12;9;12;6;10;11;0;0;1;0;0;0;0;0
2020-04-13 17:15:00;8;14;20;12;9;10;8;9;12;0;0;0;0;0;0;0;0
2020-04-13 17:30:00;10;17;9;13;7;6;9;6;8;1;0;0;0;0;0;0;0
2020-04-13 17:45:00;4;16;13;7;7;7;9;8;9;0;0;1;0;0;0;0;0
2020-04-13 18:00:00;8;22;13;15;7;10;6;7;7;1;1;0;0;0;0;0;0
2020-04-13 18:15:00;9;12;14;11;11;9;9;3;5;0;0;0;0;0;0;0;0
2020-04-13 18:30:00;4;14;16;7;12;7;4;1;2;0;0;0;0;0;0;0;0
2020-04-13 18:45:00;6;14;16;11;12;2;11;11;12;1;0;0;0;0;0;0;0
2020-04-13 19:00:00;4;12;14;9;9;7;5;1;2;2;2;0;0;0;0;0;0
2020-04-13 19:15:00;3;9;13;13;7;7;6;7;7;0;0;0;0;0;0;0;0
2020-04-13 19:30:00;3;14;12;8;9;5;4;2;3;0;0;0;0;0;0;0;0
2020-04-13 19:45:00;4;16;8;8;6;7;8;9;11;0;0;0;0;0;0;0;0
2020-04-13 20:00:00;6;15;18;14;9;8;5;6;8;0;0;0;0;0;0;0;0
2020-04-13 20:15:00;7;8;12;11;8;7;6;1;4;1;0;0;0;0;0;0;0
2020-04-13 20:30:00;10;12;10;7;8;2;1;1;1;0;0;0;0;0;0;0;0
2020-04-13 20:45:00;1;9;8;10;5;7;7;4;5;0;0;0;0;0;0;0;0
2020-04-13 21:00:00;4;7;6;2;7;4;6;5;5;0;0;0;0;0;0;0;0
2020-04-13 21:15:00;5;9;3;3;3;2;3;3;3;0;0;0;0;0;0;0;0
2020-04-13 21:30:00;1;8;11;15;11;6;2;3;3;0;0;0;0;0;0;0;0
2020-04-13 21:45:00;2;8;6;4;7;2;3;4;5;0;0;0;0;0;0;0;0
2020-04-13 22:00:00;2;3;3;5;4;2;3;6;6;0;0;0;0;0;0;0;0
2020-04-13 22:15:00;2;4;8;9;8;3;2;3;3;0;0;0;0;0;0;0;0
2020-04-13 22:30:00;3;2;3;3;3;3;1;1;1;0;0;0;0;0;0;0;0
2020-04-13 22:45:00;0;2;1;0;1;0;4;6;6;0;0;0;0;0;0;0;0
2020-04-13 23:00:00;0;1;0;1;1;1;3;2;3;0;0;0;0;0;0;0;0
2020-04-13 23:15:00;1;3;2;2;2;0;2;2;2;0;0;0;0;0;0;0;0
2020-04-13 23:30:00;0;3;3;2;3;2;1;0;1;0;0;0;0;0;0;0;0
2020-04-13 23:45:00;1;0;2;2;3;4;1;1;0;0;0;0;0;0;0;0;0
