DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-06-22 00:00:00;5;14;4;2;0;0;1;12;13;1;2;5;1;2;0;2;0
2020-06-22 00:15:00;6;9;5;0;0;2;0;9;6;5;1;8;11;3;3;3;0
2020-06-22 00:30:00;7;13;8;2;0;1;0;8;6;4;1;10;10;3;0;1;0
2020-06-22 00:45:00;6;10;7;0;0;0;0;1;5;2;0;5;4;3;0;0;0
2020-06-22 01:00:00;9;10;2;0;0;0;0;5;5;1;1;4;3;2;2;0;0
2020-06-22 01:15:00;2;8;3;0;0;0;0;4;8;2;1;3;2;0;0;0;0
2020-06-22 01:30:00;8;6;5;0;0;0;0;2;2;4;0;3;3;0;9;0;0
2020-06-22 01:45:00;5;4;2;1;0;0;1;8;8;7;1;9;1;2;1;2;0
2020-06-22 02:00:00;7;1;0;0;0;0;0;4;5;1;0;4;0;0;0;0;0
2020-06-22 02:15:00;5;7;2;0;0;0;1;1;1;4;1;2;2;0;0;0;0
2020-06-22 02:30:00;2;9;3;0;0;0;0;0;2;1;0;2;2;0;0;0;0
2020-06-22 03:00:00;4;9;1;0;0;0;0;8;4;1;1;6;3;2;3;0;0
2020-06-22 03:15:00;4;4;2;0;0;0;0;0;6;1;0;2;1;0;1;0;0
2020-06-22 03:30:00;5;6;2;0;0;0;0;2;0;1;1;3;2;0;0;0;0
2020-06-22 03:45:00;3;5;6;1;0;0;0;1;4;2;0;4;4;3;0;1;0
2020-06-22 04:00:00;7;11;1;0;0;0;1;2;1;2;3;7;3;2;4;0;0
2020-06-22 04:15:00;11;10;3;0;0;0;1;6;3;2;2;5;2;0;2;0;0
2020-06-22 04:30:00;13;14;5;0;0;0;0;8;4;8;0;8;9;2;3;0;0
2020-06-22 05:00:00;25;54;55;0;0;0;0;13;14;11;2;25;5;2;2;2;0
2020-06-22 05:15:00;26;83;87;0;0;0;1;17;18;15;12;39;10;5;9;1;0
2020-06-22 05:30:00;42;84;103;2;0;0;0;10;29;14;10;53;10;7;16;2;0
2020-06-22 05:45:00;64;78;87;3;0;0;0;16;29;26;15;49;16;5;10;6;0
2020-06-22 06:00:00;71;69;68;1;0;1;0;45;28;19;13;40;17;13;29;1;0
2020-06-22 06:15:00;76;94;102;4;0;0;1;42;22;20;10;43;26;12;18;5;0
2020-06-22 06:30:00;99;101;122;4;0;0;0;63;55;24;18;73;25;12;11;6;0
2020-06-22 06:45:00;91;99;125;10;2;1;0;37;45;30;27;75;44;29;21;12;0
2020-06-22 07:00:00;77;126;145;10;0;2;0;46;50;25;17;98;42;39;13;19;0
2020-06-22 07:15:00;78;133;140;10;0;1;2;76;72;31;21;102;75;50;20;28;0
2020-06-22 07:30:00;66;123;129;27;2;4;9;119;89;38;30;93;56;36;71;41;0
2020-06-22 07:45:00;52;122;133;24;2;6;9;88;87;52;24;109;68;37;16;46;0
2020-06-22 08:00:00;69;122;128;45;4;8;21;85;76;30;30;96;53;48;17;48;0
2020-06-22 08:15:00;95;115;127;30;5;8;19;84;83;36;44;91;57;37;20;36;0
2020-06-22 08:30:00;100;120;145;9;1;1;3;82;96;34;30;77;44;33;10;17;0
2020-06-22 08:45:00;82;99;128;7;0;0;2;70;80;36;30;77;37;25;27;13;0
2020-06-22 09:00:00;79;95;98;5;0;2;4;58;70;24;22;86;38;17;10;12;0
2020-06-22 09:15:00;75;106;100;8;2;1;3;77;74;42;24;76;36;24;14;11;0
2020-06-22 09:30:00;63;93;102;11;0;1;3;112;71;31;22;82;35;27;22;11;0
2020-06-22 09:45:00;85;111;125;8;0;3;4;56;78;41;32;100;32;24;21;9;0
2020-06-22 10:00:00;64;114;115;14;4;0;4;72;77;43;30;68;41;32;19;17;0
2020-06-22 10:15:00;94;101;109;8;1;3;12;83;91;39;34;104;41;32;41;13;0
2020-06-22 10:30:00;90;112;117;3;1;3;1;77;89;47;40;99;33;33;18;7;0
2020-06-22 10:45:00;67;104;107;7;2;5;2;76;92;48;36;99;45;24;20;10;0
2020-06-22 11:00:00;61;107;118;9;1;11;5;67;91;37;29;90;33;22;7;17;0
2020-06-22 11:15:00;59;108;107;7;4;4;8;67;82;36;27;85;34;27;12;15;0
2020-06-22 11:30:00;58;102;94;14;3;5;3;112;87;39;28;89;36;25;13;23;0
2020-06-22 11:45:00;102;101;101;8;1;5;8;73;91;41;41;105;31;31;16;14;0
2020-06-22 12:00:00;77;102;120;10;0;12;6;81;92;37;36;85;45;35;20;18;0
2020-06-22 12:15:00;93;92;98;16;11;20;22;100;128;51;33;75;35;38;18;25;0
2020-06-22 12:30:00;73;102;94;13;6;33;33;125;104;49;49;95;40;32;12;23;0
2020-06-22 12:45:00;65;105;123;5;3;10;12;80;96;37;36;95;39;30;54;13;0
2020-06-22 13:00:00;84;105;102;5;4;7;9;72;88;45;36;86;34;31;38;9;0
2020-06-22 13:15:00;84;111;130;3;0;2;6;84;89;51;42;78;37;30;56;12;0
2020-06-22 13:45:00;75;122;138;8;1;6;5;82;117;48;41;84;37;38;36;18;0
2020-06-22 14:00:00;82;119;136;5;0;4;6;85;104;41;32;94;41;38;16;9;0
2020-06-22 14:15:00;94;95;111;7;3;7;0;92;117;55;35;96;41;30;18;16;0
