DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-01-24 00:00:00;11;1;1;2;0;4;7;4;1;2;0
2020-01-24 00:15:00;11;6;0;2;0;5;10;1;0;3;0
2020-01-24 00:30:00;11;5;1;2;0;3;16;2;0;0;0
2020-01-24 00:45:00;4;2;1;2;0;3;6;1;0;1;0
2020-01-24 01:00:00;5;2;0;3;1;3;11;3;0;1;0
2020-01-24 01:15:00;10;4;1;0;0;4;4;2;0;0;0
2020-01-24 01:30:00;5;4;2;1;0;4;9;2;0;0;0
2020-01-24 01:45:00;10;8;4;1;0;3;9;0;0;0;0
2020-01-24 02:00:00;6;11;3;1;0;2;6;1;0;0;0
2020-01-24 02:15:00;1;4;1;1;0;3;5;1;0;0;0
2020-01-24 02:30:00;5;4;1;0;0;0;6;2;0;1;0
2020-01-24 02:45:00;2;2;0;0;0;2;8;1;0;0;0
2020-01-24 03:00:00;4;4;1;0;0;3;12;1;0;0;0
2020-01-24 03:15:00;11;1;2;1;0;3;6;0;0;0;0
2020-01-24 03:30:00;7;2;2;0;0;3;13;1;0;1;0
2020-01-24 03:45:00;2;6;2;1;0;1;7;2;0;0;0
2020-01-24 04:00:00;8;6;2;0;0;5;9;0;0;2;0
2020-01-24 04:15:00;6;8;2;4;0;6;20;3;0;1;0
2020-01-24 04:30:00;10;9;4;1;0;1;23;8;0;1;0
2020-01-24 04:45:00;11;11;3;1;0;1;49;19;0;3;0
2020-01-24 05:00:00;27;15;3;2;0;4;98;71;0;6;0
2020-01-24 05:15:00;35;28;16;4;1;10;114;102;0;2;0
2020-01-24 05:30:00;50;31;21;12;0;12;120;124;0;5;0
2020-01-24 05:45:00;111;40;47;14;8;26;120;118;1;4;1
2020-01-24 06:00:00;131;48;49;11;1;17;129;102;0;2;0
2020-01-24 06:15:00;133;48;47;25;8;41;130;158;2;13;1
2020-01-24 06:30:00;84;54;44;25;11;46;124;142;1;7;2
2020-01-24 06:45:00;77;47;44;35;13;53;123;141;7;10;2
2020-01-24 07:00:00;70;38;37;52;17;71;118;137;2;8;0
2020-01-24 07:15:00;75;38;39;65;28;87;152;170;0;17;2
2020-01-24 07:30:00;73;44;40;42;20;61;137;145;0;16;1
2020-01-24 07:45:00;87;45;56;42;13;57;125;136;2;14;0
2020-01-24 08:00:00;81;38;35;32;12;53;125;135;3;11;1
2020-01-24 08:15:00;78;41;36;34;10;47;118;104;1;10;3
2020-01-24 08:30:00;65;42;44;23;8;35;95;128;2;8;0
2020-01-24 08:45:00;84;47;35;20;7;29;90;92;0;11;1
2020-01-24 09:00:00;93;41;33;24;9;33;91;100;0;7;0
2020-01-24 09:15:00;94;36;28;27;8;33;87;88;1;12;2
2020-01-24 09:30:00;90;28;21;22;7;27;79;70;2;2;3
2020-01-24 09:45:00;80;42;17;16;5;25;86;87;2;13;3
2020-01-24 10:00:00;91;42;29;30;8;33;76;78;1;8;3
2020-01-24 10:15:00;95;43;43;17;4;22;73;66;2;12;5
2020-01-24 10:30:00;111;46;34;18;10;31;88;63;0;9;2
2020-01-24 10:45:00;100;38;28;20;5;26;81;63;1;12;2
2020-01-24 11:00:00;93;48;37;14;3;18;84;60;1;7;0
2020-01-24 11:15:00;121;39;33;16;2;16;81;75;3;12;2
2020-01-24 11:30:00;120;45;38;22;5;27;88;68;3;15;3
2020-01-24 11:45:00;108;43;40;19;9;32;100;72;2;7;1
2020-01-24 12:00:00;163;57;61;24;1;26;94;99;2;16;3
2020-01-24 12:15:00;162;72;71;16;4;24;114;88;4;13;0
2020-01-24 12:30:00;175;71;79;20;7;28;89;74;1;13;3
2020-01-24 12:45:00;148;65;78;26;6;34;120;100;1;8;0
2020-01-24 13:00:00;150;53;56;17;3;23;119;121;2;15;0
2020-01-24 13:15:00;179;65;66;26;9;36;140;133;3;9;2
2020-01-24 13:30:00;193;56;66;23;6;30;140;143;1;9;1
2020-01-24 13:45:00;174;86;88;18;7;23;107;109;3;14;1
2020-01-24 14:00:00;174;86;98;26;8;37;108;111;4;9;3
2020-01-24 14:15:00;242;105;104;21;5;24;112;105;5;20;5
2020-01-24 14:30:00;207;95;84;14;3;16;94;82;3;12;1
2020-01-24 14:45:00;224;101;100;23;7;32;100;108;1;18;1
2020-01-24 15:00:00;212;101;92;25;5;25;98;98;0;8;1
2020-01-24 15:15:00;223;116;112;25;6;31;98;107;1;18;1
2020-01-24 15:30:00;207;103;96;19;9;28;109;96;2;18;1
2020-01-24 15:45:00;228;117;106;22;8;28;91;88;0;13;0
2020-01-24 16:00:00;188;85;83;23;8;31;95;90;4;23;0
2020-01-24 16:15:00;201;98;97;25;9;33;99;106;3;24;4
2020-01-24 16:30:00;175;87;74;22;5;29;96;100;3;15;1
2020-01-24 16:45:00;175;95;78;25;10;33;109;108;1;13;0
2020-01-24 17:00:00;148;91;75;22;5;27;105;79;3;18;5
2020-01-24 17:15:00;137;68;69;25;7;32;112;102;3;18;3
2020-01-24 17:30:00;135;71;59;17;9;25;95;72;3;9;0
2020-01-24 17:45:00;152;72;57;17;5;23;109;102;3;10;1
2020-01-24 18:00:00;137;54;56;22;6;24;98;113;6;12;0
2020-01-24 18:15:00;121;58;52;23;6;26;99;129;6;13;2
2020-01-24 18:30:00;118;49;45;19;3;25;64;80;11;12;0
2020-01-24 18:45:00;106;40;31;23;2;22;81;57;1;10;3
2020-01-24 19:00:00;93;47;33;15;6;20;81;52;0;6;3
2020-01-24 19:15:00;81;44;21;20;6;28;76;42;0;6;0
2020-01-24 19:30:00;90;44;28;11;4;14;65;43;1;9;0
2020-01-24 19:45:00;83;42;26;16;3;18;61;37;0;7;0
2020-01-24 20:00:00;69;31;25;5;1;7;79;34;0;6;0
2020-01-24 20:15:00;68;34;17;16;2;21;70;39;1;5;0
2020-01-24 20:30:00;69;24;20;9;2;10;73;35;1;6;0
2020-01-24 20:45:00;61;27;14;5;4;9;75;47;0;4;1
2020-01-24 21:00:00;61;25;8;11;2;14;104;94;0;6;0
2020-01-24 21:15:00;68;31;16;10;0;13;100;72;0;5;0
2020-01-24 21:30:00;66;24;20;4;0;6;69;33;2;8;0
2020-01-24 21:45:00;111;36;31;5;0;5;33;19;0;7;0
2020-01-24 22:00:00;173;68;41;4;2;10;50;34;0;9;0
2020-01-24 22:15:00;112;56;36;4;0;5;53;30;0;7;0
2020-01-24 22:30:00;52;18;7;3;3;7;37;12;0;1;0
2020-01-24 22:45:00;49;19;9;6;3;12;30;12;0;10;4
2020-01-24 23:00:00;39;15;8;5;1;8;30;9;0;3;0
2020-01-24 23:15:00;36;21;7;4;0;4;30;3;0;3;0
2020-01-24 23:30:00;18;11;8;4;0;5;28;10;0;1;0
2020-01-24 23:45:00;17;10;6;4;0;5;22;3;0;4;0
