DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-07-23 00:00:00;5;4;1;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 00:15:00;5;6;2;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 00:30:00;2;6;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 00:45:00;2;2;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:00:00;2;4;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:15:00;5;8;3;0;0;3;3;0;0;0;1;0;0;0;0;0;0;0
2020-07-23 01:30:00;1;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:45:00;3;6;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 02:00:00;2;2;2;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 02:15:00;1;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 02:30:00;1;4;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 02:45:00;1;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0
2020-07-23 03:00:00;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 03:15:00;1;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0
2020-07-23 03:30:00;3;3;1;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 03:45:00;1;4;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 04:00:00;1;3;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 04:15:00;5;2;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 04:30:00;2;4;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 04:45:00;11;17;1;0;1;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 05:00:00;23;40;1;0;0;10;27;1;3;0;0;2;0;0;5;1;0;0
2020-07-23 05:15:00;47;104;4;0;1;15;38;3;14;9;12;5;0;0;22;0;0;0
2020-07-23 05:30:00;80;107;6;0;3;26;74;4;15;1;7;32;0;0;32;0;0;0
2020-07-23 05:45:00;54;59;22;0;4;69;142;4;16;4;4;23;0;0;24;0;0;0
2020-07-23 06:00:00;34;38;13;2;3;91;156;3;9;2;2;38;2;0;32;5;0;0
2020-07-23 06:15:00;38;45;11;0;0;43;94;0;1;0;0;2;0;0;3;0;0;0
2020-07-23 06:30:00;55;71;6;2;3;38;97;2;5;1;4;4;0;0;17;2;0;0
2020-07-23 06:45:00;65;45;9;0;3;37;99;0;2;4;5;17;0;0;10;0;0;0
2020-07-23 07:00:00;52;70;10;1;1;28;72;0;17;22;4;9;0;0;5;1;0;0
2020-07-23 07:15:00;45;50;5;0;6;36;93;3;17;18;8;13;0;0;19;0;0;0
2020-07-23 07:30:00;52;73;18;1;4;37;86;2;12;12;8;17;0;0;6;0;0;0
2020-07-23 07:45:00;72;77;11;0;3;45;98;6;2;0;15;13;0;0;37;0;0;15
2020-07-23 08:00:00;56;65;16;4;5;36;71;4;1;0;11;9;9;0;13;0;0;0
2020-07-23 08:15:00;34;40;18;1;2;36;71;2;3;2;6;4;0;0;23;0;0;0
2020-07-23 08:30:00;30;39;18;1;2;28;67;8;3;0;7;3;0;0;11;0;0;0
2020-07-23 08:45:00;43;37;14;0;3;33;62;6;0;1;7;4;0;0;7;0;0;0
2020-07-23 09:00:00;43;34;10;0;0;37;63;5;1;0;9;0;0;0;17;0;0;0
2020-07-23 09:15:00;43;31;11;0;4;37;44;6;0;0;9;0;0;1;0;0;0;0
2020-07-23 09:30:00;41;36;5;2;0;28;34;2;1;0;6;2;0;0;15;0;0;0
2020-07-23 09:45:00;56;42;22;0;1;27;50;11;1;0;7;8;0;0;4;0;0;0
2020-07-23 10:00:00;49;31;25;3;0;33;45;15;0;0;6;0;0;0;3;0;0;0
2020-07-23 10:15:00;41;25;15;0;0;25;39;7;0;0;6;3;0;0;0;0;0;0
2020-07-23 10:30:00;38;33;17;0;2;32;47;15;1;0;3;0;0;0;10;0;0;0
2020-07-23 10:45:00;45;25;17;0;1;35;38;7;4;0;11;0;0;0;81;0;0;0
2020-07-23 11:00:00;37;31;19;0;0;33;50;11;0;1;5;0;0;0;14;3;0;0
2020-07-23 11:15:00;51;30;18;0;3;41;54;12;0;1;8;13;0;0;8;0;0;0
2020-07-23 11:30:00;40;48;21;1;0;32;51;12;2;1;12;6;0;3;15;0;0;0
2020-07-23 11:45:00;45;31;16;0;2;27;46;12;0;2;5;6;0;0;35;0;0;0
2020-07-23 12:00:00;42;41;16;0;0;35;59;12;0;1;5;2;0;0;3;0;0;0
2020-07-23 12:15:00;42;24;17;0;0;32;45;10;0;0;4;0;0;0;13;0;0;0
