DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-15 00:00:00;6;0;0;0;1;15;0;15;0;0;0
2020-03-15 00:15:00;6;1;0;1;0;11;0;11;0;0;0
2020-03-15 00:30:00;10;4;1;0;0;7;1;7;0;0;0
2020-03-15 00:45:00;6;0;0;0;0;4;1;4;0;0;0
2020-03-15 01:00:00;4;2;2;0;0;10;1;10;0;0;0
2020-03-15 01:15:00;5;0;0;0;0;9;0;9;0;0;0
2020-03-15 01:30:00;5;1;1;0;0;5;0;6;0;1;0
2020-03-15 01:45:00;4;2;1;0;0;4;2;4;1;2;0
2020-03-15 02:00:00;3;0;0;1;0;5;1;5;1;0;0
2020-03-15 02:15:00;5;2;1;0;0;10;1;10;0;0;0
2020-03-15 02:30:00;5;2;1;0;0;3;0;3;0;0;0
2020-03-15 02:45:00;2;1;0;0;0;3;0;3;0;0;0
2020-03-15 03:00:00;8;0;0;0;0;4;0;4;0;0;0
2020-03-15 03:15:00;3;0;0;0;0;5;0;5;0;0;0
2020-03-15 03:30:00;2;0;0;0;0;2;0;2;0;0;0
2020-03-15 03:45:00;2;0;0;0;0;8;0;8;0;0;0
2020-03-15 04:00:00;7;0;0;0;0;3;3;3;3;0;0
2020-03-15 04:15:00;4;2;2;0;0;1;1;1;0;0;0
2020-03-15 04:30:00;1;0;0;0;0;3;0;3;0;0;0
2020-03-15 04:45:00;1;0;0;0;0;4;0;4;0;0;0
2020-03-15 05:00:00;4;0;0;0;0;5;0;5;0;0;0
2020-03-15 05:15:00;2;0;0;0;0;0;0;0;0;0;0
2020-03-15 05:30:00;4;0;0;0;0;2;0;2;0;0;0
2020-03-15 05:45:00;7;2;2;0;0;8;0;8;0;0;0
2020-03-15 06:00:00;6;1;0;0;0;7;0;7;0;0;0
2020-03-15 06:15:00;4;1;1;0;0;7;1;7;0;0;0
2020-03-15 06:30:00;7;0;0;0;0;5;0;5;0;0;0
2020-03-15 06:45:00;9;1;1;0;0;6;0;6;0;0;0
2020-03-15 07:00:00;9;1;0;1;0;10;0;10;1;0;0
2020-03-15 07:15:00;8;1;1;0;0;5;0;5;0;0;0
2020-03-15 07:30:00;10;0;0;0;0;4;1;4;0;0;0
2020-03-15 07:45:00;18;1;0;0;0;7;0;7;0;0;0
2020-03-15 08:00:00;15;0;0;0;0;11;0;11;0;0;0
2020-03-15 08:15:00;17;1;0;0;0;17;2;17;0;0;0
2020-03-15 08:30:00;15;1;1;0;0;16;2;16;3;1;0
2020-03-15 08:45:00;25;0;0;0;0;21;2;21;0;0;1
2020-03-15 09:00:00;26;0;0;0;0;19;5;19;1;0;0
2020-03-15 09:15:00;21;2;2;0;0;21;1;21;0;0;0
2020-03-15 09:30:00;35;0;0;0;0;20;2;20;0;0;0
2020-03-15 09:45:00;38;1;1;0;1;37;3;37;3;1;0
2020-03-15 10:00:00;37;1;1;0;0;59;0;59;1;0;0
2020-03-15 10:15:00;30;1;0;0;0;38;5;38;2;1;0
2020-03-15 10:30:00;30;1;0;0;0;37;3;37;2;0;0
2020-03-15 10:45:00;41;2;2;0;0;34;4;34;1;1;0
2020-03-15 11:00:00;43;1;1;0;0;42;5;42;1;0;0
2020-03-15 11:15:00;43;4;2;1;0;53;4;54;0;1;0
2020-03-15 11:30:00;32;1;0;0;0;41;5;38;0;1;0
2020-03-15 11:45:00;37;1;1;0;0;48;0;48;2;0;0
2020-03-15 12:00:00;26;3;1;0;0;44;2;45;2;3;0
2020-03-15 12:15:00;47;2;1;0;0;48;3;47;3;3;0
2020-03-15 12:30:00;30;0;0;0;0;40;4;40;1;1;0
2020-03-15 12:45:00;31;6;5;0;1;47;4;47;2;0;0
2020-03-15 13:00:00;41;2;0;2;1;52;3;53;2;1;4
2020-03-15 13:15:00;54;1;1;0;1;50;5;49;1;0;0
2020-03-15 13:30:00;52;2;2;0;0;56;4;56;1;2;0
2020-03-15 13:45:00;62;1;1;0;0;63;1;63;4;0;1
2020-03-15 14:00:00;53;3;2;0;0;53;3;52;3;0;0
2020-03-15 14:15:00;70;1;1;0;0;56;3;56;3;2;0
2020-03-15 14:30:00;68;2;2;0;3;54;2;54;3;1;1
2020-03-15 14:45:00;47;5;5;1;1;56;2;55;1;1;0
2020-03-15 15:00:00;49;2;1;0;1;61;3;61;1;3;0
2020-03-15 15:15:00;53;1;1;0;0;45;2;46;0;0;7
2020-03-15 15:30:00;48;2;1;1;5;50;2;49;0;1;0
2020-03-15 15:45:00;58;2;1;0;0;53;2;53;1;0;0
2020-03-15 16:00:00;54;2;1;0;0;45;2;45;0;0;0
2020-03-15 16:15:00;42;8;6;0;0;53;4;53;7;0;0
2020-03-15 16:30:00;68;0;0;0;0;55;2;54;2;1;0
2020-03-15 16:45:00;66;2;1;0;0;51;2;51;1;0;0
2020-03-15 17:00:00;52;2;2;0;0;38;7;38;2;1;0
2020-03-15 17:15:00;50;2;1;1;0;51;6;50;2;1;1
2020-03-15 17:30:00;50;2;0;0;1;37;5;38;1;2;0
2020-03-15 17:45:00;51;1;0;1;0;51;1;51;0;1;0
2020-03-15 18:00:00;60;3;2;0;0;34;4;33;0;0;0
2020-03-15 18:15:00;42;0;0;0;1;48;4;49;1;1;0
2020-03-15 18:30:00;48;2;1;0;1;29;6;29;3;0;0
2020-03-15 18:45:00;43;4;1;0;0;43;6;43;3;2;0
2020-03-15 19:00:00;36;2;0;1;1;34;4;34;1;1;0
2020-03-15 19:15:00;32;1;0;0;0;38;2;39;1;1;0
2020-03-15 19:30:00;31;1;1;0;0;35;3;35;1;1;0
2020-03-15 19:45:00;25;3;1;0;0;26;3;26;4;2;0
2020-03-15 20:00:00;29;2;1;0;0;23;3;23;1;0;0
2020-03-15 20:15:00;25;2;0;0;0;11;1;11;1;1;0
2020-03-15 20:30:00;20;3;1;0;0;25;4;25;1;2;0
2020-03-15 20:45:00;18;2;1;0;1;16;4;16;1;2;0
2020-03-15 21:00:00;26;1;1;0;0;31;0;31;0;0;0
2020-03-15 21:15:00;17;1;2;0;0;26;0;26;0;0;0
2020-03-15 21:30:00;11;4;2;0;0;16;3;16;2;3;0
2020-03-15 21:45:00;10;0;0;0;0;16;0;16;2;0;0
2020-03-15 22:00:00;13;0;0;0;0;10;2;11;0;1;0
2020-03-15 22:15:00;9;2;1;0;0;8;1;8;1;1;0
2020-03-15 22:30:00;10;3;3;0;0;12;3;12;0;1;0
2020-03-15 22:45:00;5;5;5;0;0;8;3;8;1;2;0
2020-03-15 23:00:00;10;1;1;0;0;12;0;12;0;0;0
2020-03-15 23:15:00;6;3;4;0;0;3;2;3;2;2;0
2020-03-15 23:30:00;8;0;0;0;0;7;1;7;2;1;0
2020-03-15 23:45:00;3;2;2;0;0;7;2;7;0;0;0
