DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-08-27 00:00:00;5;4;0;6;3;5;1;2;0;0;0
2020-08-27 00:15:00;1;6;0;7;3;3;1;3;0;0;0
2020-08-27 00:30:00;0;4;0;10;0;6;0;1;0;0;0
2020-08-27 00:45:00;0;1;0;2;0;0;1;2;0;0;0
2020-08-27 01:00:00;2;5;0;3;0;2;0;1;0;0;0
2020-08-27 01:15:00;1;0;0;3;0;3;0;0;0;0;0
2020-08-27 01:30:00;3;5;0;3;1;1;0;0;0;0;0
2020-08-27 01:45:00;0;2;0;0;0;0;0;0;0;0;0
2020-08-27 02:00:00;0;1;0;4;0;3;0;0;0;0;0
2020-08-27 02:15:00;0;1;0;1;0;0;0;0;0;0;0
2020-08-27 02:30:00;1;1;0;2;0;1;0;1;0;0;0
2020-08-27 02:45:00;1;3;0;1;0;1;0;0;0;0;0
2020-08-27 03:00:00;1;1;0;2;0;1;0;0;0;0;0
2020-08-27 03:15:00;1;4;0;3;0;3;0;0;0;0;0
2020-08-27 03:30:00;1;0;0;1;1;1;0;1;0;0;0
2020-08-27 03:45:00;0;0;0;3;0;1;0;1;0;0;0
2020-08-27 04:00:00;1;0;0;1;0;1;0;1;0;0;0
2020-08-27 04:15:00;0;2;0;2;1;2;0;1;0;0;0
2020-08-27 04:30:00;1;0;0;2;1;1;0;0;0;0;0
2020-08-27 04:45:00;4;3;0;2;0;2;0;1;0;0;0
2020-08-27 05:00:00;6;3;0;0;0;0;2;2;0;0;0
2020-08-27 05:15:00;4;6;0;7;0;3;0;2;0;0;0
2020-08-27 05:30:00;9;9;0;10;3;5;0;8;0;0;0
2020-08-27 05:45:00;13;15;0;12;3;8;5;5;0;0;0
2020-08-27 06:00:00;15;12;0;20;4;13;3;7;0;0;0
2020-08-27 06:15:00;24;25;0;28;9;21;5;19;0;0;0
2020-08-27 06:30:00;26;32;0;25;7;17;5;14;0;0;0
2020-08-27 06:45:00;38;36;0;29;6;18;7;22;0;0;0
2020-08-27 07:00:00;24;39;0;36;9;26;4;16;0;0;1
2020-08-27 07:15:00;49;45;0;37;8;35;4;22;0;0;0
2020-08-27 07:30:00;48;54;0;36;13;28;4;22;1;0;0
2020-08-27 07:45:00;64;50;0;47;4;35;10;21;0;0;0
2020-08-27 08:00:00;55;42;0;38;5;28;3;15;0;0;0
2020-08-27 08:15:00;48;38;0;57;20;46;3;21;0;1;0
2020-08-27 08:30:00;35;35;0;32;5;28;5;16;0;0;0
2020-08-27 08:45:00;47;41;0;45;7;31;8;12;0;0;0
2020-08-27 09:00:00;38;37;0;40;4;28;5;10;2;0;0
2020-08-27 09:15:00;48;46;0;47;9;34;3;12;0;0;0
2020-08-27 09:30:00;36;45;0;37;9;29;5;17;0;0;1
2020-08-27 09:45:00;46;58;0;40;7;36;9;12;6;7;0
2020-08-27 10:00:00;36;43;0;53;7;41;7;13;3;0;0
2020-08-27 10:15:00;45;49;0;61;12;42;9;12;0;0;0
2020-08-27 10:30:00;38;30;0;68;15;43;6;11;1;0;2
2020-08-27 10:45:00;42;39;0;56;14;39;9;13;6;0;0
2020-08-27 11:00:00;27;34;0;49;9;39;5;6;1;0;0
2020-08-27 11:15:00;31;46;0;70;9;50;6;10;0;0;0
2020-08-27 11:30:00;44;35;0;54;15;38;5;11;0;0;0
2020-08-27 11:45:00;45;32;0;51;4;33;6;9;0;0;0
2020-08-27 12:00:00;30;29;0;56;9;47;9;14;2;1;0
2020-08-27 12:15:00;33;39;0;54;9;45;11;7;0;0;0
2020-08-27 12:30:00;37;36;0;45;11;35;4;19;5;1;0
2020-08-27 12:45:00;36;44;0;56;8;46;6;12;0;0;0
2020-08-27 13:00:00;29;25;0;53;15;40;8;15;0;0;0
2020-08-27 13:15:00;32;44;0;59;16;49;8;16;0;0;3
2020-08-27 13:30:00;41;38;0;67;11;52;4;14;0;0;0
2020-08-27 13:45:00;40;55;0;55;7;44;7;20;0;0;0
2020-08-27 14:00:00;27;34;0;60;8;53;5;12;0;93;0
2020-08-27 14:15:00;38;48;0;74;18;58;6;12;1;6;2
2020-08-27 14:30:00;33;39;0;62;15;53;10;20;4;0;0
2020-08-27 14:45:00;56;46;0;71;14;52;10;14;2;0;0
2020-08-27 15:00:00;49;32;0;79;15;55;7;19;2;0;0
2020-08-27 15:15:00;34;39;0;81;15;65;4;18;1;0;0
2020-08-27 15:30:00;34;41;0;70;11;57;7;19;0;0;0
2020-08-27 15:45:00;45;39;0;79;19;58;7;17;7;0;0
2020-08-27 16:00:00;43;44;0;99;13;77;11;13;0;0;0
2020-08-27 16:15:00;42;53;0;125;16;94;17;25;0;0;1
2020-08-27 16:30:00;34;42;0;96;19;65;17;17;0;0;0
2020-08-27 16:45:00;41;45;0;109;8;76;17;20;1;0;37
2020-08-27 17:00:00;39;40;0;107;23;77;8;27;0;31;0
2020-08-27 17:15:00;40;54;0;96;13;73;9;19;0;1;0
2020-08-27 17:30:00;36;43;0;87;17;77;10;25;0;4;0
2020-08-27 17:45:00;44;52;0;89;11;66;11;27;0;0;0
2020-08-27 18:00:00;37;41;0;93;13;71;12;29;0;2;0
2020-08-27 18:15:00;44;44;0;71;7;55;7;27;1;0;0
2020-08-27 18:30:00;32;35;0;80;12;68;12;23;0;0;0
2020-08-27 18:45:00;34;40;0;62;10;47;8;26;0;2;0
2020-08-27 19:00:00;27;42;0;57;15;45;7;14;8;6;0
2020-08-27 19:15:00;36;38;0;45;5;28;8;21;1;0;0
2020-08-27 19:30:00;17;35;0;44;5;23;4;9;0;3;0
2020-08-27 19:45:00;30;41;0;36;3;19;5;10;3;0;0
2020-08-27 20:00:00;18;21;0;40;6;24;4;9;0;7;0
2020-08-27 20:15:00;19;22;0;37;7;26;2;7;0;3;0
2020-08-27 20:30:00;16;25;0;45;7;31;2;11;0;0;0
2020-08-27 20:45:00;15;19;0;27;3;15;4;17;0;0;0
2020-08-27 21:00:00;15;13;0;42;5;27;8;16;0;0;0
2020-08-27 21:15:00;18;20;0;25;5;18;8;19;0;0;0
2020-08-27 21:30:00;7;17;0;26;5;16;7;8;0;0;0
2020-08-27 21:45:00;13;18;0;31;2;20;6;9;0;0;0
2020-08-27 22:00:00;9;8;0;22;3;20;2;7;0;0;0
2020-08-27 22:15:00;12;15;0;49;5;32;4;11;0;0;0
2020-08-27 22:30:00;3;5;0;24;2;14;1;6;0;0;0
2020-08-27 22:45:00;11;16;0;18;0;13;0;3;0;0;0
2020-08-27 23:00:00;7;6;0;21;1;15;1;3;0;0;0
2020-08-27 23:15:00;6;9;0;51;1;22;5;4;0;0;0
2020-08-27 23:30:00;1;1;0;29;2;16;3;3;0;0;0
2020-08-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
