DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-10-04 00:00:00;2;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 00:15:00;4;7;5;2;0;2;4;1;0;0;0;0;0;0;0;0;0;0
2019-10-04 00:30:00;3;4;4;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0
2019-10-04 00:45:00;1;4;3;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 01:00:00;5;3;2;1;0;7;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 01:15:00;3;3;2;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 01:30:00;1;3;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 01:45:00;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 02:00:00;1;0;0;2;0;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 02:15:00;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 02:30:00;1;2;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 02:45:00;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 03:00:00;0;3;1;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 03:15:00;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 03:30:00;0;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 03:45:00;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 04:00:00;1;3;2;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
2019-10-04 04:15:00;2;4;5;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 04:30:00;5;2;3;2;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 04:45:00;1;0;0;7;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 05:00:00;7;11;0;6;1;8;14;1;2;1;1;0;0;0;0;0;0;0
2019-10-04 05:15:00;20;26;1;4;0;7;15;0;1;2;3;1;0;0;2;0;0;0
2019-10-04 05:30:00;22;31;1;14;1;13;18;1;2;2;5;9;0;0;5;0;0;0
2019-10-04 05:45:00;13;15;7;5;0;9;17;0;3;2;3;1;0;0;0;0;0;0
2019-10-04 06:00:00;22;19;4;5;1;6;19;0;3;3;2;0;0;0;0;0;0;0
2019-10-04 06:15:00;17;15;8;7;3;15;36;0;3;0;1;3;0;0;0;0;0;0
2019-10-04 06:30:00;25;25;4;12;0;17;38;0;3;3;2;14;0;0;6;1;0;0
2019-10-04 06:45:00;16;30;1;14;1;14;36;0;6;5;1;5;0;0;2;0;0;0
2019-10-04 07:00:00;25;25;7;2;1;15;40;0;3;15;2;0;0;0;3;0;0;0
2019-10-04 07:15:00;22;20;4;12;5;38;65;2;4;4;0;0;0;0;9;6;0;0
2019-10-04 07:30:00;28;41;10;18;5;26;35;0;3;3;0;0;0;0;0;0;0;0
2019-10-04 07:45:00;37;36;10;22;4;27;44;4;6;5;12;10;1;0;7;0;0;0
2019-10-04 08:00:00;29;30;10;20;3;30;50;3;3;2;5;7;0;0;2;0;0;0
2019-10-04 08:15:00;29;33;14;21;3;31;59;5;1;4;5;11;0;0;6;0;0;0
2019-10-04 08:30:00;43;29;6;18;5;33;47;1;5;4;7;10;0;0;2;0;0;0
2019-10-04 08:45:00;36;26;8;13;5;23;52;4;0;0;7;5;0;5;0;0;0;0
2019-10-04 09:00:00;27;22;10;21;3;18;43;6;2;2;4;25;0;0;2;0;0;0
2019-10-04 09:15:00;36;29;10;15;2;35;42;7;3;3;9;8;0;0;8;0;0;0
2019-10-04 09:30:00;49;27;17;21;6;38;44;13;1;2;8;2;0;0;3;0;0;0
2019-10-04 09:45:00;33;27;15;16;9;33;50;11;2;2;7;0;0;0;32;0;2;0
2019-10-04 10:00:00;31;31;18;17;6;28;37;17;2;3;4;4;5;0;7;0;0;0
2019-10-04 10:15:00;32;28;16;29;5;35;47;8;2;2;7;3;0;0;14;6;0;0
