DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-01-28 00:00:00;4;2;2;1;0;4;3;3;1;5;0;0;0;0;0;0;0
2020-01-28 00:15:00;8;0;2;6;2;0;0;2;3;0;0;0;0;0;0;0;0
2020-01-28 00:30:00;3;0;1;0;0;1;0;4;5;1;0;0;0;0;0;0;0
2020-01-28 00:45:00;4;2;5;4;0;2;3;6;2;0;0;0;0;0;0;0;0
2020-01-28 01:00:00;2;0;2;1;0;0;0;1;5;1;0;0;0;0;0;0;0
2020-01-28 01:15:00;5;1;3;0;0;0;1;1;2;3;0;0;0;0;0;0;0
2020-01-28 01:30:00;7;2;4;1;0;0;0;0;1;2;0;0;0;0;0;0;0
2020-01-28 01:45:00;3;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0;0
2020-01-28 02:00:00;4;1;4;4;0;0;1;1;3;2;0;0;0;0;0;0;0
2020-01-28 02:15:00;8;4;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0
2020-01-28 02:30:00;4;3;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
2020-01-28 02:45:00;5;6;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0
2020-01-28 03:00:00;7;1;1;0;0;1;2;0;2;3;0;0;0;0;0;0;0
2020-01-28 03:15:00;8;0;1;3;0;0;0;2;3;2;0;0;0;0;0;0;0
2020-01-28 03:30:00;3;1;0;1;1;0;0;3;1;3;0;0;0;0;0;0;0
2020-01-28 03:45:00;11;4;1;2;0;0;1;0;4;1;0;0;0;0;0;0;0
2020-01-28 04:00:00;4;0;4;0;0;1;2;2;4;3;0;0;0;0;0;0;0
2020-01-28 04:15:00;9;0;4;0;2;0;0;4;2;7;0;0;0;0;0;0;0
2020-01-28 04:30:00;16;0;0;2;0;0;2;0;6;4;0;0;0;0;0;0;0
2020-01-28 04:45:00;35;4;5;14;1;1;7;4;9;7;0;0;0;0;0;0;0
2020-01-28 05:00:00;78;3;18;21;5;0;9;7;13;10;0;0;0;0;0;0;0
2020-01-28 05:15:00;118;2;45;79;2;2;14;13;12;12;0;0;0;0;0;0;0
2020-01-28 05:30:00;112;12;50;64;1;1;13;40;32;32;1;0;0;0;1;0;0
2020-01-28 05:45:00;70;5;43;56;2;5;22;88;54;79;0;0;2;0;0;0;0
2020-01-28 06:00:00;53;7;35;45;8;3;14;61;77;92;0;0;0;0;0;2;0
2020-01-28 06:15:00;71;6;52;61;7;13;24;39;34;34;0;0;0;0;2;0;0
2020-01-28 06:30:00;80;11;74;81;4;11;40;29;33;41;0;0;0;0;0;0;0
2020-01-28 06:45:00;87;12;78;77;12;9;33;27;30;28;0;0;0;0;0;0;0
2020-01-28 07:00:00;87;16;116;88;11;14;30;32;37;25;0;0;0;0;0;3;0
2020-01-28 07:15:00;58;16;71;76;19;15;34;49;41;46;0;0;5;0;2;1;0
2020-01-28 07:30:00;75;24;81;96;17;16;45;69;42;26;0;1;0;0;0;0;0
2020-01-28 07:45:00;95;17;66;79;18;25;51;47;33;35;1;0;0;0;1;1;0
2020-01-28 08:00:00;82;28;76;80;18;19;51;93;36;36;0;0;3;0;0;5;0
2020-01-28 08:15:00;79;16;66;81;10;45;0;40;39;36;0;0;0;0;3;0;0
2020-01-28 08:30:00;55;17;47;60;10;31;0;40;37;32;0;0;0;0;3;2;0
2020-01-28 08:45:00;49;31;50;63;12;37;4;36;30;26;0;0;0;0;1;2;0
2020-01-28 09:00:00;40;18;44;42;15;27;254;35;29;23;0;0;0;0;0;0;0
2020-01-28 09:15:00;47;18;36;27;12;31;0;39;33;25;0;0;0;0;0;0;0
2020-01-28 09:30:00;51;24;39;49;17;26;1;32;31;28;0;0;3;0;1;0;0
2020-01-28 09:45:00;38;17;32;29;8;23;24;45;34;29;0;0;2;0;0;0;0
2020-01-28 10:00:00;59;24;24;28;14;15;17;25;29;24;0;0;3;0;0;2;0
2020-01-28 10:15:00;36;23;21;29;18;19;26;32;33;39;0;1;0;0;0;0;0
2020-01-28 10:30:00;46;21;27;19;19;24;34;43;44;30;1;0;0;0;0;0;0
2020-01-28 10:45:00;43;26;38;41;14;23;24;33;34;26;0;0;5;2;0;0;0
2020-01-28 11:00:00;41;24;27;27;19;16;14;36;38;35;0;0;1;0;1;3;0
2020-01-28 11:15:00;38;19;35;28;16;20;26;36;34;31;0;0;0;0;3;0;0
2020-01-28 11:30:00;44;23;33;35;26;31;28;41;37;33;1;0;0;0;1;0;0
2020-01-28 11:45:00;35;33;40;31;23;30;36;37;30;36;0;0;0;1;0;2;5
2020-01-28 12:00:00;56;28;24;25;12;16;22;39;48;33;1;0;0;0;0;0;0
2020-01-28 12:15:00;39;18;30;33;8;18;25;47;39;32;4;0;0;0;2;0;0
2020-01-28 12:30:00;67;27;43;37;10;17;22;39;41;28;0;0;1;0;0;5;0
2020-01-28 12:45:00;42;17;35;28;9;20;27;43;37;44;0;0;2;0;2;0;0
2020-01-28 13:00:00;61;18;35;49;22;11;30;41;30;43;3;5;0;0;0;0;0
2020-01-28 13:15:00;87;26;42;53;9;23;37;38;35;33;0;0;2;0;0;0;0
2020-01-28 13:30:00;99;27;61;71;14;18;29;44;123;49;0;0;0;0;0;4;0
2020-01-28 13:45:00;79;26;50;56;13;15;30;40;35;54;0;0;1;0;12;0;0
2020-01-28 14:00:00;62;22;26;29;11;15;32;81;70;92;0;0;1;0;1;0;0
2020-01-28 14:15:00;39;32;27;26;13;27;35;85;62;93;1;0;3;2;1;0;0
2020-01-28 14:30:00;33;19;72;15;8;32;26;66;61;96;0;0;1;0;5;0;0
2020-01-28 14:45:00;47;25;28;32;13;33;33;73;58;95;0;0;1;0;5;2;0
2020-01-28 15:00:00;48;33;29;31;26;25;38;69;56;89;0;1;1;0;1;0;0
2020-01-28 15:15:00;42;40;25;28;14;14;26;93;91;103;0;0;0;0;1;0;0
2020-01-28 15:30:00;44;26;26;25;17;19;16;63;50;73;0;0;0;1;0;4;0
2020-01-28 15:45:00;49;31;36;33;21;25;27;80;60;72;0;0;3;13;0;0;0
2020-01-28 16:00:00;54;40;37;29;21;34;34;77;71;89;0;0;0;0;0;16;0
2020-01-28 16:15:00;56;47;30;32;18;29;40;75;80;95;0;0;0;0;0;2;0
2020-01-28 16:30:00;40;26;22;28;27;19;32;63;63;69;0;0;0;0;18;3;0
2020-01-28 16:45:00;53;36;27;30;17;21;41;72;69;69;8;0;2;0;2;9;0
2020-01-28 17:00:00;49;38;26;40;30;33;34;62;65;80;0;1;1;1;3;8;0
2020-01-28 17:15:00;42;23;33;28;16;28;22;88;61;60;0;2;2;0;0;1;0
2020-01-28 17:30:00;42;31;29;27;23;23;37;66;60;64;4;2;0;0;7;0;0
2020-01-28 17:45:00;45;35;35;30;23;31;29;75;66;75;2;1;2;0;2;0;0
2020-01-28 18:00:00;37;16;24;28;17;25;30;59;46;60;0;0;2;0;1;1;0
2020-01-28 18:15:00;51;28;31;27;16;28;28;54;63;65;1;0;1;0;4;0;0
2020-01-28 18:30:00;60;24;27;29;12;19;23;49;49;39;0;0;0;1;0;0;0
2020-01-28 18:45:00;35;33;19;17;11;20;21;57;59;39;0;0;1;0;1;1;1
2020-01-28 19:00:00;46;37;24;24;15;13;18;43;52;27;5;0;6;0;1;0;0
2020-01-28 19:15:00;33;25;24;28;11;15;16;28;35;26;0;0;0;0;0;2;0
2020-01-28 19:30:00;31;14;15;17;10;20;15;29;31;22;0;0;1;1;3;3;0
2020-01-28 19:45:00;28;14;14;19;12;14;17;26;28;21;0;0;3;0;1;2;1
2020-01-28 20:00:00;39;13;15;26;6;26;20;21;21;21;0;0;1;0;0;0;0
2020-01-28 20:15:00;30;16;15;22;6;10;14;22;20;11;0;0;0;0;0;0;0
2020-01-28 20:30:00;28;9;13;19;9;11;16;10;16;17;0;0;1;0;0;0;0
2020-01-28 20:45:00;35;4;69;29;9;11;20;21;18;19;0;0;2;0;2;3;0
2020-01-28 21:00:00;51;7;73;43;7;18;18;17;19;13;0;0;1;0;0;0;0
2020-01-28 21:15:00;69;11;25;41;4;10;13;14;15;11;0;0;0;0;0;0;0
2020-01-28 21:30:00;47;6;16;29;13;8;16;24;20;16;0;0;1;0;0;0;0
2020-01-28 21:45:00;37;9;17;29;3;8;10;55;54;65;0;0;0;0;0;0;0
2020-01-28 22:00:00;35;9;9;16;4;5;12;90;77;104;2;0;1;0;3;0;0
2020-01-28 22:15:00;33;7;10;19;8;11;21;43;46;60;2;0;0;0;6;0;0
2020-01-28 22:30:00;17;11;10;17;3;8;12;13;20;23;1;0;1;0;1;0;0
2020-01-28 22:45:00;6;7;6;9;5;6;9;10;13;9;0;0;0;0;0;1;0
2020-01-28 23:00:00;7;7;10;11;4;3;3;4;11;12;0;1;0;1;0;0;0
2020-01-28 23:15:00;16;3;7;7;3;3;2;9;8;6;0;0;0;0;0;0;0
2020-01-28 23:30:00;17;5;3;8;3;1;3;4;5;10;0;0;0;0;0;0;0
