DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-02-01 00:00:00;13;7;0;14;5;1;0;0;0;0
2020-02-01 00:15:00;8;7;2;10;6;0;0;0;0;0
2020-02-01 00:30:00;10;10;2;12;3;0;0;0;0;0
2020-02-01 00:45:00;10;4;0;12;3;0;0;0;0;0
2020-02-01 01:00:00;10;7;2;9;1;0;0;0;0;0
2020-02-01 01:15:00;3;8;2;8;2;0;0;0;0;0
2020-02-01 01:30:00;7;8;0;8;1;1;0;0;0;0
2020-02-01 01:45:00;5;6;1;1;2;0;0;0;0;0
2020-02-01 02:00:00;11;9;0;6;1;0;0;0;0;0
2020-02-01 02:15:00;8;5;2;6;4;0;0;0;0;0
2020-02-01 02:30:00;8;10;0;15;5;1;0;0;0;0
2020-02-01 02:45:00;4;4;1;6;6;0;0;0;0;0
2020-02-01 03:00:00;11;8;0;6;3;0;0;0;0;0
2020-02-01 03:15:00;7;9;1;2;2;0;0;0;0;0
2020-02-01 03:30:00;4;3;0;6;2;0;0;0;0;0
2020-02-01 03:45:00;5;2;0;6;6;0;0;0;0;0
2020-02-01 04:00:00;6;6;0;5;0;0;0;0;0;0
2020-02-01 04:15:00;4;4;0;5;1;0;0;0;0;0
2020-02-01 04:30:00;6;6;0;6;4;0;0;0;0;0
2020-02-01 04:45:00;8;6;0;8;4;0;0;0;0;0
2020-02-01 05:00:00;5;4;2;6;2;1;0;0;0;0
2020-02-01 05:15:00;14;9;2;10;7;0;0;0;0;0
2020-02-01 05:30:00;8;14;1;17;8;0;0;0;0;0
2020-02-01 05:45:00;14;8;1;11;4;1;0;0;0;0
2020-02-01 06:00:00;17;6;4;18;5;0;0;0;0;0
2020-02-01 06:15:00;19;7;1;17;1;0;0;0;0;0
2020-02-01 06:30:00;14;7;2;20;10;0;0;0;0;0
2020-02-01 06:45:00;14;10;0;6;2;0;0;0;0;0
2020-02-01 07:00:00;13;4;0;8;11;0;0;0;0;0
2020-02-01 07:15:00;20;7;0;19;9;2;0;0;0;0
2020-02-01 07:30:00;33;17;0;21;18;0;0;0;0;0
2020-02-01 07:45:00;23;15;2;34;15;2;0;0;0;0
2020-02-01 08:00:00;22;10;0;23;16;1;0;0;0;0
2020-02-01 08:15:00;32;13;0;32;20;5;0;0;0;0
2020-02-01 08:30:00;29;22;1;43;14;2;0;0;0;0
2020-02-01 08:45:00;41;20;0;44;16;1;0;0;0;0
2020-02-01 09:00:00;31;27;1;31;24;2;0;0;0;0
2020-02-01 09:15:00;46;20;6;45;31;6;0;0;0;0
2020-02-01 09:30:00;43;43;2;82;46;4;0;0;0;0
2020-02-01 09:45:00;73;50;4;80;42;5;2;0;0;0
2020-02-01 10:00:00;65;47;1;69;49;2;0;0;0;0
2020-02-01 10:15:00;84;68;2;83;48;3;0;0;0;0
2020-02-01 10:30:00;93;59;3;83;48;262;0;0;0;0
2020-02-01 10:45:00;70;69;4;83;47;7;0;0;0;0
