DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-01-26 00:00:00;28;21;2;0;0;28;15;0;0
2020-01-26 00:15:00;36;33;0;0;0;33;24;0;2
2020-01-26 00:30:00;23;26;0;0;0;19;15;0;0
2020-01-26 00:45:00;25;28;0;0;0;20;16;0;0
2020-01-26 01:00:00;16;16;0;0;0;20;17;0;0
2020-01-26 01:15:00;29;26;3;2;1;24;12;0;0
2020-01-26 01:30:00;23;14;0;1;0;15;8;0;0
2020-01-26 01:45:00;20;26;0;0;0;16;13;0;0
2020-01-26 02:00:00;18;14;0;0;0;16;11;0;0
2020-01-26 02:15:00;16;14;0;0;0;17;7;0;0
2020-01-26 02:30:00;17;10;0;0;1;10;6;0;0
2020-01-26 02:45:00;19;13;0;2;0;9;1;0;0
2020-01-26 03:00:00;8;11;0;0;0;13;5;0;0
2020-01-26 03:15:00;19;12;0;0;0;9;7;0;0
2020-01-26 03:30:00;11;5;0;0;0;9;9;0;0
2020-01-26 03:45:00;15;13;0;0;0;13;5;0;0
2020-01-26 04:00:00;9;6;1;0;0;6;4;0;0
2020-01-26 04:15:00;9;8;0;0;0;6;8;0;0
2020-01-26 04:30:00;11;9;0;0;0;7;9;0;0
2020-01-26 04:45:00;8;6;0;0;0;8;8;0;0
2020-01-26 05:00:00;11;9;0;0;0;11;8;0;0
2020-01-26 05:15:00;20;9;0;0;0;13;11;0;0
2020-01-26 05:30:00;13;8;0;0;0;21;16;0;1
2020-01-26 05:45:00;23;10;0;0;0;25;20;0;1
2020-01-26 06:00:00;17;12;0;0;0;14;9;0;2
2020-01-26 06:15:00;17;8;0;1;0;10;6;0;0
2020-01-26 06:30:00;17;9;0;0;0;19;7;0;0
2020-01-26 06:45:00;17;9;0;0;0;10;10;0;1
2020-01-26 07:00:00;17;16;0;0;0;13;10;0;0
2020-01-26 07:15:00;23;11;0;1;0;17;11;0;1
2020-01-26 07:30:00;22;14;0;0;0;17;7;0;0
2020-01-26 07:45:00;18;18;0;0;0;23;11;0;1
2020-01-26 08:00:00;23;13;1;0;1;21;15;0;1
2020-01-26 08:15:00;27;12;1;0;0;20;20;0;1
2020-01-26 08:30:00;37;15;1;1;0;12;14;0;0
2020-01-26 08:45:00;31;20;1;1;0;37;29;0;2
2020-01-26 09:00:00;31;23;2;2;1;29;23;0;1
2020-01-26 09:15:00;39;24;1;2;1;44;31;0;3
2020-01-26 09:30:00;49;29;0;0;0;38;31;0;0
2020-01-26 09:45:00;68;43;2;0;1;82;62;0;2
2020-01-26 10:00:00;58;47;2;1;0;58;40;0;1
2020-01-26 10:15:00;69;51;0;1;0;58;41;0;1
2020-01-26 10:30:00;55;36;2;1;0;48;52;0;2
2020-01-26 10:45:00;61;55;0;1;0;67;57;0;1
2020-01-26 11:00:00;60;60;1;1;0;66;60;0;2
2020-01-26 11:15:00;64;56;2;0;4;70;63;0;1
2020-01-26 11:30:00;62;43;2;1;1;70;42;0;2
2020-01-26 11:45:00;75;72;1;0;0;72;53;0;3
2020-01-26 12:00:00;57;58;1;1;1;68;44;0;1
2020-01-26 12:15:00;77;73;1;1;0;93;67;3;1
2020-01-26 12:30:00;72;77;2;1;0;68;55;0;1
2020-01-26 12:45:00;88;95;3;1;1;75;66;0;1
2020-01-26 13:00:00;82;84;2;1;1;72;68;0;0
2020-01-26 13:15:00;75;92;2;2;4;83;92;0;3
2020-01-26 13:30:00;78;61;2;2;2;95;83;2;0
2020-01-26 13:45:00;97;79;0;6;3;116;112;1;2
2020-01-26 14:00:00;87;84;2;4;0;80;82;0;1
2020-01-26 14:15:00;91;88;1;1;1;98;70;7;2
2020-01-26 14:30:00;83;76;2;1;1;85;83;0;3
2020-01-26 14:45:00;101;97;2;1;3;99;88;0;2
2020-01-26 15:00:00;79;88;0;2;4;72;73;0;1
2020-01-26 15:15:00;90;78;2;3;0;79;69;0;1
2020-01-26 15:30:00;72;71;2;1;1;60;69;2;1
2020-01-26 15:45:00;102;103;1;4;4;111;88;0;1
2020-01-26 16:00:00;78;83;1;0;1;93;79;0;0
2020-01-26 16:15:00;93;90;0;4;4;87;96;0;1
2020-01-26 16:30:00;95;82;1;2;1;85;76;0;1
2020-01-26 16:45:00;99;94;2;3;3;97;89;0;1
2020-01-26 17:00:00;93;83;1;4;1;86;99;6;1
2020-01-26 17:15:00;97;90;1;1;1;100;106;0;2
2020-01-26 17:30:00;91;83;3;0;1;91;73;0;3
2020-01-26 17:45:00;86;94;1;4;0;99;97;0;1
2020-01-26 18:00:00;78;65;0;1;3;73;83;0;0
2020-01-26 18:15:00;94;97;0;2;1;72;72;0;0
2020-01-26 18:30:00;71;66;5;2;0;74;65;0;1
2020-01-26 18:45:00;72;57;0;2;1;76;78;0;1
2020-01-26 19:00:00;79;66;1;4;2;71;57;0;2
2020-01-26 19:15:00;69;63;1;2;2;72;63;0;0
2020-01-26 19:30:00;61;56;1;2;1;66;55;0;1
2020-01-26 19:45:00;82;92;2;1;0;83;72;0;2
2020-01-26 20:00:00;58;53;0;3;1;62;43;0;0
2020-01-26 20:15:00;60;70;0;4;3;64;52;0;1
2020-01-26 20:30:00;62;42;0;1;1;51;48;0;1
2020-01-26 20:45:00;53;40;3;4;2;73;57;0;0
2020-01-26 21:00:00;46;51;0;1;2;55;43;0;0
2020-01-26 21:15:00;43;40;1;2;1;63;48;0;0
2020-01-26 21:30:00;33;26;0;3;2;52;32;0;0
2020-01-26 21:45:00;35;35;2;1;0;54;33;0;1
2020-01-26 22:00:00;59;36;1;3;0;27;21;0;1
2020-01-26 22:15:00;36;27;1;0;0;36;24;0;0
2020-01-26 22:30:00;22;15;1;0;1;28;19;0;0
2020-01-26 22:45:00;34;28;0;1;1;31;20;0;0
2020-01-26 23:00:00;24;19;0;0;1;29;20;0;0
2020-01-26 23:15:00;30;11;0;1;0;25;9;0;0
2020-01-26 23:30:00;20;8;0;0;0;16;9;0;0
2020-01-26 23:45:00;12;9;0;1;0;13;10;0;0
