DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-01-18 00:00:00;32;27;0;0;0;16;12;0;1
2020-01-18 00:15:00;23;31;0;1;0;23;15;0;0
2020-01-18 00:30:00;24;13;0;1;0;21;18;0;1
2020-01-18 00:45:00;23;13;0;1;1;13;16;0;0
2020-01-18 01:00:00;23;10;0;1;1;22;11;0;0
2020-01-18 01:15:00;21;18;1;0;0;21;6;0;0
2020-01-18 01:30:00;30;20;0;0;0;15;8;0;0
2020-01-18 01:45:00;15;8;1;0;0;9;4;0;0
2020-01-18 02:00:00;23;18;0;0;0;17;14;0;0
2020-01-18 02:15:00;17;10;0;0;0;15;8;0;0
2020-01-18 02:30:00;10;12;0;0;0;16;9;0;0
2020-01-18 02:45:00;8;6;0;0;0;8;6;0;0
2020-01-18 03:00:00;12;5;0;0;1;9;3;0;0
2020-01-18 03:15:00;12;8;0;0;0;9;5;0;0
2020-01-18 03:30:00;6;5;0;0;0;9;6;0;0
2020-01-18 03:45:00;8;6;0;0;0;9;4;0;0
2020-01-18 04:00:00;9;4;1;0;0;6;4;0;0
2020-01-18 04:15:00;8;7;0;0;1;10;1;0;0
2020-01-18 04:30:00;12;6;1;0;0;11;1;0;0
2020-01-18 04:45:00;9;12;3;0;0;7;7;0;0
2020-01-18 05:00:00;16;13;0;1;1;25;9;0;0
2020-01-18 05:15:00;24;16;0;0;1;36;13;0;0
2020-01-18 05:30:00;35;23;0;0;1;55;35;0;2
2020-01-18 05:45:00;76;81;3;0;2;47;39;0;0
2020-01-18 06:00:00;132;96;2;0;1;36;27;0;0
2020-01-18 06:15:00;61;49;6;1;1;35;18;0;0
2020-01-18 06:30:00;43;34;1;1;5;53;40;0;0
2020-01-18 06:45:00;40;27;3;0;11;28;17;0;0
2020-01-18 07:00:00;28;33;2;4;8;37;26;0;0
2020-01-18 07:15:00;36;22;2;2;9;38;24;0;0
2020-01-18 07:30:00;44;34;5;6;3;41;40;0;0
