DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-25 16:15:00;35;0;16;11;28;0;4;4;3;0;0;0;0;0
2020-12-25 16:30:00;40;0;16;10;27;0;7;7;0;0;0;0;5;0
2020-12-25 16:45:00;38;0;9;11;30;0;4;5;3;0;0;1;0;0
2020-12-25 17:00:00;38;0;10;9;19;0;6;7;0;0;0;0;0;0
2020-12-25 17:15:00;27;0;14;7;21;0;3;3;0;0;0;0;0;0
2020-12-25 17:30:00;29;0;7;6;11;0;4;4;0;0;1;0;0;0
2020-12-25 17:45:00;24;0;5;3;13;0;6;5;0;0;0;0;0;0
2020-12-25 18:00:00;23;0;45;5;19;0;1;2;6;0;0;0;0;0
2020-12-25 18:15:00;23;0;11;6;8;0;2;2;0;0;0;0;0;0
2020-12-25 18:30:00;24;0;8;7;8;0;4;4;0;0;0;0;0;0
2020-12-25 18:45:00;16;0;11;7;21;0;3;3;0;0;0;0;3;0
2020-12-25 19:00:00;25;0;5;3;11;0;4;3;0;0;0;0;0;0
2020-12-25 19:15:00;15;0;9;7;11;0;2;2;0;0;0;0;0;0
2020-12-25 19:30:00;27;0;6;6;10;0;9;9;0;0;0;0;0;0
2020-12-25 19:45:00;22;0;11;8;9;0;8;7;0;0;0;0;0;0
2020-12-25 20:00:00;22;0;10;6;21;0;2;4;0;0;0;0;0;0
2020-12-25 20:15:00;23;0;4;4;9;0;8;8;0;0;0;0;0;0
2020-12-25 20:30:00;40;0;16;13;18;0;11;9;1;1;1;0;0;0
2020-12-25 20:45:00;28;0;8;8;24;0;5;5;0;0;0;0;0;0
2020-12-25 21:00:00;8;0;2;2;6;0;0;0;0;0;0;0;0;0
2020-12-25 21:15:00;3;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-25 21:30:00;3;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-12-25 21:45:00;3;0;0;0;1;0;3;3;0;0;0;0;0;0
2020-12-25 22:00:00;2;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-25 22:15:00;3;0;0;0;5;0;3;2;0;0;0;0;0;0
2020-12-25 22:30:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-25 22:45:00;3;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-25 23:00:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 23:15:00;6;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-25 23:30:00;4;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-25 23:45:00;3;0;2;1;1;0;1;1;0;0;0;0;0;0
