DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-09-19 00:00:00;12;2;6;6;2;6;5;0;0
2020-09-19 00:15:00;26;9;9;10;1;8;12;0;4
2020-09-19 00:30:00;12;7;3;10;4;5;5;0;1
2020-09-19 00:45:00;4;7;1;9;4;5;2;0;1
2020-09-19 01:00:00;8;1;4;5;0;10;7;0;4
2020-09-19 01:15:00;17;13;5;7;1;10;11;0;2
2020-09-19 01:30:00;6;6;5;6;2;4;6;0;5
2020-09-19 01:45:00;7;3;3;4;2;5;2;0;1
2020-09-19 02:00:00;14;4;0;4;2;2;4;0;4
2020-09-19 02:15:00;6;6;2;6;6;5;2;0;0
2020-09-19 02:30:00;6;3;0;3;0;2;3;0;1
2020-09-19 02:45:00;7;3;3;3;1;6;4;0;1
2020-09-19 03:00:00;2;1;0;3;0;3;1;0;0
2020-09-19 03:15:00;2;4;1;5;6;4;3;0;1
2020-09-19 03:30:00;3;1;3;5;2;2;1;0;3
2020-09-19 03:45:00;6;1;1;2;0;2;3;0;0
2020-09-19 04:00:00;7;2;0;6;0;1;0;0;1
2020-09-19 04:15:00;6;3;2;8;0;4;2;0;0
2020-09-19 04:30:00;1;2;2;3;0;4;5;0;1
2020-09-19 04:45:00;4;2;2;10;1;5;2;0;3
2020-09-19 05:00:00;12;4;4;6;8;7;6;0;3
2020-09-19 05:15:00;14;6;0;9;1;7;7;0;1
2020-09-19 05:30:00;20;9;4;14;9;17;15;0;2
2020-09-19 05:45:00;14;6;2;38;26;13;6;0;2
2020-09-19 06:00:00;23;12;4;49;41;16;16;0;1
2020-09-19 06:15:00;18;8;3;38;34;17;14;0;8
2020-09-19 06:30:00;25;9;10;22;5;21;13;0;8
2020-09-19 06:45:00;20;8;3;14;13;16;17;0;5
2020-09-19 07:00:00;19;11;2;16;7;15;9;0;4
2020-09-19 07:15:00;23;14;4;19;9;25;23;0;8
2020-09-19 07:30:00;34;13;8;16;7;23;19;0;3
2020-09-19 07:45:00;41;14;11;19;12;27;34;0;4
2020-09-19 08:00:00;45;16;9;28;13;19;23;0;2
2020-09-19 08:15:00;45;16;8;26;12;25;31;0;6
2020-09-19 08:30:00;45;24;17;24;7;38;37;0;10
2020-09-19 08:45:00;50;26;13;28;17;45;42;0;5
2020-09-19 09:00:00;50;35;15;35;18;40;36;0;10
2020-09-19 09:15:00;61;40;12;34;27;41;49;0;7
2020-09-19 09:30:00;62;34;17;42;36;47;69;0;15
2020-09-19 09:45:00;70;51;26;40;30;44;47;0;29
2020-09-19 10:00:00;62;45;24;49;34;47;47;0;30
2020-09-19 10:15:00;80;33;16;47;39;56;66;0;21
2020-09-19 10:30:00;83;46;23;53;47;56;47;0;35
2020-09-19 10:45:00;82;55;21;57;49;46;64;0;19
2020-09-19 11:00:00;75;39;21;51;38;48;47;0;21
2020-09-19 11:15:00;84;56;19;54;52;40;60;0;23
2020-09-19 11:30:00;76;56;25;49;42;61;55;0;18
2020-09-19 11:45:00;68;52;22;53;36;53;55;0;18
2020-09-19 12:00:00;79;57;19;49;42;54;69;0;9
2020-09-19 12:15:00;99;44;11;53;41;59;62;0;23
2020-09-19 12:30:00;83;56;22;53;48;60;68;0;24
2020-09-19 12:45:00;91;55;19;53;37;51;64;0;21
2020-09-19 13:00:00;94;37;21;53;42;65;70;0;26
2020-09-19 13:15:00;76;48;14;57;54;52;75;0;25
2020-09-19 13:30:00;83;47;18;52;49;67;65;0;20
2020-09-19 13:45:00;100;53;27;51;52;67;72;0;30
2020-09-19 14:00:00;94;46;28;48;48;73;66;0;17
2020-09-19 14:15:00;81;54;19;34;40;57;77;0;31
2020-09-19 14:30:00;87;51;16;46;58;65;66;0;35
2020-09-19 14:45:00;69;38;26;51;41;59;63;0;24
2020-09-19 15:00:00;72;52;30;52;39;77;70;0;19
2020-09-19 15:15:00;86;46;20;45;40;55;61;0;24
2020-09-19 15:30:00;88;50;9;40;34;69;75;0;29
2020-09-19 15:45:00;84;46;25;58;46;54;56;0;27
2020-09-19 16:00:00;95;50;21;42;34;58;64;0;21
2020-09-19 16:15:00;72;42;21;35;40;69;66;0;14
2020-09-19 16:30:00;73;53;28;45;39;59;57;0;18
2020-09-19 16:45:00;66;52;16;50;55;63;63;0;9
2020-09-19 17:00:00;72;36;14;46;33;55;60;0;18
2020-09-19 17:15:00;87;41;21;48;37;60;59;0;22
2020-09-19 17:30:00;82;36;25;53;37;66;77;0;17
2020-09-19 17:45:00;87;53;21;27;34;64;78;0;25
2020-09-19 18:00:00;64;40;15;47;37;59;62;0;20
2020-09-19 18:15:00;72;42;18;52;46;70;77;0;14
2020-09-19 18:30:00;53;40;21;38;29;58;78;0;9
2020-09-19 18:45:00;65;52;21;30;23;52;57;0;11
2020-09-19 19:00:00;53;30;17;39;24;57;64;0;8
2020-09-19 19:15:00;55;33;17;26;23;51;49;0;12
2020-09-19 19:30:00;43;25;21;32;27;37;55;0;2
2020-09-19 19:45:00;51;36;14;34;11;52;58;0;9
2020-09-19 20:00:00;46;25;13;43;22;54;46;0;5
2020-09-19 20:15:00;37;23;7;38;21;42;51;0;6
2020-09-19 20:30:00;61;26;9;30;24;33;40;0;5
2020-09-19 20:45:00;33;22;18;18;12;35;31;0;6
2020-09-19 21:00:00;40;14;16;17;12;29;38;0;6
2020-09-19 21:15:00;23;16;12;15;9;29;22;0;7
2020-09-19 21:30:00;37;20;14;17;11;28;18;0;2
2020-09-19 21:45:00;33;29;5;18;8;22;23;0;8
2020-09-19 22:00:00;30;43;12;23;14;25;22;0;4
2020-09-19 22:15:00;32;13;9;20;10;19;11;0;5
2020-09-19 22:30:00;26;11;4;15;6;21;9;0;2
2020-09-19 22:45:00;31;7;3;17;8;17;13;0;5
2020-09-19 23:00:00;25;10;9;14;6;18;14;0;2
2020-09-19 23:15:00;27;9;8;12;10;12;5;0;1
2020-09-19 23:30:00;24;6;8;13;5;16;15;0;2
