DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-09-05 00:00:00;19;9;2;7;4;5;3;0;1
2020-09-05 00:15:00;16;3;8;7;6;10;7;0;4
2020-09-05 00:30:00;16;8;7;8;11;16;5;0;2
2020-09-05 00:45:00;12;8;5;10;11;8;7;0;3
2020-09-05 01:00:00;14;4;2;10;3;8;5;0;0
2020-09-05 01:15:00;17;4;1;10;5;10;9;0;2
2020-09-05 01:30:00;13;4;1;5;2;4;3;0;1
2020-09-05 01:45:00;6;6;9;9;4;8;4;0;2
2020-09-05 02:00:00;7;3;4;6;2;3;3;0;0
2020-09-05 02:15:00;6;4;4;7;3;3;3;0;3
2020-09-05 02:30:00;4;3;3;3;0;5;4;0;0
2020-09-05 02:45:00;6;5;2;2;0;4;1;0;0
2020-09-05 03:00:00;3;2;1;6;2;5;5;0;0
2020-09-05 03:15:00;5;0;1;3;0;6;5;0;0
2020-09-05 03:30:00;1;0;1;6;1;3;4;0;2
2020-09-05 03:45:00;3;4;2;1;1;4;4;0;1
2020-09-05 04:00:00;4;3;3;4;0;4;2;0;1
2020-09-05 04:15:00;2;1;3;4;2;3;0;0;4
2020-09-05 04:30:00;3;4;0;3;4;3;2;0;2
2020-09-05 04:45:00;5;0;2;7;3;5;4;0;2
2020-09-05 05:00:00;12;8;1;5;2;5;6;0;2
2020-09-05 05:15:00;14;10;4;5;5;15;3;0;1
2020-09-05 05:30:00;16;10;5;12;6;14;15;0;1
2020-09-05 05:45:00;16;8;3;42;30;10;11;0;1
2020-09-05 06:00:00;25;9;4;54;50;10;26;0;1
2020-09-05 06:15:00;10;11;3;38;28;12;8;0;6
2020-09-05 06:30:00;20;10;7;16;6;21;24;0;3
2020-09-05 06:45:00;24;5;4;18;11;17;11;0;7
2020-09-05 07:00:00;24;12;4;18;4;11;11;0;4
2020-09-05 07:15:00;26;12;5;20;8;24;14;0;3
2020-09-05 07:30:00;20;10;6;15;4;15;22;0;2
2020-09-05 07:45:00;35;13;4;25;19;21;29;0;6
2020-09-05 08:00:00;28;11;14;22;14;21;30;0;3
2020-09-05 08:15:00;41;18;19;34;12;20;25;0;4
2020-09-05 08:30:00;42;21;8;33;15;26;30;0;6
2020-09-05 08:45:00;53;26;19;24;22;52;42;0;5
2020-09-05 09:00:00;54;30;14;29;23;30;41;0;13
2020-09-05 09:15:00;67;32;21;33;25;45;58;0;10
2020-09-05 09:30:00;71;35;15;42;30;47;47;0;17
2020-09-05 09:45:00;77;39;25;36;26;43;64;0;22
2020-09-05 10:00:00;71;40;24;49;39;48;54;0;15
2020-09-05 10:15:00;73;46;22;43;32;66;61;0;21
2020-09-05 10:30:00;60;37;15;49;43;47;59;0;30
2020-09-05 10:45:00;75;47;19;52;36;55;56;0;15
2020-09-05 11:00:00;77;61;19;51;41;61;54;0;20
