DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-11-01 00:00:00;4;6;13;1;1;1;10;0;0
2019-11-01 00:15:00;6;17;18;5;2;0;9;0;3
2019-11-01 00:30:00;7;13;21;3;2;2;9;0;0
2019-11-01 00:45:00;4;10;15;2;1;0;14;0;0
2019-11-01 01:00:00;4;5;8;4;1;0;9;0;0
2019-11-01 01:15:00;2;4;7;4;2;0;13;0;0
2019-11-01 01:30:00;12;11;21;1;0;0;9;0;0
2019-11-01 01:45:00;6;10;14;4;1;0;9;0;0
2019-11-01 02:00:00;3;4;11;0;0;0;8;0;0
2019-11-01 02:15:00;6;7;14;3;2;0;5;0;0
2019-11-01 02:30:00;2;3;6;1;0;1;7;0;0
2019-11-01 02:45:00;5;5;13;3;3;0;6;0;0
2019-11-01 03:00:00;4;6;11;1;0;0;6;0;0
2019-11-01 03:15:00;10;6;12;5;1;1;5;0;0
2019-11-01 03:30:00;1;1;2;1;1;0;5;0;0
2019-11-01 03:45:00;5;6;9;2;1;1;8;0;0
2019-11-01 04:00:00;6;5;9;1;0;0;3;0;0
2019-11-01 04:15:00;2;7;12;2;1;1;9;0;0
2019-11-01 04:30:00;0;3;3;0;0;0;3;0;0
2019-11-01 04:45:00;1;3;4;1;0;0;2;0;0
2019-11-01 05:00:00;4;4;7;1;1;1;6;0;0
2019-11-01 05:15:00;0;1;2;1;0;0;5;0;0
2019-11-01 05:30:00;0;5;8;5;0;0;10;0;0
2019-11-01 05:45:00;6;12;17;8;0;0;10;0;0
2019-11-01 06:00:00;8;5;11;8;0;1;5;0;2
2019-11-01 06:15:00;6;7;16;2;0;1;10;0;0
2019-11-01 06:30:00;7;5;14;5;0;0;9;0;0
2019-11-01 06:45:00;5;5;11;0;0;0;11;0;0
2019-11-01 07:00:00;8;9;22;3;0;0;14;0;0
2019-11-01 07:15:00;7;11;21;2;1;0;16;0;0
2019-11-01 07:30:00;4;8;14;2;2;0;13;0;0
2019-11-01 07:45:00;10;12;18;2;1;2;19;0;0
2019-11-01 08:00:00;22;15;33;5;0;1;20;0;0
2019-11-01 08:15:00;10;12;20;2;1;1;22;0;0
2019-11-01 08:30:00;16;15;25;1;1;1;19;0;0
2019-11-01 08:45:00;20;18;39;3;0;0;24;0;0
2019-11-01 09:00:00;17;15;33;3;1;0;19;0;0
2019-11-01 09:15:00;26;23;38;3;3;1;26;0;0
2019-11-01 09:30:00;13;20;37;10;6;0;42;0;0
2019-11-01 09:45:00;20;22;44;8;4;0;42;0;5
2019-11-01 10:00:00;30;21;46;8;5;0;45;1;0
2019-11-01 10:15:00;22;29;51;11;5;2;49;1;0
2019-11-01 10:30:00;26;24;43;14;7;0;55;3;6
2019-11-01 10:45:00;29;33;61;10;6;1;38;0;3
2019-11-01 11:00:00;32;36;69;7;5;1;67;7;0
2019-11-01 11:15:00;41;32;63;13;8;3;60;0;3
2019-11-01 11:30:00;36;35;60;11;8;0;52;2;8
2019-11-01 11:45:00;41;40;69;30;8;6;56;5;4
2019-11-01 12:00:00;41;58;77;14;10;4;51;0;1
2019-11-01 12:15:00;25;27;50;8;6;0;37;0;3
2019-11-01 12:30:00;30;34;52;6;6;3;55;2;0
2019-11-01 12:45:00;42;33;65;11;6;3;64;0;0
2019-11-01 13:00:00;32;31;43;23;10;2;73;27;4
2019-11-01 13:15:00;30;33;67;12;7;1;73;0;1
2019-11-01 13:30:00;29;29;70;9;7;3;84;10;2
2019-11-01 13:45:00;37;41;71;8;7;3;54;6;0
2019-11-01 14:00:00;43;41;66;19;9;0;59;0;3
2019-11-01 14:15:00;32;36;51;12;6;5;58;5;12
2019-11-01 14:30:00;48;45;67;15;9;2;65;1;10
2019-11-01 14:45:00;28;30;58;8;5;0;59;1;0
2019-11-01 15:00:00;32;34;62;9;8;7;52;8;20
2019-11-01 15:15:00;29;42;59;17;11;5;64;13;1
2019-11-01 15:30:00;28;28;49;8;7;1;64;3;0
2019-11-01 15:45:00;39;47;73;10;6;6;69;9;3
2019-11-01 16:00:00;39;48;60;18;12;5;52;0;0
2019-11-01 16:15:00;41;48;64;13;11;7;62;5;8
2019-11-01 16:30:00;29;28;50;12;9;6;48;0;1
2019-11-01 16:45:00;28;35;55;14;6;9;43;0;1
2019-11-01 17:00:00;24;33;45;7;5;6;52;0;2
2019-11-01 17:15:00;30;26;40;11;10;6;61;0;0
2019-11-01 17:30:00;35;34;48;15;10;9;65;0;0
2019-11-01 17:45:00;15;28;41;3;1;1;56;0;6
2019-11-01 18:00:00;18;32;53;10;7;5;54;0;0
2019-11-01 18:15:00;18;31;45;13;5;5;46;0;0
2019-11-01 18:30:00;26;35;61;5;5;3;48;0;0
2019-11-01 18:45:00;18;27;41;7;6;2;45;0;0
2019-11-01 19:00:00;21;28;38;9;3;1;39;0;0
2019-11-01 19:15:00;19;28;35;10;6;1;38;0;0
2019-11-01 19:30:00;16;30;40;9;10;5;42;0;0
2019-11-01 19:45:00;23;27;37;9;4;8;55;0;0
2019-11-01 20:00:00;13;18;39;0;0;1;40;0;0
2019-11-01 20:15:00;22;24;47;7;4;5;44;0;1
2019-11-01 20:30:00;14;28;36;6;5;4;42;0;0
2019-11-01 20:45:00;7;10;24;6;2;4;33;0;0
2019-11-01 21:00:00;19;27;49;10;1;2;27;0;0
2019-11-01 21:15:00;12;23;34;5;2;2;32;0;0
2019-11-01 21:30:00;13;27;39;8;4;2;42;0;0
2019-11-01 21:45:00;16;21;37;5;3;4;39;0;0
2019-11-01 22:00:00;14;13;29;6;0;1;19;0;0
2019-11-01 22:15:00;13;14;31;7;3;1;22;0;0
2019-11-01 22:30:00;16;21;34;1;0;1;18;0;0
2019-11-01 22:45:00;12;17;30;4;2;0;22;0;0
2019-11-01 23:00:00;8;13;22;3;1;3;20;0;0
2019-11-01 23:15:00;15;16;28;1;0;0;15;0;0
2019-11-01 23:30:00;11;9;18;2;0;1;15;0;0
2019-11-01 23:45:00;7;10;17;3;1;2;15;0;0
