DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-07 00:00:00;2;2;4;1;4;1;3;5;4;0;5;3;0;0;0;0;0;0
2020-09-07 00:15:00;4;4;1;1;2;0;2;7;3;0;3;1;0;0;0;0;0;0
2020-09-07 00:30:00;0;3;10;3;1;1;4;5;2;0;2;1;0;0;0;0;0;0
2020-09-07 00:45:00;0;2;6;3;0;0;2;4;0;0;0;1;0;0;0;0;0;0
2020-09-07 01:00:00;2;2;2;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-09-07 01:15:00;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-07 01:30:00;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-09-07 01:45:00;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0
2020-09-07 02:00:00;0;0;0;0;0;1;0;2;1;1;2;1;0;0;0;0;0;0
2020-09-07 02:15:00;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-07 02:30:00;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-07 02:45:00;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-07 03:00:00;2;2;0;1;0;5;3;2;0;0;0;0;0;0;0;0;0;0
2020-09-07 03:15:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-07 03:30:00;0;0;0;0;2;2;1;2;1;0;1;2;0;0;0;0;0;0
2020-09-07 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-07 04:00:00;0;1;1;0;4;2;0;1;1;0;1;2;0;0;0;0;0;0
2020-09-07 04:15:00;2;2;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-09-07 04:30:00;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-07 04:45:00;1;3;0;0;0;2;1;3;1;0;1;1;0;0;0;0;0;0
2020-09-07 05:00:00;1;3;0;1;0;4;5;4;1;0;1;0;0;0;0;0;0;0
2020-09-07 05:15:00;6;5;0;0;2;0;6;5;0;1;1;2;0;0;0;0;2;0
2020-09-07 05:30:00;14;14;4;2;5;4;6;7;3;2;6;4;0;0;0;0;0;0
2020-09-07 05:45:00;31;29;3;3;7;6;3;11;6;4;9;10;0;0;0;0;0;0
2020-09-07 06:00:00;20;21;2;4;5;11;13;16;5;4;5;8;0;0;0;0;0;0
2020-09-07 06:15:00;30;29;5;10;16;19;18;23;6;2;11;13;0;0;0;0;0;0
2020-09-07 06:30:00;39;30;4;3;12;11;14;18;8;4;7;14;0;0;0;0;0;0
2020-09-07 06:45:00;28;27;4;3;23;9;18;14;5;4;10;9;0;1;0;3;2;1
2020-09-07 07:00:00;35;38;9;9;23;16;26;20;17;3;19;5;0;0;0;0;0;0
2020-09-07 07:15:00;31;35;10;5;26;24;25;27;7;5;9;9;0;0;0;0;0;0
2020-09-07 07:30:00;35;41;10;7;24;20;38;27;10;2;12;19;0;1;0;0;0;0
2020-09-07 07:45:00;45;55;17;9;31;25;29;39;9;4;14;14;0;0;0;0;0;0
2020-09-07 08:00:00;30;38;9;10;21;19;36;36;11;6;16;10;0;2;1;0;0;14
2020-09-07 08:15:00;30;35;8;5;20;18;33;27;12;5;17;13;0;0;0;0;0;0
2020-09-07 08:30:00;40;45;27;7;32;20;31;29;12;2;14;10;1;0;0;0;0;3
2020-09-07 08:45:00;31;33;17;30;24;28;37;29;16;4;19;17;1;1;0;4;0;0
2020-09-07 09:00:00;22;40;27;14;28;20;34;37;22;4;23;13;0;0;1;0;0;3
2020-09-07 09:15:00;34;38;29;18;30;26;41;30;21;3;20;9;0;2;0;3;0;3
2020-09-07 09:30:00;32;49;27;20;36;21;26;35;16;12;19;26;0;1;0;2;0;5
2020-09-07 09:45:00;21;27;28;21;32;27;27;28;25;10;29;18;0;0;0;1;0;0
2020-09-07 10:00:00;21;44;16;15;18;20;44;40;20;5;24;14;0;0;0;0;0;0
2020-09-07 10:15:00;16;33;22;15;27;23;52;39;20;9;20;15;0;1;0;0;0;8
2020-09-07 10:30:00;23;46;22;21;24;26;39;39;24;11;28;13;0;2;0;2;0;1
2020-09-07 10:45:00;32;48;18;14;20;21;62;44;28;12;34;17;0;1;0;13;1;3
2020-09-07 11:00:00;22;44;19;18;21;23;58;41;24;7;23;11;2;0;0;0;0;0
2020-09-07 11:15:00;22;34;20;23;23;28;47;46;32;11;37;15;0;0;0;6;0;0
2020-09-07 11:30:00;15;39;16;22;20;27;52;50;29;11;32;18;1;0;0;4;0;6
2020-09-07 11:45:00;24;48;20;22;19;24;47;36;19;10;24;14;2;0;0;1;0;4
2020-09-07 12:00:00;16;39;22;16;24;18;36;53;26;13;29;17;1;2;0;0;0;1
2020-09-07 12:15:00;16;25;9;15;15;21;57;44;24;16;30;22;0;0;0;1;0;1
2020-09-07 12:30:00;18;33;26;20;24;28;45;41;21;12;28;13;1;0;0;5;0;0
2020-09-07 12:45:00;17;34;14;9;20;27;32;26;21;8;27;11;0;0;0;0;0;1
2020-09-07 13:00:00;23;39;19;14;21;17;57;35;18;12;24;17;0;0;0;0;0;13
2020-09-07 13:15:00;20;30;6;9;12;15;38;52;25;6;33;13;0;0;0;6;0;2
2020-09-07 13:30:00;13;31;16;25;19;23;56;39;30;8;31;20;2;0;0;1;2;1
