DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-14 00:00:00;1;4;2;1;2;1;3;4;3;0;3;1;0;0;0;0;0;0
2020-09-14 00:15:00;0;0;0;1;0;2;4;6;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:30:00;1;4;1;1;1;1;2;3;3;0;3;0;0;0;0;0;0;0
2020-09-14 00:45:00;1;1;0;2;0;4;6;9;1;1;1;0;0;0;0;0;0;0
2020-09-14 01:00:00;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0
2020-09-14 01:15:00;0;2;2;1;2;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:45:00;1;2;2;2;2;3;2;1;0;1;0;2;0;0;0;0;0;0
2020-09-14 02:00:00;1;1;0;0;0;1;2;4;0;0;0;1;0;0;0;0;0;0
2020-09-14 02:15:00;1;1;0;1;0;2;1;2;0;1;0;1;0;0;0;0;0;0
2020-09-14 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:45:00;1;1;0;0;0;1;1;2;0;0;1;1;0;0;0;0;0;0
2020-09-14 03:00:00;1;2;1;0;2;1;3;3;0;1;1;1;0;0;0;0;0;0
2020-09-14 03:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:30:00;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:45:00;0;0;1;0;1;1;4;4;1;1;1;1;0;0;0;0;0;0
2020-09-14 04:00:00;2;2;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0
2020-09-14 04:15:00;1;1;0;0;0;1;3;2;2;0;3;2;0;0;0;0;0;0
2020-09-14 04:30:00;1;1;1;1;1;2;2;2;0;0;0;1;0;0;0;0;0;0
2020-09-14 04:45:00;2;3;0;2;0;2;2;2;0;0;0;2;0;0;0;0;0;0
2020-09-14 05:00:00;1;0;2;0;2;3;5;4;3;0;2;1;0;0;0;0;0;0
2020-09-14 05:15:00;3;3;0;1;0;1;3;4;2;1;2;3;0;0;0;0;0;1
2020-09-14 05:30:00;14;9;4;5;5;5;5;6;1;4;3;8;0;0;0;0;0;0
2020-09-14 05:45:00;27;24;5;5;6;8;8;11;10;3;10;9;0;0;0;3;0;0
2020-09-14 06:00:00;23;16;9;5;8;9;14;17;6;2;9;6;0;0;0;0;0;0
2020-09-14 06:15:00;31;33;10;11;12;19;25;30;2;1;2;5;0;0;0;1;0;0
2020-09-14 06:30:00;30;23;16;2;15;5;16;15;3;3;3;12;0;0;0;0;0;0
