DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-03-02 00:00:00;4;4;2;0;1;0;0;1;0;0
2020-03-02 00:15:00;1;2;6;3;0;0;0;0;0;0
2020-03-02 00:30:00;2;0;2;1;0;0;0;0;0;0
2020-03-02 00:45:00;5;5;0;2;0;0;0;0;0;0
2020-03-02 01:00:00;0;1;2;0;0;0;0;0;0;0
2020-03-02 01:15:00;3;2;1;1;0;0;0;0;0;0
2020-03-02 01:30:00;3;4;1;1;0;0;0;2;0;0
2020-03-02 01:45:00;3;2;0;0;0;0;0;0;0;0
2020-03-02 02:00:00;1;1;0;0;2;1;1;0;0;0
2020-03-02 02:15:00;2;3;1;0;0;1;0;1;0;0
2020-03-02 02:30:00;7;6;1;0;0;0;0;1;0;0
2020-03-02 02:45:00;1;2;2;0;0;0;0;0;0;0
2020-03-02 03:00:00;2;2;0;1;0;0;0;0;0;0
2020-03-02 03:15:00;2;1;1;1;0;0;0;0;0;0
2020-03-02 03:30:00;5;5;2;1;0;0;0;0;0;0
2020-03-02 03:45:00;3;4;5;2;0;0;0;1;0;0
2020-03-02 04:00:00;4;6;6;3;0;0;0;1;0;0
2020-03-02 04:15:00;16;9;5;3;0;0;1;1;0;0
2020-03-02 04:30:00;13;4;10;1;0;0;1;1;0;0
2020-03-02 04:45:00;40;11;36;3;0;2;2;3;0;0
2020-03-02 05:00:00;75;11;67;3;2;2;0;1;0;0
2020-03-02 05:15:00;124;15;143;7;1;1;2;8;0;0
2020-03-02 05:30:00;171;17;147;12;4;10;4;14;0;0
2020-03-02 05:45:00;101;16;73;2;1;1;2;6;1;0
2020-03-02 06:00:00;56;17;85;5;3;4;3;8;0;0
2020-03-02 06:15:00;57;33;88;1;2;0;6;5;0;0
2020-03-02 06:30:00;72;36;107;3;0;0;6;7;0;0
2020-03-02 06:45:00;71;40;116;4;2;0;2;7;0;0
2020-03-02 07:00:00;73;41;91;4;2;3;6;9;0;0
2020-03-02 07:15:00;75;33;105;4;4;2;8;4;1;0
2020-03-02 07:30:00;76;62;149;8;6;3;20;10;1;4
2020-03-02 07:45:00;79;83;112;13;7;14;6;6;3;0
2020-03-02 08:00:00;90;58;141;14;11;10;19;10;5;0
2020-03-02 08:15:00;60;60;119;10;6;8;14;8;1;0
2020-03-02 08:30:00;62;55;79;8;9;5;16;10;2;3
2020-03-02 08:45:00;51;57;85;5;3;8;13;15;3;3
2020-03-02 09:00:00;41;40;59;3;6;4;8;8;3;1
2020-03-02 09:15:00;30;47;48;2;5;6;7;8;2;0
2020-03-02 09:30:00;40;66;58;2;5;7;10;7;6;0
2020-03-02 09:45:00;32;70;56;8;7;8;14;9;3;0
2020-03-02 10:00:00;22;38;70;6;3;5;12;10;4;0
2020-03-02 10:15:00;28;48;78;1;6;4;16;5;5;0
2020-03-02 10:30:00;32;58;74;7;6;2;13;8;3;0
2020-03-02 10:45:00;23;35;80;6;6;3;10;14;0;0
2020-03-02 11:00:00;27;46;65;6;12;7;15;14;3;0
2020-03-02 11:15:00;36;66;86;5;7;5;20;14;4;1
2020-03-02 11:30:00;39;54;59;6;14;4;18;9;0;0
2020-03-02 11:45:00;42;55;76;5;10;4;18;11;2;0
2020-03-02 12:00:00;36;62;82;8;13;4;26;17;2;0
2020-03-02 12:15:00;37;61;88;1;7;2;27;18;2;0
2020-03-02 12:30:00;54;55;81;3;10;2;22;18;5;9
2020-03-02 12:45:00;46;45;101;7;9;5;22;13;0;0
2020-03-02 13:00:00;68;61;100;5;10;6;20;13;1;0
2020-03-02 13:15:00;96;54;118;11;8;6;19;14;2;1
2020-03-02 13:30:00;126;41;101;13;8;11;23;11;2;0
2020-03-02 13:45:00;80;54;86;10;13;9;39;22;1;7
2020-03-02 14:00:00;59;75;109;8;75;6;105;137;2;1
2020-03-02 14:15:00;29;63;57;4;64;6;152;75;2;0
2020-03-02 14:30:00;41;133;85;5;24;4;120;63;5;35
2020-03-02 14:45:00;31;79;66;4;21;5;46;20;2;1
2020-03-02 15:00:00;31;72;86;6;19;4;63;35;3;7
2020-03-02 15:15:00;27;80;62;1;23;7;55;35;1;1
2020-03-02 15:30:00;34;85;98;5;21;5;56;44;3;5
2020-03-02 15:45:00;31;93;83;6;17;5;46;33;4;12
2020-03-02 16:00:00;53;116;115;5;27;6;54;26;2;6
2020-03-02 16:15:00;27;91;84;10;26;4;48;26;8;5
2020-03-02 16:30:00;38;94;96;4;19;2;44;35;5;5
2020-03-02 16:45:00;48;81;77;3;15;9;49;27;7;3
2020-03-02 17:00:00;30;60;77;4;33;5;41;23;3;7
2020-03-02 17:15:00;37;65;71;3;15;6;36;28;0;0
2020-03-02 17:30:00;44;71;84;2;15;9;32;21;4;0
2020-03-02 17:45:00;29;54;65;3;13;2;21;17;2;0
2020-03-02 18:00:00;37;59;70;2;11;1;18;16;5;8
2020-03-02 18:15:00;35;49;64;1;10;6;22;16;2;4
2020-03-02 18:30:00;26;42;58;6;9;5;20;12;2;2
2020-03-02 18:45:00;28;39;51;3;16;6;18;10;0;0
2020-03-02 19:00:00;34;42;57;9;11;4;14;8;2;14
2020-03-02 19:15:00;23;34;51;3;4;2;8;10;0;0
2020-03-02 19:30:00;29;27;36;1;9;5;6;7;0;0
2020-03-02 19:45:00;11;25;52;5;3;1;2;5;0;0
2020-03-02 20:00:00;18;22;43;4;0;0;4;6;1;0
2020-03-02 20:15:00;11;9;37;2;3;1;6;2;0;0
2020-03-02 20:30:00;27;12;27;1;1;0;1;8;0;0
2020-03-02 20:45:00;36;14;34;1;1;1;3;6;1;0
2020-03-02 21:00:00;93;19;84;3;3;2;3;8;0;0
2020-03-02 21:15:00;145;25;109;4;4;5;6;10;0;0
2020-03-02 21:30:00;113;16;62;7;6;4;12;16;0;0
2020-03-02 21:45:00;37;31;20;9;36;1;43;60;0;0
2020-03-02 22:00:00;23;38;17;10;70;2;87;58;0;0
2020-03-02 22:15:00;11;22;12;10;52;1;32;32;1;5
2020-03-02 22:30:00;17;16;8;7;17;0;0;9;0;0
2020-03-02 22:45:00;11;11;3;0;2;0;1;3;0;0
2020-03-02 23:00:00;7;11;7;4;4;0;6;2;0;0
2020-03-02 23:15:00;7;8;10;0;1;2;1;4;0;0
2020-03-02 23:30:00;2;4;3;4;0;1;1;0;0;0
2020-03-02 23:45:00;2;2;4;1;1;0;0;2;0;0
