DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-10-30 00:00:00;2;3;4;3;3;2;1;1;0;0;0;0;0
2019-10-30 00:15:00;1;1;2;2;1;2;1;2;0;0;0;0;0
2019-10-30 00:30:00;1;1;1;1;1;2;1;0;0;0;0;0;0
2019-10-30 00:45:00;0;2;2;2;5;5;2;1;0;0;0;0;0
2019-10-30 01:00:00;0;3;3;3;2;2;2;0;0;0;0;0;0
2019-10-30 01:15:00;0;1;1;1;3;0;2;2;0;0;0;0;0
2019-10-30 01:30:00;2;0;3;3;3;0;2;1;0;0;0;0;0
2019-10-30 01:45:00;1;1;0;0;0;2;0;3;0;0;0;0;0
2019-10-30 02:00:00;1;2;2;3;0;3;0;3;0;0;0;0;0
2019-10-30 02:15:00;0;1;2;2;2;0;2;0;0;0;0;0;0
2019-10-30 02:30:00;1;4;1;1;1;1;1;1;0;0;0;0;0
2019-10-30 02:45:00;0;4;1;1;5;0;4;3;0;0;0;0;0
2019-10-30 03:00:00;1;3;4;3;5;1;2;1;0;0;0;0;0
2019-10-30 03:15:00;0;0;2;2;3;3;2;4;0;0;0;0;0
2019-10-30 03:30:00;1;1;0;0;7;2;6;2;0;0;0;0;0
2019-10-30 03:45:00;0;2;5;5;4;3;2;1;0;0;0;0;0
2019-10-30 04:00:00;1;0;3;3;4;9;4;1;0;0;0;0;0
2019-10-30 04:15:00;0;1;5;5;2;4;2;2;0;0;0;0;0
2019-10-30 04:30:00;0;1;9;9;1;4;0;1;0;0;0;0;0
2019-10-30 04:45:00;1;9;20;20;9;7;5;3;0;0;0;0;0
2019-10-30 05:00:00;1;35;53;53;7;10;8;11;0;0;0;0;0
2019-10-30 05:15:00;10;70;121;125;7;16;8;17;0;0;0;0;0
2019-10-30 05:30:00;9;76;120;123;12;36;13;19;0;0;0;0;0
2019-10-30 05:45:00;3;41;78;75;5;122;19;68;0;0;0;0;0
2019-10-30 06:00:00;5;27;51;53;6;107;9;28;0;0;0;0;0
2019-10-30 06:15:00;3;43;48;48;13;41;14;38;0;0;0;0;0
2019-10-30 06:30:00;5;43;55;57;13;31;11;36;0;0;0;0;0
2019-10-30 06:45:00;10;34;75;77;13;30;13;25;0;0;0;0;0
2019-10-30 07:00:00;8;24;68;69;19;32;19;22;0;0;0;0;0
2019-10-30 07:15:00;8;28;66;66;13;36;13;23;0;0;0;0;0
2019-10-30 07:30:00;13;44;65;65;20;36;23;41;0;0;0;0;0
2019-10-30 07:45:00;3;25;44;42;19;41;25;32;0;0;0;0;0
2019-10-30 08:00:00;9;39;47;48;16;44;18;37;0;0;0;0;0
2019-10-30 08:15:00;6;21;37;37;11;37;10;34;0;0;0;0;0
2019-10-30 08:30:00;3;18;35;34;11;24;11;22;0;0;0;0;0
2019-10-30 08:45:00;2;20;22;21;10;31;10;34;0;0;0;0;0
2019-10-30 09:00:00;4;21;31;29;9;19;9;37;0;0;0;0;0
2019-10-30 09:15:00;5;19;34;34;9;19;9;29;0;0;0;0;0
2019-10-30 09:30:00;4;31;24;24;9;21;9;27;0;0;0;0;0
2019-10-30 09:45:00;7;28;25;27;7;39;7;31;0;0;0;0;0
2019-10-30 10:00:00;8;32;19;20;11;36;12;32;0;0;0;0;0
2019-10-30 10:15:00;4;31;28;28;9;27;9;32;0;0;0;0;0
2019-10-30 10:30:00;8;18;33;34;14;22;13;38;0;0;0;0;0
2019-10-30 10:45:00;0;33;30;27;13;35;12;34;0;0;0;0;0
2019-10-30 11:00:00;4;21;27;29;11;38;13;31;0;0;0;0;0
2019-10-30 11:15:00;2;22;30;31;6;32;5;34;0;0;0;0;0
2019-10-30 11:30:00;9;26;31;30;7;36;11;39;0;0;0;0;0
2019-10-30 11:45:00;5;23;28;30;13;29;15;50;0;0;0;0;0
2019-10-30 12:00:00;4;31;33;35;9;33;9;48;0;0;0;0;0
2019-10-30 12:15:00;3;21;30;30;10;35;13;34;0;0;0;0;0
