DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-10-23 00:00:00;18;11;0;0;0;0;24;19;0;0;0;0;0;0;0
2019-10-23 00:15:00;19;10;0;0;0;0;19;16;0;0;0;0;0;0;0
2019-10-23 00:30:00;9;8;1;1;0;1;18;15;0;0;0;0;0;0;0
2019-10-23 00:45:00;5;7;0;1;0;0;11;7;0;0;0;1;0;0;0
2019-10-23 01:00:00;13;2;0;0;0;0;11;8;0;0;0;0;0;0;0
2019-10-23 01:15:00;2;5;0;0;0;0;9;7;0;0;0;0;0;0;0
2019-10-23 01:30:00;9;3;1;0;0;0;10;10;0;0;0;0;0;0;0
2019-10-23 01:45:00;2;5;0;0;0;0;13;13;0;0;0;0;0;0;0
2019-10-23 02:00:00;3;3;0;0;1;0;14;15;0;0;0;2;0;0;0
2019-10-23 02:15:00;9;4;1;0;0;0;12;12;0;0;0;0;0;0;0
2019-10-23 02:30:00;8;7;0;0;0;0;9;6;0;0;0;0;0;0;0
2019-10-23 02:45:00;6;4;1;0;0;0;18;13;0;0;0;0;0;0;0
2019-10-23 03:00:00;6;6;0;0;0;0;2;3;0;0;0;0;0;0;0
2019-10-23 03:15:00;6;10;0;0;0;0;9;8;0;0;0;0;0;0;0
2019-10-23 03:30:00;12;2;0;0;0;0;13;11;0;0;0;0;0;0;0
2019-10-23 03:45:00;11;2;1;0;0;0;17;18;0;0;0;0;0;0;0
2019-10-23 04:00:00;11;5;0;0;0;0;16;16;0;0;0;0;0;0;0
2019-10-23 04:15:00;16;9;0;0;1;0;26;23;0;0;0;1;0;0;0
2019-10-23 04:30:00;19;12;0;0;0;0;27;23;0;0;0;0;0;0;0
2019-10-23 04:45:00;35;18;0;1;0;0;33;33;0;0;0;0;0;0;0
2019-10-23 05:00:00;78;52;1;1;1;0;52;57;0;0;0;2;0;0;0
2019-10-23 05:15:00;113;67;0;1;1;0;56;55;0;0;0;1;0;0;0
2019-10-23 05:30:00;143;80;1;2;1;0;56;76;0;0;0;2;0;0;0
2019-10-23 05:45:00;103;80;0;0;3;0;60;105;0;0;0;3;0;0;0
