DATUM;1(TAA);2(TAFBA);3(MP3711);4(MP3712);5(MP3713);6(MP3714);7(MP3715);8(MP3716);9(MP3717);10(MP3718);11(MP3719);12(MP3720);13(MP3721);14(MP3722)
2019-10-22 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 06:15:00;12;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 06:30:00;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 06:45:00;38;21;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 07:00:00;6;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 07:15:00;17;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 07:30:00;48;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 07:45:00;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 08:00:00;15;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 08:15:00;15;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 08:30:00;25;10;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 08:45:00;11;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 09:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 09:15:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 09:30:00;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 09:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 10:00:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 10:15:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 10:30:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 10:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 11:00:00;27;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 11:15:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 11:30:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 11:45:00;26;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 12:00:00;22;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 12:15:00;26;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 12:30:00;9;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 12:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 13:00:00;24;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 13:15:00;44;21;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 13:30:00;34;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 13:45:00;13;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 14:00:00;10;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 14:15:00;21;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 14:30:00;37;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 14:45:00;34;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 15:00:00;12;9;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 15:15:00;17;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 15:30:00;28;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 15:45:00;53;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 16:00:00;16;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 16:15:00;13;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 16:30:00;16;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 16:45:00;20;9;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 17:00:00;20;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 17:15:00;62;6;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 17:30:00;39;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 17:45:00;189;81;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 18:00:00;29;9;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 18:15:00;33;1;0;0;0;0;0;0;0;0;0;0;0;0
