DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-04-23 00:00:00;0;4;6;1;0;0;6;0;0
2020-04-23 00:15:00;1;1;4;0;0;0;3;0;0
2020-04-23 00:30:00;1;2;3;0;0;0;1;0;0
2020-04-23 00:45:00;2;2;3;0;0;0;2;0;0
2020-04-23 01:00:00;0;2;2;0;0;0;1;0;0
2020-04-23 01:15:00;0;0;1;0;0;1;3;0;0
2020-04-23 01:30:00;0;0;1;1;1;0;2;0;0
2020-04-23 01:45:00;1;2;3;0;0;0;1;0;0
2020-04-23 02:00:00;1;1;3;0;0;0;2;0;0
2020-04-23 02:15:00;0;0;1;0;0;0;1;0;0
2020-04-23 02:30:00;1;1;2;0;0;1;2;0;0
2020-04-23 02:45:00;0;0;0;0;0;0;0;0;0
2020-04-23 03:00:00;1;1;2;0;0;0;0;0;0
2020-04-23 03:15:00;0;0;0;0;0;0;0;0;0
2020-04-23 03:30:00;0;1;2;0;0;0;3;0;0
2020-04-23 03:45:00;0;1;1;0;0;0;0;0;0
2020-04-23 04:00:00;1;1;1;0;0;0;0;0;0
2020-04-23 04:15:00;1;1;2;0;0;0;1;0;0
2020-04-23 04:30:00;3;5;5;0;0;0;1;0;0
2020-04-23 04:45:00;0;1;4;0;0;0;7;0;0
2020-04-23 05:00:00;11;14;19;2;1;2;5;0;0
2020-04-23 05:15:00;10;15;18;5;3;1;14;0;0
2020-04-23 05:30:00;11;19;29;6;2;3;34;0;0
2020-04-23 05:45:00;16;18;32;12;5;7;30;0;0
2020-04-23 06:00:00;13;18;30;9;2;4;21;0;0
2020-04-23 06:15:00;20;21;39;8;4;6;28;0;0
2020-04-23 06:30:00;27;33;64;23;15;22;65;0;0
2020-04-23 06:45:00;34;36;67;17;12;8;71;13;2
2020-04-23 07:00:00;23;25;45;14;8;8;55;0;2
2020-04-23 07:15:00;34;32;69;17;9;6;73;6;2
2020-04-23 07:30:00;33;33;56;14;8;8;74;0;10
2020-04-23 07:45:00;33;35;55;15;6;5;62;2;0
2020-04-23 08:00:00;27;30;41;9;11;7;48;1;3
2020-04-23 08:15:00;24;37;60;16;6;6;59;0;0
2020-04-23 08:30:00;24;20;41;16;7;4;50;0;2
2020-04-23 08:45:00;21;29;50;15;4;1;43;0;0
2020-04-23 09:00:00;16;33;46;16;8;7;45;3;5
2020-04-23 09:15:00;22;27;34;7;6;3;43;1;0
2020-04-23 09:30:00;22;36;51;12;5;0;41;0;1
2020-04-23 09:45:00;24;36;54;16;8;2;38;1;5
2020-04-23 10:00:00;22;37;54;16;7;3;56;7;2
2020-04-23 10:15:00;24;29;47;11;9;8;58;6;2
2020-04-23 10:30:00;24;32;51;15;9;6;62;3;4
2020-04-23 10:45:00;32;51;65;10;6;4;49;0;5
2020-04-23 11:00:00;30;40;61;20;6;4;60;4;4
2020-04-23 11:15:00;20;39;58;18;9;5;66;7;5
2020-04-23 11:30:00;37;47;70;5;3;8;51;2;13
2020-04-23 11:45:00;25;42;60;19;10;7;57;35;8
2020-04-23 12:00:00;24;29;42;11;7;5;60;3;0
2020-04-23 12:15:00;53;57;94;24;11;10;59;3;0
2020-04-23 12:30:00;39;32;63;19;9;2;49;1;6
2020-04-23 12:45:00;37;36;60;25;7;5;60;8;2
2020-04-23 13:00:00;23;24;45;14;7;2;50;2;0
2020-04-23 13:15:00;33;34;63;19;9;3;47;7;7
2020-04-23 13:30:00;37;38;66;23;7;2;58;0;6
2020-04-23 13:45:00;29;35;64;23;7;0;51;2;20
2020-04-23 14:00:00;39;34;62;9;4;4;69;0;3
2020-04-23 14:15:00;32;45;70;31;13;3;53;5;3
2020-04-23 14:30:00;44;42;72;24;8;2;74;6;9
2020-04-23 14:45:00;33;46;68;19;7;3;57;13;12
2020-04-23 15:00:00;47;46;75;21;11;6;56;8;9
2020-04-23 15:15:00;49;44;76;22;9;4;67;8;9
2020-04-23 15:30:00;53;52;82;22;8;3;58;0;8
2020-04-23 15:45:00;38;46;76;16;7;6;64;10;7
2020-04-23 16:00:00;47;47;73;20;8;4;65;12;2
2020-04-23 16:15:00;39;42;78;16;7;1;79;1;3
2020-04-23 16:30:00;43;45;80;20;10;3;63;4;9
2020-04-23 16:45:00;37;42;70;15;6;4;72;3;4
2020-04-23 17:00:00;49;50;90;10;6;4;89;3;7
2020-04-23 17:15:00;37;44;67;28;16;5;63;4;4
2020-04-23 17:30:00;23;31;46;13;4;3;41;1;1
2020-04-23 17:45:00;16;20;29;7;6;3;40;2;23
2020-04-23 18:00:00;34;44;67;12;11;5;61;3;4
2020-04-23 18:15:00;27;37;59;12;6;4;49;0;6
2020-04-23 18:30:00;24;35;56;8;6;3;42;3;10
2020-04-23 18:45:00;17;28;41;11;5;1;54;0;0
2020-04-23 19:00:00;21;31;48;11;4;5;39;0;0
2020-04-23 19:15:00;15;25;39;10;3;2;40;5;2
2020-04-23 19:30:00;11;24;34;9;7;2;36;1;11
2020-04-23 19:45:00;14;26;39;4;2;0;36;2;14
2020-04-23 20:00:00;11;16;31;8;6;5;38;2;2
2020-04-23 20:15:00;16;18;33;4;2;1;25;9;6
2020-04-23 20:30:00;13;22;32;7;6;3;26;3;0
2020-04-23 20:45:00;11;16;27;7;6;4;28;4;18
2020-04-23 21:00:00;9;27;36;6;4;0;25;5;3
2020-04-23 21:15:00;7;17;21;2;2;3;23;0;3
2020-04-23 21:30:00;9;17;23;5;4;2;11;0;0
2020-04-23 21:45:00;6;10;18;3;3;1;18;3;0
2020-04-23 22:00:00;1;9;11;6;4;1;13;1;0
2020-04-23 22:15:00;3;9;10;3;3;0;10;0;1
2020-04-23 22:30:00;2;3;8;3;2;1;16;0;0
2020-04-23 22:45:00;4;8;13;3;1;0;11;0;0
2020-04-23 23:00:00;3;5;8;0;0;0;5;0;0
2020-04-23 23:15:00;2;6;7;0;0;0;5;0;0
2020-04-23 23:30:00;4;4;9;0;0;0;2;0;0
2020-04-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
