DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-09-20 00:00:00;2;11;8;0;0;10;0;0;9;0;2;1;0;0;0;0;0
2020-09-20 00:15:00;1;9;3;0;0;15;0;0;15;0;0;1;0;0;0;0;0
2020-09-20 00:30:00;5;6;6;1;0;14;1;0;14;1;2;3;0;0;0;0;0
2020-09-20 00:45:00;1;18;14;0;0;9;0;0;7;0;1;4;0;0;0;0;0
2020-09-20 01:00:00;2;10;3;1;0;6;1;0;5;1;1;1;0;0;0;0;0
2020-09-20 01:15:00;9;9;2;0;0;10;0;0;9;0;4;4;2;0;0;0;0
2020-09-20 01:30:00;4;10;2;0;0;6;0;0;6;1;2;5;0;0;0;0;0
2020-09-20 01:45:00;2;6;4;0;0;2;0;0;3;0;2;2;0;0;0;0;0
2020-09-20 02:00:00;0;6;4;0;0;10;0;0;8;0;1;1;0;0;0;0;0
2020-09-20 02:15:00;1;4;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2020-09-20 02:30:00;0;3;2;0;0;3;0;0;4;0;1;2;0;0;0;0;0
2020-09-20 02:45:00;3;4;1;0;0;5;0;0;5;0;1;0;0;0;0;0;0
2020-09-20 03:00:00;3;2;5;2;1;3;2;0;4;1;1;1;0;0;0;0;0
2020-09-20 03:15:00;1;2;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0
2020-09-20 03:30:00;0;5;3;0;0;1;0;0;1;0;0;3;0;0;0;0;0
2020-09-20 03:45:00;1;2;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-09-20 04:00:00;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-09-20 04:15:00;0;2;2;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-09-20 04:30:00;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-09-20 04:45:00;1;2;4;0;0;3;0;0;4;0;1;2;0;0;0;0;0
2020-09-20 05:00:00;0;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-09-20 05:15:00;4;3;1;0;0;4;0;0;4;0;0;1;0;0;0;0;0
2020-09-20 05:30:00;3;6;2;0;0;2;0;0;2;0;0;2;0;0;0;0;0
2020-09-20 05:45:00;1;4;2;2;2;5;2;2;7;1;0;2;0;0;0;0;0
2020-09-20 06:00:00;1;6;2;3;0;3;5;0;3;1;3;2;0;0;0;0;0
2020-09-20 06:15:00;1;5;1;1;1;9;1;0;10;1;3;4;0;0;0;0;0
2020-09-20 06:30:00;0;9;3;1;1;8;1;1;9;0;1;1;0;0;0;0;0
2020-09-20 06:45:00;1;5;4;0;0;5;0;0;5;0;1;1;0;0;0;0;0
2020-09-20 07:00:00;0;7;3;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-09-20 07:15:00;2;3;1;0;0;12;0;0;12;0;1;1;0;0;0;0;0
2020-09-20 07:30:00;4;15;1;0;0;8;0;0;9;0;0;5;0;0;0;0;0
2020-09-20 07:45:00;1;9;4;0;0;9;0;0;10;0;2;2;0;0;0;0;0
2020-09-20 08:00:00;3;10;5;0;0;15;0;0;14;0;1;4;0;0;0;0;0
2020-09-20 08:15:00;2;18;5;0;0;12;0;0;11;0;3;4;0;0;0;0;0
2020-09-20 08:30:00;4;18;11;0;0;15;0;0;14;0;1;4;0;0;0;0;0
2020-09-20 08:45:00;1;31;21;2;1;16;2;1;19;0;4;5;0;0;0;0;0
2020-09-20 09:00:00;0;25;22;1;1;19;2;1;24;1;1;6;0;0;0;0;0
2020-09-20 09:15:00;3;32;20;0;1;27;0;1;26;2;5;9;0;0;0;0;0
2020-09-20 09:30:00;5;41;14;1;0;31;3;0;32;1;2;10;0;0;0;0;0
2020-09-20 09:45:00;6;26;18;1;2;26;5;2;33;1;3;7;0;0;0;0;0
2020-09-20 10:00:00;8;33;17;2;1;23;1;1;23;2;1;14;0;0;0;0;0
2020-09-20 10:15:00;14;38;22;2;0;30;2;0;32;2;4;9;1;0;0;0;0
2020-09-20 10:30:00;11;43;36;3;0;37;4;0;40;2;6;9;0;0;0;0;0
2020-09-20 10:45:00;12;47;25;2;3;36;1;2;36;3;11;6;0;0;0;0;0
2020-09-20 11:00:00;7;47;34;4;2;21;6;1;24;2;6;8;0;0;0;0;0
2020-09-20 11:15:00;4;53;32;2;1;19;2;0;19;2;7;11;0;0;0;0;0
2020-09-20 11:30:00;4;44;34;4;2;34;8;3;36;4;6;5;0;0;0;0;0
2020-09-20 11:45:00;12;57;38;5;0;29;6;0;31;4;3;6;0;0;0;0;0
2020-09-20 12:00:00;5;44;39;1;3;30;3;1;33;1;255;10;0;0;0;0;0
2020-09-20 12:15:00;10;37;17;2;1;28;4;3;27;3;268;4;0;0;0;0;0
2020-09-20 12:30:00;5;37;34;1;1;32;1;0;31;1;256;11;0;0;0;0;0
2020-09-20 12:45:00;6;43;27;5;1;29;6;1;33;4;351;8;0;0;0;0;0
2020-09-20 13:00:00;10;40;36;5;1;32;6;2;35;2;264;6;0;0;0;0;0
2020-09-20 13:15:00;7;42;37;1;1;31;2;1;35;0;270;10;0;0;0;0;0
2020-09-20 13:30:00;7;47;29;1;0;42;2;0;43;1;260;5;0;0;0;0;0
2020-09-20 13:45:00;5;42;19;4;0;36;5;0;32;4;6;6;1;0;0;0;0
2020-09-20 14:00:00;6;42;27;2;0;34;2;0;36;1;5;5;0;0;0;0;0
2020-09-20 14:15:00;3;41;40;0;3;26;2;3;29;3;1;6;0;0;0;0;0
2020-09-20 14:30:00;10;44;27;0;1;39;0;1;37;1;5;12;0;0;0;0;0
2020-09-20 14:45:00;4;47;30;6;4;40;9;4;48;5;4;6;0;0;0;0;0
2020-09-20 15:00:00;12;101;59;3;1;52;3;1;52;4;8;16;0;0;0;0;0
2020-09-20 15:15:00;7;55;41;3;1;25;3;0;26;1;7;13;3;0;0;0;0
2020-09-20 15:30:00;9;61;39;3;1;40;3;1;43;4;8;9;0;0;0;0;0
2020-09-20 15:45:00;8;51;30;3;0;47;4;0;47;2;4;9;0;0;0;0;0
2020-09-20 16:00:00;9;46;32;10;31;40;13;1;44;4;12;14;0;0;0;0;0
2020-09-20 16:15:00;6;48;26;4;1;47;3;2;46;4;13;10;2;0;0;0;0
2020-09-20 16:30:00;5;44;26;4;5;42;4;4;47;5;5;16;0;0;0;0;0
2020-09-20 16:45:00;5;42;28;3;3;58;3;2;53;6;10;8;0;0;0;0;0
2020-09-20 17:00:00;11;40;24;0;1;54;0;1;52;2;4;8;0;0;0;0;0
2020-09-20 17:15:00;6;41;40;2;0;59;2;0;56;3;7;9;0;0;0;0;0
2020-09-20 17:30:00;15;51;26;1;2;47;2;2;46;4;13;13;0;0;0;0;0
2020-09-20 17:45:00;8;48;30;3;1;77;3;0;75;3;21;7;0;0;0;0;0
2020-09-20 18:00:00;9;39;31;1;3;63;2;1;67;3;255;17;0;0;0;0;0
2020-09-20 18:15:00;7;56;22;6;2;62;6;0;69;5;6;10;0;0;0;0;0
2020-09-20 18:30:00;9;36;25;2;0;69;1;0;68;1;6;8;0;0;0;0;0
2020-09-20 18:45:00;11;43;29;2;0;62;2;0;62;2;1;7;0;0;0;0;0
2020-09-20 19:00:00;5;43;14;2;1;62;4;1;65;4;7;7;1;0;0;0;0
2020-09-20 19:15:00;7;37;27;5;3;60;6;1;63;5;5;10;1;0;0;0;0
2020-09-20 19:30:00;1;33;27;2;0;79;3;0;85;0;258;7;1;0;0;0;0
2020-09-20 19:45:00;4;33;17;7;3;47;8;1;51;3;4;6;1;0;0;0;0
2020-09-20 20:00:00;5;27;18;5;2;51;5;1;47;5;3;1;2;0;0;0;0
2020-09-20 20:15:00;8;24;20;1;1;66;2;1;64;1;6;6;0;0;0;0;0
2020-09-20 20:30:00;1;39;17;3;4;55;4;0;53;4;0;3;258;0;0;0;0
2020-09-20 20:45:00;3;32;16;1;0;48;1;0;46;2;2;2;0;0;0;0;0
2020-09-20 21:00:00;3;20;16;2;0;59;2;0;62;0;2;4;0;0;0;0;0
2020-09-20 21:15:00;2;19;13;4;3;46;3;1;49;3;2;5;0;0;0;0;0
2020-09-20 21:30:00;1;12;12;1;1;33;4;0;32;1;1;1;0;0;0;0;0
2020-09-20 21:45:00;2;11;10;3;3;36;3;5;34;5;0;3;0;0;0;0;0
2020-09-20 22:00:00;3;14;6;0;0;34;0;0;29;0;1;1;0;0;0;0;0
2020-09-20 22:15:00;3;16;3;4;2;19;4;1;22;5;0;1;0;0;0;0;0
2020-09-20 22:30:00;0;7;2;0;0;19;0;0;17;0;1;1;0;0;0;0;0
2020-09-20 22:45:00;4;20;10;0;0;23;0;0;23;0;0;0;0;0;0;0;0
2020-09-20 23:00:00;0;3;3;1;1;13;1;1;12;2;0;0;0;0;0;0;0
2020-09-20 23:15:00;1;8;4;0;0;10;0;0;10;1;0;0;0;0;0;0;0
2020-09-20 23:30:00;0;8;3;0;0;12;0;0;9;0;0;1;0;0;0;0;0
2020-09-20 23:45:00;3;5;2;1;0;9;1;0;8;1;0;0;0;0;0;0;0
