DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-06-16 00:00:00;7;6;4;0;8;5;0
2020-06-16 00:15:00;4;2;0;3;8;5;0
2020-06-16 00:30:00;4;2;3;3;6;6;0
2020-06-16 00:45:00;5;5;3;2;9;4;0
2020-06-16 01:00:00;3;4;3;0;5;2;0
2020-06-16 01:15:00;2;2;1;1;5;7;0
2020-06-16 01:30:00;3;2;3;1;3;1;0
2020-06-16 01:45:00;3;2;2;2;4;4;0
2020-06-16 02:00:00;3;2;2;2;6;4;0
2020-06-16 02:15:00;5;8;3;2;7;5;0
2020-06-16 02:30:00;2;5;5;0;7;6;0
2020-06-16 03:00:00;6;5;3;4;1;0;0
2020-06-16 03:15:00;3;5;3;2;5;2;0
2020-06-16 03:30:00;3;3;3;5;3;2;0
2020-06-16 03:45:00;10;8;5;4;4;2;0
2020-06-16 04:00:00;6;5;2;0;8;2;0
2020-06-16 04:15:00;9;8;5;2;16;12;0
2020-06-16 04:30:00;7;7;7;2;8;3;0
2020-06-16 04:45:00;19;15;9;2;17;12;0
2020-06-16 05:00:00;41;19;9;10;20;14;0
2020-06-16 05:15:00;49;23;12;10;32;18;0
2020-06-16 05:30:00;47;28;19;13;48;20;0
2020-06-16 05:45:00;68;44;32;14;58;31;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;91;49;39;23;76;51;0
2020-06-16 06:30:00;85;48;36;25;77;35;2
2020-06-16 06:45:00;129;64;58;43;105;66;2
2020-06-16 07:00:00;120;71;62;42;79;30;1
2020-06-16 07:15:00;124;72;66;45;84;41;2
2020-06-16 07:30:00;111;70;64;37;83;31;0
2020-06-16 07:45:00;101;53;51;31;89;32;2
2020-06-16 08:00:00;82;47;44;38;96;30;3
2020-06-16 08:15:00;79;57;50;41;75;30;2
2020-06-16 08:30:00;79;45;41;102;76;44;0
2020-06-16 08:45:00;64;53;43;39;77;48;1
2020-06-16 09:00:00;61;32;26;36;71;50;2
2020-06-16 09:15:00;89;51;40;38;63;57;0
2020-06-16 09:30:00;72;45;43;53;67;39;0
2020-06-16 09:45:00;76;37;33;101;68;39;1
2020-06-16 10:00:00;83;46;40;38;97;58;1
2020-06-16 10:15:00;86;49;42;41;76;34;1
2020-06-16 10:30:00;102;51;44;28;84;46;1
2020-06-16 10:45:00;73;53;38;31;74;68;0
2020-06-16 11:00:00;70;42;37;49;90;50;0
2020-06-16 11:15:00;112;65;55;34;96;58;3
2020-06-16 11:30:00;83;46;39;88;91;50;4
2020-06-16 11:45:00;87;53;42;82;110;64;1
2020-06-16 12:00:00;95;52;51;61;92;66;1
2020-06-16 12:15:00;83;48;40;39;102;52;4
2020-06-16 12:30:00;85;54;46;39;90;35;0
2020-06-16 12:45:00;70;48;39;23;91;43;0
2020-06-16 13:00:00;81;46;40;39;109;65;1
2020-06-16 13:15:00;72;45;34;41;91;75;2
2020-06-16 13:30:00;87;59;50;43;102;48;2
2020-06-16 13:45:00;78;40;37;46;86;62;1
2020-06-16 14:00:00;72;57;49;58;110;64;1
2020-06-16 14:15:00;94;58;54;57;113;67;7
2020-06-16 14:30:00;87;51;49;44;141;80;1
2020-06-16 14:45:00;101;49;49;44;152;91;0
2020-06-16 15:00:00;81;49;49;47;153;112;1
2020-06-16 15:15:00;81;61;49;53;151;105;3
2020-06-16 15:30:00;117;70;64;55;170;97;2
2020-06-16 15:45:00;111;57;57;51;160;110;5
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;107;59;64;60;138;80;5
2020-06-16 16:30:00;103;63;53;140;155;93;4
2020-06-16 16:45:00;76;63;59;82;124;77;5
2020-06-16 17:00:00;110;63;54;152;125;63;3
2020-06-16 17:15:00;80;50;43;52;99;58;1
2020-06-16 17:30:00;83;53;47;39;107;67;2
2020-06-16 17:45:00;58;51;43;25;91;48;3
2020-06-16 18:00:00;71;45;37;38;73;46;1
2020-06-16 18:15:00;57;35;30;25;91;41;1
2020-06-16 18:30:00;52;26;20;62;77;37;0
2020-06-16 18:45:00;49;43;27;17;60;26;0
2020-06-16 19:00:00;35;27;21;13;63;27;0
2020-06-16 19:15:00;24;19;17;17;49;21;0
2020-06-16 19:30:00;33;28;17;12;37;15;1
2020-06-16 19:45:00;34;17;13;10;50;14;0
2020-06-16 20:00:00;30;17;11;9;40;11;0
2020-06-16 20:15:00;23;12;9;10;41;13;0
2020-06-16 20:30:00;20;7;4;5;34;11;0
2020-06-16 20:45:00;38;21;13;11;20;7;0
2020-06-16 21:00:00;35;19;14;11;28;13;0
2020-06-16 21:15:00;32;22;12;8;28;10;0
2020-06-16 21:30:00;28;17;12;6;20;12;0
2020-06-16 21:45:00;23;14;7;11;25;11;0
2020-06-16 22:00:00;22;15;13;3;27;11;0
2020-06-16 22:15:00;22;9;6;9;34;15;0
2020-06-16 22:30:00;12;10;6;2;20;5;0
2020-06-16 22:45:00;13;8;3;10;19;13;0
2020-06-16 23:00:00;11;7;6;4;13;4;0
2020-06-16 23:15:00;17;15;8;1;10;5;0
2020-06-16 23:30:00;3;10;5;2;5;5;0
