DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-17 00:00:00;22;8;14;3;1;1;0
2020-07-17 00:15:00;13;13;13;6;6;7;4
2020-07-17 00:30:00;11;9;13;1;1;3;2
2020-07-17 00:45:00;16;6;3;2;2;0;4
2020-07-17 01:00:00;13;5;15;1;5;2;2
2020-07-17 01:15:00;11;3;8;2;1;0;5
2020-07-17 01:30:00;8;4;10;3;3;2;2
2020-07-17 01:45:00;7;3;8;5;6;1;4
2020-07-17 02:00:00;6;6;6;3;4;6;3
2020-07-17 02:15:00;8;2;13;4;1;6;2
2020-07-17 02:30:00;6;6;4;2;1;3;4
2020-07-17 02:45:00;7;1;6;2;4;5;1
2020-07-17 03:00:00;6;1;11;1;4;7;4
2020-07-17 03:15:00;5;1;6;1;4;1;2
2020-07-17 03:30:00;4;3;6;5;2;5;0
2020-07-17 03:45:00;11;5;7;3;2;4;3
2020-07-17 04:00:00;4;2;5;0;1;3;3
2020-07-17 04:15:00;8;3;13;1;0;3;0
2020-07-17 04:30:00;3;0;14;3;1;1;2
2020-07-17 04:45:00;20;6;39;14;3;1;1
2020-07-17 05:00:00;26;15;51;14;1;2;0
2020-07-17 05:15:00;52;21;96;33;0;0;0
2020-07-17 05:30:00;46;34;96;54;1;1;2
2020-07-17 05:45:00;57;39;113;51;1;0;1
2020-07-17 06:00:00;54;38;91;46;1;0;0
2020-07-17 06:15:00;72;28;149;60;2;0;0
2020-07-17 06:30:00;97;52;153;74;6;0;0
2020-07-17 06:45:00;127;71;136;80;7;0;0
2020-07-17 07:00:00;117;74;142;81;10;1;0
2020-07-17 07:15:00;129;84;190;96;12;2;0
2020-07-17 07:30:00;184;114;179;98;10;3;1
2020-07-17 07:45:00;173;107;185;89;14;0;1
2020-07-17 08:00:00;136;87;138;83;11;2;0
2020-07-17 08:15:00;142;100;132;70;14;1;0
2020-07-17 08:30:00;133;88;152;88;9;1;0
2020-07-17 08:45:00;127;92;133;90;4;2;2
2020-07-17 09:00:00;115;65;143;69;14;3;2
2020-07-17 09:15:00;120;101;125;72;8;1;0
2020-07-17 09:30:00;116;76;121;82;9;2;0
2020-07-17 09:45:00;152;121;173;103;16;1;1
2020-07-17 10:00:00;130;97;165;87;7;1;0
2020-07-17 10:15:00;120;93;152;86;13;3;0
2020-07-17 10:30:00;155;97;165;102;10;2;0
2020-07-17 10:45:00;140;99;149;90;7;1;0
2020-07-17 11:00:00;134;110;153;75;9;1;3
2020-07-17 11:15:00;135;123;197;98;9;1;0
2020-07-17 11:30:00;140;101;178;108;9;2;1
2020-07-17 11:45:00;140;116;155;78;13;1;2
2020-07-17 12:00:00;187;127;183;104;11;4;2
2020-07-17 12:15:00;172;143;185;85;17;0;3
2020-07-17 12:30:00;165;131;197;104;10;4;2
2020-07-17 12:45:00;190;135;193;116;11;2;2
2020-07-17 13:00:00;187;144;199;112;16;6;3
2020-07-17 13:15:00;198;137;217;117;15;1;3
2020-07-17 13:30:00;164;139;206;117;14;3;3
2020-07-17 13:45:00;172;139;184;124;13;2;3
2020-07-17 14:00:00;158;131;182;107;10;4;2
2020-07-17 14:15:00;173;160;166;88;14;3;3
2020-07-17 14:30:00;180;133;191;98;11;0;2
2020-07-17 14:45:00;178;155;189;105;13;3;2
2020-07-17 15:00:00;151;117;205;101;11;4;5
2020-07-17 15:15:00;193;149;171;100;11;4;0
2020-07-17 15:30:00;182;118;187;101;10;2;6
2020-07-17 15:45:00;150;123;174;82;14;0;3
2020-07-17 16:00:00;176;120;187;108;13;3;7
2020-07-17 16:15:00;179;154;195;102;7;4;2
2020-07-17 16:30:00;184;136;195;111;15;4;2
2020-07-17 16:45:00;187;147;162;89;14;0;5
2020-07-17 17:00:00;169;138;175;103;10;6;1
2020-07-17 17:15:00;166;140;192;103;9;5;2
2020-07-17 17:30:00;179;129;170;96;13;2;2
2020-07-17 17:45:00;161;151;173;105;10;2;6
2020-07-17 18:00:00;147;108;180;100;6;4;6
2020-07-17 18:15:00;154;120;170;98;8;3;1
2020-07-17 18:30:00;154;111;143;93;10;2;4
2020-07-17 18:45:00;133;111;160;80;12;4;1
2020-07-17 19:00:00;127;99;132;79;5;2;2
2020-07-17 19:15:00;110;97;131;64;10;5;2
2020-07-17 19:30:00;100;73;119;69;5;1;2
2020-07-17 19:45:00;101;73;121;53;4;1;1
2020-07-17 20:00:00;95;71;114;59;3;0;2
2020-07-17 20:15:00;101;63;114;66;6;3;1
2020-07-17 20:30:00;87;55;102;48;5;0;2
2020-07-17 20:45:00;72;46;114;39;1;1;0
2020-07-17 21:00:00;66;40;87;47;5;2;2
2020-07-17 21:15:00;93;56;90;49;5;3;2
2020-07-17 21:30:00;70;45;88;40;6;2;0
2020-07-17 21:45:00;79;61;75;38;4;2;0
2020-07-17 22:00:00;78;79;72;33;6;1;0
2020-07-17 22:15:00;72;43;90;38;2;4;0
2020-07-17 22:30:00;58;45;62;25;2;2;1
2020-07-17 22:45:00;64;33;62;34;4;0;1
2020-07-17 23:00:00;58;47;52;23;5;2;5
2020-07-17 23:15:00;35;25;59;24;4;1;2
2020-07-17 23:30:00;46;32;48;22;3;4;1
2020-07-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
