DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-24 00:00:00;16;10;17;10;1;1;2
2020-07-24 00:15:00;26;12;25;7;3;5;3
2020-07-24 00:30:00;19;6;20;5;4;4;3
2020-07-24 00:45:00;16;7;19;4;4;3;5
2020-07-24 01:00:00;11;5;11;4;5;0;2
2020-07-24 01:15:00;16;5;10;3;1;2;5
2020-07-24 01:30:00;2;2;8;3;1;3;1
2020-07-24 01:45:00;6;2;17;4;4;4;4
2020-07-24 02:00:00;12;3;4;1;1;3;2
2020-07-24 02:15:00;2;2;9;3;5;2;1
2020-07-24 02:30:00;6;4;9;2;2;4;3
2020-07-24 02:45:00;8;0;13;3;4;5;3
2020-07-24 03:00:00;7;3;10;1;6;9;3
2020-07-24 03:15:00;4;2;8;0;4;5;3
2020-07-24 03:30:00;1;1;8;1;3;4;2
2020-07-24 03:45:00;7;4;5;4;4;1;5
2020-07-24 04:00:00;8;4;5;1;1;5;3
2020-07-24 04:15:00;8;7;12;5;3;2;1
2020-07-24 04:30:00;7;5;15;2;3;0;2
2020-07-24 04:45:00;9;7;28;8;4;1;2
2020-07-24 05:00:00;19;18;64;15;1;1;0
2020-07-24 05:15:00;41;19;81;33;2;2;1
2020-07-24 05:30:00;34;15;96;34;0;1;1
2020-07-24 05:45:00;55;55;95;57;5;0;0
2020-07-24 06:00:00;60;51;90;45;9;0;0
2020-07-24 06:15:00;75;38;136;75;4;1;0
2020-07-24 06:30:00;92;49;136;83;6;1;0
2020-07-24 06:45:00;96;68;146;67;12;1;0
2020-07-24 07:00:00;128;76;145;74;10;2;1
2020-07-24 07:15:00;161;78;145;88;11;1;0
2020-07-24 07:30:00;188;99;191;90;15;5;2
2020-07-24 07:45:00;178;123;157;104;14;1;2
2020-07-24 08:00:00;137;79;159;87;10;0;0
2020-07-24 08:15:00;134;110;141;73;10;0;0
2020-07-24 08:30:00;161;108;151;85;9;2;1
2020-07-24 08:45:00;136;127;159;97;15;2;0
2020-07-24 09:00:00;130;89;139;74;16;4;1
2020-07-24 09:15:00;133;100;155;76;6;0;1
2020-07-24 09:30:00;143;89;168;105;8;2;0
2020-07-24 09:45:00;135;110;188;108;14;1;0
2020-07-24 10:00:00;144;104;159;82;10;1;1
2020-07-24 10:15:00;154;103;158;89;11;2;3
2020-07-24 10:30:00;138;109;176;89;10;3;1
2020-07-24 10:45:00;144;128;209;105;11;2;0
2020-07-24 11:00:00;166;124;167;103;12;0;0
2020-07-24 11:15:00;136;107;194;79;10;2;2
2020-07-24 11:30:00;160;124;160;89;9;3;2
2020-07-24 11:45:00;161;123;180;98;9;1;1
2020-07-24 12:00:00;189;116;154;86;17;3;2
2020-07-24 12:15:00;187;133;185;85;7;4;0
2020-07-24 12:30:00;172;124;168;87;12;4;2
2020-07-24 12:45:00;168;122;183;98;14;1;2
2020-07-24 13:00:00;177;115;186;109;10;3;8
2020-07-24 13:15:00;193;133;203;121;13;3;3
2020-07-24 13:30:00;167;145;196;109;11;4;5
2020-07-24 13:45:00;167;128;170;89;11;0;1
2020-07-24 14:00:00;170;133;191;127;9;3;4
2020-07-24 14:15:00;196;147;181;105;11;6;3
2020-07-24 14:30:00;187;162;161;91;11;2;2
2020-07-24 14:45:00;181;140;190;108;13;3;2
2020-07-24 15:00:00;168;132;193;96;10;0;3
2020-07-24 15:15:00;197;126;178;90;15;4;3
2020-07-24 15:30:00;178;132;189;118;13;1;5
2020-07-24 15:45:00;157;120;211;114;7;0;4
2020-07-24 16:00:00;156;118;194;104;10;5;3
2020-07-24 16:15:00;172;134;163;107;5;1;6
2020-07-24 16:30:00;162;145;154;93;15;2;4
2020-07-24 16:45:00;165;125;190;117;7;3;2
2020-07-24 17:00:00;170;114;192;100;4;3;1
2020-07-24 17:15:00;181;121;162;100;10;4;2
2020-07-24 17:30:00;177;127;196;89;11;2;1
2020-07-24 17:45:00;160;128;175;83;14;4;5
2020-07-24 18:00:00;167;120;174;99;11;5;3
2020-07-24 18:15:00;162;123;181;89;7;2;1
2020-07-24 18:30:00;141;104;157;85;8;5;0
2020-07-24 18:45:00;146;121;170;66;12;5;2
2020-07-24 19:00:00;107;77;153;73;7;4;2
2020-07-24 19:15:00;120;89;148;56;5;3;3
2020-07-24 19:30:00;124;94;121;65;9;0;2
2020-07-24 19:45:00;95;54;98;48;2;2;1
2020-07-24 20:00:00;112;82;116;62;6;1;0
2020-07-24 20:15:00;92;74;119;44;4;1;1
2020-07-24 20:30:00;70;54;95;51;3;4;3
2020-07-24 20:45:00;85;67;115;52;7;1;0
2020-07-24 21:00:00;65;40;106;53;3;1;4
2020-07-24 21:15:00;101;50;98;42;6;0;1
2020-07-24 21:30:00;77;47;77;34;3;0;0
2020-07-24 21:45:00;71;60;76;34;9;2;0
2020-07-24 22:00:00;79;59;72;40;4;1;1
2020-07-24 22:15:00;80;55;100;50;4;1;0
2020-07-24 22:30:00;37;31;64;33;2;0;2
2020-07-24 22:45:00;69;42;59;35;3;2;0
2020-07-24 23:00:00;40;26;74;23;2;2;3
2020-07-24 23:15:00;52;42;60;24;3;0;2
2020-07-24 23:30:00;38;22;50;18;5;4;3
2020-07-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
