DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-05-08 00:00:00;9;6;1;1;4;4;0;2;1;1;0;0;0;11;5;0;0;0;0;0;0;0;0
2020-05-08 00:15:00;8;9;0;1;15;12;1;1;3;1;1;2;2;13;20;0;0;0;0;0;0;0;0
2020-05-08 00:30:00;12;4;0;1;9;6;0;3;1;2;2;0;0;14;10;0;0;0;0;0;0;0;0
2020-05-08 00:45:00;9;9;0;2;7;5;0;0;0;2;0;0;0;10;9;0;0;0;0;0;0;0;0
2020-05-08 01:00:00;7;6;0;0;6;6;0;2;1;0;0;0;0;9;7;0;0;0;0;0;0;0;0
2020-05-08 01:15:00;9;9;0;0;8;4;0;1;0;0;0;2;2;9;10;0;0;0;0;0;0;0;0
2020-05-08 01:30:00;3;3;0;0;4;3;1;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2020-05-08 01:45:00;4;1;1;0;7;3;0;2;1;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-05-08 02:00:00;3;2;0;0;4;5;0;1;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2020-05-08 02:15:00;6;5;2;1;2;2;3;2;0;1;0;2;2;8;2;0;0;0;0;0;0;0;0
2020-05-08 02:30:00;2;2;0;0;2;1;0;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-05-08 02:45:00;6;2;1;0;3;2;0;0;0;1;1;1;1;7;4;0;0;0;0;0;0;0;0
2020-05-08 03:00:00;6;6;1;1;9;6;1;0;0;0;0;3;1;7;10;0;0;0;0;0;0;0;0
2020-05-08 03:15:00;3;6;0;0;4;2;0;2;3;0;0;0;0;5;6;0;0;0;0;0;0;0;0
2020-05-08 03:30:00;4;3;0;0;4;1;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-05-08 03:45:00;4;3;1;0;3;3;1;3;1;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-05-08 04:00:00;3;4;0;0;6;3;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0
2020-05-08 04:15:00;7;5;2;3;10;7;0;0;1;0;0;0;0;9;13;0;0;0;0;0;0;0;0
2020-05-08 04:30:00;13;5;0;0;10;9;1;1;3;1;1;1;1;16;12;0;0;0;0;0;0;0;0
2020-05-08 04:45:00;13;10;0;1;12;11;2;5;8;0;0;0;0;18;14;0;0;0;0;0;0;0;0
2020-05-08 05:00:00;28;19;2;4;17;13;3;2;3;3;4;1;1;37;20;0;0;0;0;0;0;0;0
2020-05-08 05:15:00;56;45;1;5;27;19;2;11;6;3;3;1;2;77;33;0;0;0;0;0;0;0;0
2020-05-08 05:30:00;51;58;2;7;35;23;6;10;12;8;7;2;2;76;42;0;0;0;0;0;0;0;0
2020-05-08 05:45:00;39;56;3;7;35;25;5;6;4;6;6;7;7;55;47;0;0;0;0;0;0;0;0
2020-05-08 06:00:00;39;40;5;8;29;20;4;9;6;4;9;5;4;51;42;0;0;0;0;0;0;0;0
2020-05-08 06:15:00;77;81;4;9;46;34;3;17;9;14;12;11;12;108;58;0;0;0;0;0;0;0;0
2020-05-08 06:30:00;79;105;5;11;51;44;6;30;11;12;10;9;8;111;66;0;0;0;0;0;0;0;0
2020-05-08 06:45:00;84;102;8;22;40;40;8;13;13;13;14;13;12;117;56;1;0;0;0;4;0;0;0
2020-05-08 07:00:00;73;82;2;11;41;26;9;16;17;7;6;8;7;96;54;0;0;0;0;0;0;0;0
2020-05-08 07:15:00;74;123;4;22;49;48;9;17;18;19;22;16;15;101;66;0;1;0;0;0;0;0;0
2020-05-08 07:30:00;113;126;9;18;68;63;10;29;21;28;18;18;17;134;87;1;0;0;0;0;0;0;0
2020-05-08 07:45:00;95;98;9;36;80;70;12;32;28;10;9;15;13;125;92;0;2;0;0;0;0;0;0
2020-05-08 08:00:00;84;70;8;22;70;54;8;27;23;8;9;15;14;112;92;0;0;0;0;1;0;0;0
2020-05-08 08:15:00;83;75;5;21;66;54;8;23;14;11;11;10;11;111;92;0;0;0;0;0;0;0;0
2020-05-08 08:30:00;88;92;10;40;72;74;5;23;22;9;8;14;15;114;91;0;0;0;0;0;0;0;0
2020-05-08 08:45:00;95;95;5;27;98;73;15;26;25;23;28;14;13;123;124;0;0;0;0;0;0;0;0
2020-05-08 09:00:00;97;83;15;29;81;61;10;24;27;13;15;13;12;111;102;0;0;0;0;0;0;0;0
2020-05-08 09:15:00;84;78;3;28;78;75;6;27;27;13;14;8;7;117;115;0;0;0;0;0;0;0;0
2020-05-08 09:30:00;101;102;9;31;82;66;10;29;26;11;12;13;13;139;107;0;0;0;0;0;0;0;0
2020-05-08 09:45:00;116;109;14;34;98;78;11;30;20;15;15;10;12;136;129;0;0;0;0;0;0;0;0
2020-05-08 10:00:00;101;97;11;34;82;73;7;21;24;7;17;7;9;111;117;0;0;0;0;0;0;0;0
2020-05-08 10:15:00;111;88;8;35;87;84;5;19;37;11;10;5;5;141;105;0;0;0;0;0;0;0;0
2020-05-08 10:30:00;120;92;14;36;112;101;7;26;37;10;9;10;10;142;129;0;0;0;0;0;0;0;0
2020-05-08 10:45:00;111;104;12;32;105;95;11;32;33;12;9;5;7;133;128;0;0;0;0;0;0;0;0
2020-05-08 11:00:00;134;107;11;24;92;92;10;33;35;5;5;8;9;160;118;0;2;0;0;0;0;0;0
2020-05-08 11:15:00;110;107;13;33;95;97;12;26;22;12;13;12;10;139;118;0;8;0;0;0;0;0;0
2020-05-08 11:30:00;106;99;11;33;99;98;12;26;28;11;7;14;14;137;133;0;0;0;0;0;0;0;0
2020-05-08 11:45:00;107;100;15;34;128;129;13;36;42;20;19;16;16;134;151;0;0;0;0;0;0;0;0
2020-05-08 12:00:00;120;85;23;39;118;126;17;40;32;7;8;17;15;141;145;0;0;0;0;0;0;0;0
2020-05-08 12:15:00;151;111;15;36;111;104;19;42;36;19;28;19;19;166;108;0;0;0;0;0;0;0;0
2020-05-08 12:30:00;116;87;13;30;115;131;19;42;30;12;11;19;18;163;122;0;0;0;0;0;0;0;1
2020-05-08 12:45:00;128;105;21;41;129;133;22;25;34;13;16;12;15;154;161;0;0;0;0;0;0;0;3
2020-05-08 13:00:00;121;110;10;50;102;114;18;39;29;13;17;14;13;152;119;0;0;0;0;0;4;0;0
2020-05-08 13:15:00;106;97;14;30;114;121;20;32;24;10;11;18;16;137;140;0;0;0;0;0;0;0;1
2020-05-08 13:30:00;124;127;11;41;124;108;16;30;28;10;12;14;10;162;137;0;0;0;0;0;0;0;0
2020-05-08 13:45:00;117;133;9;35;97;107;8;42;19;11;11;7;10;157;122;0;0;0;0;0;0;0;0
2020-05-08 14:00:00;125;116;8;42;111;99;15;46;31;10;9;8;8;167;139;0;0;0;0;0;0;0;0
2020-05-08 14:15:00;128;126;13;46;118;105;18;43;30;13;11;14;15;158;140;0;1;0;0;0;0;0;0
2020-05-08 14:30:00;116;98;14;36;115;112;17;35;30;15;14;12;13;142;137;0;0;0;0;0;0;0;0
2020-05-08 14:45:00;127;119;7;23;120;113;15;44;36;16;18;9;6;155;144;1;0;0;0;0;0;0;0
2020-05-08 15:00:00;138;109;19;38;113;100;13;40;30;16;11;12;10;176;133;0;0;0;0;0;0;0;0
2020-05-08 15:15:00;122;101;13;32;104;110;18;45;30;10;10;8;8;145;139;0;0;0;0;0;0;0;0
2020-05-08 15:30:00;112;76;14;35;94;112;13;29;26;6;7;11;12;141;124;0;0;4;0;0;0;0;0
2020-05-08 15:45:00;106;92;10;33;109;98;15;37;30;9;10;5;6;126;130;0;36;0;0;0;1;0;0
2020-05-08 16:00:00;117;108;8;37;107;96;13;28;25;6;7;7;7;132;135;0;0;0;0;0;0;0;0
2020-05-08 16:15:00;109;93;8;39;101;99;10;26;28;7;4;8;11;136;130;0;1;0;0;0;0;0;0
2020-05-08 16:30:00;118;91;10;35;112;104;15;35;28;11;11;12;13;134;133;0;1;0;0;0;0;0;0
2020-05-08 16:45:00;112;104;12;35;103;107;14;35;29;7;9;9;12;144;119;0;0;0;0;0;0;0;0
2020-05-08 17:00:00;112;109;10;26;99;103;13;40;30;9;10;6;7;137;126;0;0;0;0;0;0;0;0
2020-05-08 17:15:00;108;90;6;34;103;109;21;34;34;7;21;4;5;129;132;0;1;0;0;0;0;0;0
2020-05-08 17:30:00;107;104;13;39;115;107;14;31;29;7;9;9;9;134;130;0;0;0;0;0;0;0;15
2020-05-08 17:45:00;83;97;13;38;105;103;10;29;23;9;8;7;4;118;131;0;9;0;0;0;0;0;0
2020-05-08 18:00:00;108;95;17;30;97;97;9;30;34;5;5;6;5;145;127;0;0;0;0;0;0;0;0
2020-05-08 18:15:00;102;76;15;23;104;92;9;41;21;4;6;6;4;128;121;0;0;0;0;0;0;0;0
