DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-05-22 00:00:00;11;9;2;2;12;7;1;3;5;1;1;0;0;13;14;0;0;0;0;0;0;0;0
2020-05-22 00:15:00;15;15;4;1;18;14;3;3;9;2;2;3;3;19;25;0;0;0;0;0;0;0;0
2020-05-22 00:30:00;25;20;4;4;7;12;3;2;2;3;4;1;2;31;13;0;0;0;0;0;0;0;0
2020-05-22 00:45:00;6;6;1;0;10;7;3;3;6;0;0;0;0;7;13;0;0;0;0;0;0;0;0
2020-05-22 01:00:00;3;6;0;1;10;6;0;1;5;0;0;1;0;6;14;0;0;0;0;0;0;0;0
2020-05-22 01:15:00;4;7;0;0;5;3;1;1;1;0;0;0;0;6;6;0;0;0;0;0;0;0;0
2020-05-22 01:30:00;7;6;1;1;13;8;2;2;2;0;0;0;0;8;14;0;0;0;0;0;0;0;0
2020-05-22 01:45:00;5;11;1;0;9;5;1;2;3;0;0;0;1;8;12;0;0;0;0;0;0;0;0
2020-05-22 02:00:00;3;3;0;0;4;4;0;0;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-05-22 02:15:00;2;5;0;2;2;2;1;1;1;0;0;1;1;4;2;0;0;0;0;0;0;0;0
2020-05-22 02:30:00;6;6;0;0;4;3;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0
2020-05-22 02:45:00;3;0;1;0;2;3;0;2;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-05-22 03:00:00;2;5;0;0;4;2;0;0;1;0;0;1;1;4;4;0;0;0;0;0;0;0;0
2020-05-22 03:15:00;1;2;1;1;8;4;0;1;2;0;0;0;0;1;9;0;0;0;0;0;0;0;0
2020-05-22 03:30:00;3;4;1;1;2;1;0;1;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2020-05-22 03:45:00;2;4;0;0;4;1;0;1;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-05-22 04:00:00;1;1;1;3;7;2;1;3;4;0;0;1;1;2;7;0;0;0;0;0;0;0;0
2020-05-22 04:15:00;8;5;0;1;8;6;1;0;0;0;0;1;0;8;10;0;0;0;0;0;0;0;0
2020-05-22 04:30:00;7;6;0;0;8;4;0;0;0;1;1;0;0;10;11;0;0;0;0;0;0;0;0
2020-05-22 04:45:00;8;6;0;0;11;5;1;2;3;1;1;0;0;9;11;0;0;0;0;0;0;0;0
2020-05-22 05:00:00;17;6;1;3;17;9;2;3;1;1;1;2;0;16;22;0;0;0;0;0;0;0;0
2020-05-22 05:15:00;22;23;2;4;13;9;2;3;2;2;2;0;0;29;17;0;0;0;0;0;0;0;0
2020-05-22 05:30:00;24;29;1;3;16;18;5;9;8;5;4;7;7;31;21;0;0;0;0;0;0;0;0
2020-05-22 05:45:00;21;28;1;6;25;10;1;3;5;5;7;2;2;30;25;0;0;0;0;0;0;0;0
2020-05-22 06:00:00;23;26;3;2;31;17;3;6;5;4;5;6;7;33;39;0;0;0;0;0;0;0;0
2020-05-22 06:15:00;38;54;2;4;29;19;2;8;8;9;10;6;5;62;34;0;0;0;0;0;0;0;0
2020-05-22 06:30:00;54;48;3;9;24;26;3;15;4;8;9;7;7;67;35;0;0;0;0;0;0;0;0
2020-05-22 06:45:00;28;32;0;9;21;24;2;7;9;4;4;4;4;35;32;0;0;0;0;0;0;0;0
2020-05-22 07:00:00;67;60;2;12;59;47;5;11;20;7;8;11;11;86;73;0;0;0;0;0;0;0;0
2020-05-22 07:15:00;85;96;3;15;61;54;4;21;16;20;32;13;13;109;72;1;0;0;0;0;0;0;0
2020-05-22 07:30:00;104;90;8;19;61;72;11;17;24;19;19;24;23;107;85;0;0;0;0;0;0;2;0
2020-05-22 07:45:00;80;78;12;45;67;62;11;29;30;16;18;9;8;102;87;0;0;0;0;0;0;0;0
2020-05-22 08:00:00;81;73;6;27;71;61;7;17;14;10;13;5;7;110;96;0;0;1;0;0;0;0;0
2020-05-22 08:15:00;90;85;11;22;73;63;4;37;16;11;13;8;10;127;89;0;0;0;0;0;0;1;0
2020-05-22 08:30:00;107;106;5;35;79;72;10;23;20;10;8;14;17;139;102;0;0;0;0;0;14;0;0
2020-05-22 08:45:00;99;102;9;26;87;76;14;16;31;10;39;3;5;122;132;0;0;0;0;0;0;0;0
2020-05-22 09:00:00;102;93;9;28;75;67;8;18;29;11;11;12;10;127;103;0;0;0;0;0;0;0;0
2020-05-22 09:15:00;106;107;4;32;78;71;7;29;28;7;9;13;7;130;100;0;0;0;0;0;0;2;0
2020-05-22 09:30:00;123;105;10;40;89;88;17;33;39;4;7;9;12;145;123;0;0;0;0;0;0;0;0
2020-05-22 09:45:00;130;121;8;40;96;88;9;34;26;10;12;4;6;153;135;0;0;0;0;0;0;0;0
2020-05-22 10:00:00;113;97;11;31;104;96;12;38;38;8;6;10;9;145;138;0;0;0;0;0;0;0;0
2020-05-22 10:15:00;126;125;13;36;97;86;12;34;36;10;10;9;11;161;128;0;1;5;0;0;0;0;1
2020-05-22 10:30:00;128;124;6;49;110;107;4;32;30;23;14;17;14;161;143;0;0;0;0;0;0;0;0
2020-05-22 10:45:00;140;126;14;38;113;105;9;34;37;12;14;11;9;154;143;0;0;0;0;0;0;0;0
2020-05-22 11:00:00;111;127;14;35;116;117;10;40;37;5;5;16;25;133;136;0;5;0;0;0;0;0;0
2020-05-22 11:15:00;115;132;16;44;111;128;15;41;51;4;8;5;4;142;129;0;7;0;0;0;1;0;0
2020-05-22 11:30:00;120;131;11;35;105;121;10;41;44;5;10;7;6;132;151;0;0;0;0;0;0;0;0
2020-05-22 11:45:00;138;135;16;42;128;127;15;33;29;14;14;9;10;155;156;0;0;0;0;0;0;0;0
2020-05-22 12:00:00;124;97;12;34;113;103;15;26;30;5;3;10;8;144;137;0;3;0;0;0;7;0;0
2020-05-22 12:15:00;152;132;12;30;114;128;12;29;30;26;14;10;9;182;143;0;0;0;0;0;0;0;0
2020-05-22 12:30:00;136;133;10;34;107;99;14;39;31;12;10;12;13;147;134;0;0;0;0;0;0;3;0
2020-05-22 12:45:00;125;121;19;44;118;146;21;43;34;7;10;11;11;159;165;1;0;0;0;0;0;0;0
2020-05-22 13:00:00;134;125;5;53;97;123;23;30;31;12;14;12;11;154;142;0;0;0;0;0;0;0;0
2020-05-22 13:15:00;117;109;8;43;114;119;13;35;35;11;11;15;14;131;127;0;0;0;0;10;0;0;0
2020-05-22 13:30:00;134;132;18;29;115;117;15;45;31;12;10;14;16;173;143;0;0;0;0;0;0;0;0
2020-05-22 13:45:00;126;118;15;37;101;113;21;29;30;15;9;7;9;160;139;0;0;0;0;0;0;0;0
2020-05-22 14:00:00;125;119;14;36;118;118;15;24;41;8;9;11;9;156;129;0;2;0;0;0;2;0;1
2020-05-22 14:15:00;123;102;15;33;96;108;12;42;37;9;8;11;12;151;122;0;0;0;0;5;2;0;0
2020-05-22 14:30:00;133;107;16;30;105;114;19;51;31;10;13;11;8;155;128;0;4;0;0;1;0;0;0
2020-05-22 14:45:00;136;123;10;39;117;130;14;33;33;13;13;8;7;163;156;0;0;0;0;1;0;0;0
