DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-10-08 00:00:00;9;7;8;0;2;8;2;2;3;3;4;3;0;0;0;0
2019-10-08 00:15:00;14;19;15;2;4;22;2;5;12;13;8;10;0;0;0;0
2019-10-08 00:30:00;9;13;10;0;3;15;0;3;1;1;1;1;0;0;0;0
2019-10-08 00:45:00;9;11;11;0;0;8;0;2;2;1;1;1;0;0;0;0
2019-10-08 01:00:00;3;7;6;0;5;7;1;0;2;2;2;2;0;0;0;0
2019-10-08 01:15:00;9;6;6;0;1;8;0;0;2;2;2;2;0;0;0;0
2019-10-08 01:30:00;7;3;4;0;1;3;0;2;0;0;0;0;0;0;0;0
2019-10-08 01:45:00;8;4;8;1;1;6;1;2;0;0;0;0;0;0;0;0
2019-10-08 02:00:00;6;5;4;0;3;3;0;0;1;1;1;1;0;0;0;0
2019-10-08 02:15:00;7;3;3;1;2;4;0;0;2;1;1;1;0;0;0;0
2019-10-08 02:30:00;4;8;6;0;3;6;0;2;1;1;1;1;0;0;0;0
2019-10-08 02:45:00;4;5;7;0;1;6;1;1;1;1;1;2;0;0;0;0
2019-10-08 03:00:00;4;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2019-10-08 03:15:00;7;5;5;0;1;5;0;0;0;0;0;0;0;0;0;0
2019-10-08 03:30:00;2;7;7;1;2;5;0;2;3;4;3;2;0;0;0;0
2019-10-08 03:45:00;6;7;5;1;0;6;0;2;1;1;1;1;0;0;0;0
2019-10-08 04:00:00;4;10;7;0;7;12;0;1;1;2;0;1;0;0;0;0
2019-10-08 04:15:00;8;9;8;0;2;8;0;0;0;0;0;0;0;0;0;0
2019-10-08 04:30:00;10;8;9;0;4;8;0;4;4;5;4;4;0;0;0;0
2019-10-08 04:45:00;9;11;9;2;5;9;0;2;4;5;5;4;0;0;0;0
2019-10-08 05:00:00;30;21;20;1;6;19;0;5;9;9;11;9;0;0;0;0
2019-10-08 05:15:00;30;30;23;1;12;35;3;14;19;19;16;16;0;0;0;0
