DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-09-21 00:00:00;8;12;0;0;0;0;0
2020-09-21 00:15:00;15;10;1;1;0;0;0
2020-09-21 00:30:00;16;5;0;0;0;0;0
2020-09-21 00:45:00;9;7;1;1;0;0;0
2020-09-21 01:00:00;10;11;0;0;0;0;0
2020-09-21 01:15:00;7;6;0;0;0;0;0
2020-09-21 01:30:00;8;6;0;0;0;0;0
2020-09-21 01:45:00;4;7;0;0;0;0;0
2020-09-21 02:00:00;7;7;0;0;0;0;0
2020-09-21 02:15:00;10;8;1;1;0;0;0
2020-09-21 02:30:00;9;5;0;0;0;0;0
2020-09-21 02:45:00;8;8;0;0;0;0;0
2020-09-21 03:00:00;12;9;1;1;0;0;0
2020-09-21 03:15:00;7;7;0;0;0;0;0
2020-09-21 03:30:00;4;3;0;0;0;0;0
2020-09-21 03:45:00;7;6;1;1;0;0;0
2020-09-21 04:00:00;11;13;0;0;0;0;0
2020-09-21 04:15:00;18;14;1;1;0;0;0
2020-09-21 04:30:00;13;11;0;0;0;0;0
2020-09-21 04:45:00;19;21;0;0;0;0;0
2020-09-21 05:00:00;28;10;2;2;0;0;0
2020-09-21 05:15:00;66;36;1;1;0;0;0
2020-09-21 05:30:00;83;59;3;3;0;0;0
2020-09-21 05:45:00;115;60;1;1;0;0;0
2020-09-21 06:00:00;76;70;0;0;0;0;0
2020-09-21 06:15:00;118;112;2;2;0;0;0
2020-09-21 06:30:00;154;108;4;4;0;0;0
2020-09-21 06:45:00;186;133;6;6;0;0;0
2020-09-21 07:00:00;176;150;7;7;16;0;0
2020-09-21 07:15:00;229;243;8;8;5;0;0
2020-09-21 07:30:00;227;236;17;17;3;0;0
2020-09-21 07:45:00;267;163;14;14;40;0;0
2020-09-21 08:00:00;181;164;10;10;5;0;0
2020-09-21 08:15:00;173;156;12;12;6;0;0
2020-09-21 08:30:00;191;154;4;4;10;0;0
2020-09-21 08:45:00;204;160;9;9;10;0;0
2020-09-21 09:00:00;172;137;8;8;1;0;0
2020-09-21 09:15:00;190;167;8;8;12;0;0
2020-09-21 09:30:00;191;152;8;8;1;0;0
2020-09-21 09:45:00;198;159;6;6;5;0;0
2020-09-21 10:00:00;214;144;6;6;2;0;0
2020-09-21 10:15:00;191;146;10;10;0;0;0
2020-09-21 10:30:00;208;164;15;15;3;0;0
2020-09-21 10:45:00;214;182;13;13;1;0;0
2020-09-21 11:00:00;188;159;9;9;4;0;0
2020-09-21 11:15:00;207;195;12;12;2;0;0
2020-09-21 11:30:00;195;175;5;5;9;0;0
2020-09-21 11:45:00;204;151;8;8;26;0;0
2020-09-21 12:00:00;216;176;4;4;9;0;0
2020-09-21 12:15:00;187;178;8;8;6;0;0
2020-09-21 12:30:00;220;204;8;8;22;0;0
2020-09-21 12:45:00;211;169;10;10;4;0;0
2020-09-21 13:00:00;206;162;7;7;7;0;0
2020-09-21 13:15:00;215;172;12;12;54;0;0
2020-09-21 13:30:00;208;179;14;14;3;0;0
2020-09-21 13:45:00;224;168;6;6;1;0;0
2020-09-21 14:00:00;220;171;7;7;2;0;0
2020-09-21 14:15:00;196;186;10;10;21;0;0
2020-09-21 14:30:00;193;197;9;9;4;0;0
2020-09-21 14:45:00;231;199;13;13;2;0;0
2020-09-21 15:00:00;209;173;6;6;3;0;0
2020-09-21 15:15:00;245;195;4;4;6;0;0
2020-09-21 15:30:00;236;213;10;10;14;0;0
2020-09-21 15:45:00;230;220;6;6;8;0;0
2020-09-21 16:00:00;243;234;6;6;5;0;0
2020-09-21 16:15:00;238;219;7;7;10;0;0
2020-09-21 16:30:00;242;211;7;7;21;0;0
2020-09-21 16:45:00;252;189;19;19;26;0;0
2020-09-21 17:00:00;223;214;13;13;16;0;0
2020-09-21 17:15:00;254;183;12;12;2;0;0
2020-09-21 17:30:00;221;220;11;11;10;0;0
2020-09-21 17:45:00;249;196;10;10;30;0;0
2020-09-21 18:00:00;204;208;11;11;7;0;0
2020-09-21 18:15:00;201;179;9;9;17;0;0
2020-09-21 18:30:00;172;174;6;6;7;0;0
2020-09-21 18:45:00;163;162;6;6;13;0;0
2020-09-21 19:00:00;147;177;5;5;2;0;0
2020-09-21 19:15:00;150;146;7;7;13;0;0
2020-09-21 19:30:00;132;116;3;3;0;0;0
2020-09-21 19:45:00;125;107;6;6;3;0;0
2020-09-21 20:00:00;120;112;3;3;0;0;0
2020-09-21 20:15:00;103;127;4;4;0;0;0
2020-09-21 20:30:00;99;77;4;4;3;0;0
2020-09-21 20:45:00;84;78;6;6;0;0;0
2020-09-21 21:00:00;66;62;3;3;0;0;0
2020-09-21 21:15:00;85;70;3;3;0;0;0
2020-09-21 21:30:00;56;61;4;4;0;0;0
2020-09-21 21:45:00;80;70;3;3;0;0;0
2020-09-21 22:00:00;55;75;1;1;0;0;0
2020-09-21 22:15:00;65;54;1;1;0;0;0
2020-09-21 22:30:00;39;36;2;2;0;0;0
2020-09-21 22:45:00;54;27;1;1;0;0;0
2020-09-21 23:00:00;29;27;2;2;0;0;0
2020-09-21 23:15:00;20;22;0;0;0;0;0
2020-09-21 23:30:00;16;11;1;1;0;0;0
2020-09-21 23:45:00;22;20;0;0;0;0;0
