DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-07-13 00:00:00;5;8;2;1;0;0;1;11;10;2;2;8;6;3;3;2;0
2020-07-13 00:15:00;8;6;4;1;0;1;0;5;6;1;0;6;8;3;0;1;0
2020-07-13 00:30:00;9;15;4;1;0;0;0;1;7;3;1;2;2;3;4;0;0
2020-07-13 00:45:00;8;8;1;2;0;1;0;4;4;1;0;2;9;5;0;1;0
2020-07-13 01:00:00;7;5;2;1;0;0;0;1;7;5;0;5;2;1;0;0;0
2020-07-13 01:15:00;6;10;2;2;0;0;0;5;3;3;0;6;7;2;0;2;0
2020-07-13 01:30:00;7;7;4;0;0;0;0;4;6;2;0;3;3;0;0;0;0
2020-07-13 01:45:00;3;3;2;0;0;1;1;5;3;4;0;4;3;3;0;0;0
2020-07-13 02:00:00;6;6;1;0;0;0;0;8;5;3;0;2;2;0;0;0;0
2020-07-13 02:15:00;6;2;1;0;0;0;0;0;5;1;0;0;4;0;0;0;0
2020-07-13 02:30:00;4;12;1;0;0;0;0;0;3;2;1;5;4;0;0;0;0
2020-07-13 02:45:00;5;5;0;0;0;0;0;1;0;2;1;4;2;0;0;0;0
2020-07-13 03:00:00;6;2;0;0;0;1;1;7;4;2;0;3;7;0;0;1;0
2020-07-13 03:15:00;6;5;0;0;0;0;0;0;2;1;0;1;2;3;0;0;0
2020-07-13 03:30:00;4;2;1;0;0;0;0;3;2;3;0;2;1;0;0;0;0
2020-07-13 03:45:00;3;2;2;0;0;0;0;1;4;1;0;6;1;1;0;0;0
2020-07-13 04:00:00;6;4;1;1;0;0;0;1;1;2;0;6;4;0;0;1;0
2020-07-13 04:15:00;11;5;1;1;0;0;0;4;2;5;1;1;3;0;0;1;0
2020-07-13 04:30:00;10;13;5;1;0;0;0;5;10;8;0;7;2;1;7;0;0
2020-07-13 04:45:00;22;21;10;0;0;0;0;6;7;8;4;15;6;5;3;1;0
2020-07-13 05:00:00;21;51;39;0;0;0;0;31;23;7;4;30;5;5;9;1;0
2020-07-13 05:15:00;39;57;58;0;0;0;0;17;21;7;3;40;15;7;6;1;0
2020-07-13 05:30:00;48;69;76;0;0;0;0;36;33;16;8;40;21;5;27;1;0
2020-07-13 05:45:00;69;44;39;0;0;0;0;14;28;20;11;38;15;11;7;4;0
2020-07-13 06:00:00;59;62;54;3;0;0;2;23;35;9;7;28;20;9;12;3;0
2020-07-13 06:15:00;100;82;71;2;0;0;1;31;40;22;11;44;31;21;25;5;0
2020-07-13 06:30:00;100;81;87;7;0;2;0;44;49;26;14;50;40;34;29;7;0
2020-07-13 06:45:00;96;73;77;10;0;1;0;40;46;28;27;62;59;32;21;14;0
2020-07-13 07:00:00;80;70;74;9;0;0;0;42;49;21;13;73;63;52;14;11;0
2020-07-13 07:15:00;75;103;101;11;0;3;0;60;68;27;22;78;68;67;29;24;0
2020-07-13 07:30:00;103;105;110;22;0;1;1;89;90;37;25;81;64;56;26;45;0
2020-07-13 07:45:00;96;100;116;10;1;2;3;69;91;27;19;79;64;52;20;27;0
2020-07-13 08:00:00;80;91;91;12;0;1;1;66;72;31;22;68;52;44;13;20;0
2020-07-13 08:15:00;92;89;93;20;1;1;3;67;76;41;33;70;66;56;32;21;0
2020-07-13 08:30:00;93;75;82;13;1;1;3;86;84;32;23;64;45;50;17;20;0
