DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-08-20 00:00:00;1;3;3;1;0;0;2;1;0;0
2019-08-20 00:15:00;6;7;5;0;0;0;1;0;0;0
2019-08-20 00:30:00;2;2;4;1;0;0;0;1;0;0
2019-08-20 00:45:00;3;4;4;4;0;0;2;1;0;0
2019-08-20 01:00:00;1;2;2;1;0;0;0;0;0;0
2019-08-20 01:15:00;2;2;1;2;0;0;1;0;0;0
2019-08-20 01:30:00;1;2;1;0;0;0;0;0;0;0
2019-08-20 01:45:00;3;5;4;3;0;0;0;3;0;0
2019-08-20 02:00:00;3;3;1;2;0;0;1;0;0;0
2019-08-20 02:15:00;2;2;1;0;0;0;0;0;0;0
2019-08-20 02:30:00;3;5;3;1;1;0;1;1;0;0
2019-08-20 02:45:00;1;1;1;2;0;0;1;2;0;0
2019-08-20 03:00:00;2;4;1;2;0;0;0;0;0;0
2019-08-20 03:15:00;1;1;0;0;0;0;0;0;0;0
2019-08-20 03:30:00;1;4;4;2;0;0;0;1;0;0
2019-08-20 03:45:00;2;3;4;3;0;0;0;1;0;0
2019-08-20 04:00:00;2;3;1;2;0;0;0;0;0;0
2019-08-20 04:15:00;5;5;2;1;0;0;0;0;0;0
2019-08-20 04:30:00;2;6;2;1;0;0;1;2;0;0
2019-08-20 04:45:00;7;4;2;0;0;0;1;0;0;0
2019-08-20 05:00:00;9;6;3;0;0;0;0;1;0;0
2019-08-20 05:15:00;17;12;27;1;0;1;0;0;0;0
2019-08-20 05:30:00;51;16;52;2;1;2;0;8;0;0
2019-08-20 05:45:00;54;16;36;1;0;3;8;4;0;0
2019-08-20 06:00:00;43;25;48;3;1;0;2;3;0;0
2019-08-20 06:15:00;45;30;64;4;3;3;2;2;1;1
2019-08-20 06:30:00;48;31;98;7;0;0;3;6;0;0
2019-08-20 06:45:00;52;26;93;2;0;0;5;3;0;0
2019-08-20 07:00:00;57;16;75;2;2;3;6;2;0;0
2019-08-20 07:15:00;41;31;74;7;2;3;3;4;0;0
2019-08-20 07:30:00;47;30;77;4;4;8;8;6;1;1
2019-08-20 07:45:00;52;26;89;6;5;2;6;10;0;0
2019-08-20 08:00:00;68;42;81;4;4;1;4;7;0;0
2019-08-20 08:15:00;45;27;60;1;0;3;5;12;1;0
2019-08-20 08:30:00;38;32;52;6;2;2;8;6;1;1
2019-08-20 08:45:00;39;51;49;1;5;4;4;12;0;0
2019-08-20 09:00:00;29;43;37;5;2;3;3;3;1;0
2019-08-20 09:15:00;30;41;39;4;2;1;7;5;2;0
2019-08-20 09:30:00;34;36;46;4;3;2;11;4;0;0
2019-08-20 09:45:00;26;33;40;2;5;3;8;9;2;0
2019-08-20 10:00:00;37;42;46;4;7;4;10;8;1;1
2019-08-20 10:15:00;33;50;58;6;9;5;16;6;3;0
2019-08-20 10:30:00;34;44;49;6;8;5;10;10;0;0
2019-08-20 10:45:00;18;31;39;1;1;3;6;9;0;0
2019-08-20 11:00:00;29;31;53;3;6;6;13;4;2;1
2019-08-20 11:15:00;24;43;66;3;5;6;12;9;3;3
2019-08-20 11:30:00;26;50;57;3;8;4;17;10;0;0
2019-08-20 11:45:00;27;39;72;5;4;4;21;11;0;0
2019-08-20 12:00:00;27;43;52;1;5;3;20;9;1;4
2019-08-20 12:15:00;27;46;49;2;5;3;15;17;1;2
2019-08-20 12:30:00;22;46;51;1;7;3;8;7;1;0
2019-08-20 12:45:00;36;46;60;2;4;3;16;9;0;0
2019-08-20 13:00:00;46;41;47;0;6;4;16;7;1;1
2019-08-20 13:15:00;27;48;55;1;5;2;15;9;2;4
2019-08-20 13:30:00;29;39;67;2;3;4;13;10;0;0
2019-08-20 13:45:00;29;33;56;4;6;3;10;8;2;3
2019-08-20 14:00:00;39;57;62;2;8;2;23;19;2;6
2019-08-20 14:15:00;28;35;41;4;13;0;40;16;2;0
2019-08-20 14:30:00;49;67;64;2;22;2;31;28;2;1
2019-08-20 14:45:00;31;62;52;4;10;6;24;19;0;0
2019-08-20 15:00:00;30;70;72;2;9;1;34;22;2;0
2019-08-20 15:15:00;27;66;49;1;12;2;45;31;0;0
2019-08-20 15:30:00;23;79;68;3;13;3;24;20;0;3
2019-08-20 15:45:00;28;56;58;9;8;3;17;21;6;0
2019-08-20 16:00:00;36;67;68;2;19;6;31;27;0;0
2019-08-20 16:15:00;28;62;66;5;13;2;43;26;0;0
2019-08-20 16:30:00;45;75;63;5;6;0;37;21;1;1
2019-08-20 16:45:00;21;52;55;5;14;1;30;23;6;0
2019-08-20 17:00:00;31;63;59;7;16;2;35;20;5;0
2019-08-20 17:15:00;28;62;68;7;14;4;26;18;1;1
2019-08-20 17:30:00;27;55;55;6;13;3;14;15;1;0
2019-08-20 17:45:00;32;49;52;4;3;2;25;19;1;0
2019-08-20 18:00:00;27;46;59;6;4;2;28;16;0;0
2019-08-20 18:15:00;20;49;37;2;11;3;9;9;1;0
2019-08-20 18:30:00;19;40;57;4;8;3;13;12;0;0
2019-08-20 18:45:00;19;29;35;6;5;2;15;13;0;0
2019-08-20 19:00:00;14;34;39;5;4;4;10;5;1;1
2019-08-20 19:15:00;26;37;43;7;7;0;5;7;0;0
2019-08-20 19:30:00;28;33;45;0;4;2;3;3;1;2
2019-08-20 19:45:00;20;26;33;2;2;1;2;6;0;0
2019-08-20 20:00:00;13;19;37;0;1;1;2;7;0;0
2019-08-20 20:15:00;14;13;32;1;2;1;3;4;0;0
2019-08-20 20:30:00;16;16;28;4;1;0;0;2;0;0
2019-08-20 20:45:00;8;9;13;1;2;1;1;5;0;0
2019-08-20 21:00:00;9;9;14;2;0;1;0;3;0;0
2019-08-20 21:15:00;11;14;13;1;2;0;1;1;0;0
2019-08-20 21:30:00;9;14;22;1;0;0;1;4;0;0
2019-08-20 21:45:00;11;12;5;9;1;0;16;6;0;0
2019-08-20 22:00:00;11;27;15;7;10;0;12;8;0;0
2019-08-20 22:15:00;14;18;12;4;7;0;1;10;0;0
2019-08-20 22:30:00;6;16;8;5;1;0;3;1;0;0
2019-08-20 22:45:00;1;4;7;0;0;0;0;0;0;0
2019-08-20 23:00:00;5;4;6;0;0;0;1;0;0;0
2019-08-20 23:15:00;8;8;7;0;0;0;0;0;0;0
2019-08-20 23:30:00;3;9;8;4;0;0;4;0;0;0
2019-08-20 23:45:00;1;1;4;1;1;0;1;1;0;0
